TIME	P	Q	P(corr)	Q(corr)
s	uW	mJ	uW	mJ
911	88.644	86.409	0.703	73.990
912	88.447	86.497	0.670	73.990
913	88.151	86.585	0.621	73.991
914	87.807	86.673	0.568	73.992
915	87.437	86.761	0.520	73.992
916	87.067	86.848	0.265	73.992
917	86.969	86.935	0.245	73.993
918	86.600	87.021	0.243	73.993
919	86.379	87.108	0.253	73.993
920	86.108	87.194	0.270	73.993
921	85.813	87.280	0.287	73.994
922	85.542	87.365	0.294	73.994
923	85.272	87.450	0.288	73.994
924	85.050	87.535	0.271	73.995
925	84.829	87.620	0.248	73.995
926	84.435	87.705	0.228	73.995
927	84.164	87.789	0.221	73.995
928	83.968	87.873	0.231	73.995
929	83.672	87.957	0.257	73.996
930	83.476	88.040	0.290	73.996
931	83.180	88.123	0.320	73.996
932	83.057	88.206	0.340	73.997
933	82.590	88.289	0.347	73.997
934	82.393	88.371	0.345	73.997
935	82.172	88.453	0.344	73.998
936	81.944	88.535	0.285	73.998
937	81.698	88.617	0.305	73.998
938	81.476	88.698	0.335	73.999
939	81.083	88.780	0.367	73.999
940	80.904	88.860	0.391	73.999
941	80.665	88.941	0.402	74.000
942	80.320	89.021	0.398	74.000
943	80.148	89.102	0.386	74.001
944	79.951	89.182	0.375	74.001
945	79.681	89.261	0.372	74.001
946	79.361	89.341	0.383	74.002
947	79.140	89.420	0.409	74.002
948	78.845	89.499	0.445	74.003
949	78.697	89.577	0.484	74.003
950	78.451	89.656	0.518	74.004
951	78.230	89.734	0.541	74.004
952	78.033	89.812	0.549	74.005
953	77.676	89.890	0.543	74.005
954	77.467	89.967	0.523	74.006
955	77.172	90.044	0.497	74.006
956	76.828	90.121	0.469	74.007
957	76.705	90.198	0.450	74.007
958	76.434	90.274	0.447	74.008
959	76.262	90.351	0.462	74.008
960	75.967	90.427	0.493	74.009
961	75.622	90.502	0.530	74.009
962	75.573	90.578	0.562	74.010
963	75.303	90.653	0.584	74.010
964	75.155	90.728	0.589	74.011
965	74.786	90.803	0.580	74.011
966	74.559	90.878	0.561	74.012
967	74.319	90.952	0.539	74.012
968	74.220	91.026	0.520	74.013
969	74.024	91.100	0.508	74.014
970	73.704	91.174	0.502	74.014
971	73.458	91.247	0.502	74.015
972	73.138	91.320	0.504	74.015
973	73.064	91.393	0.508	74.016
974	72.695	91.466	0.514	74.016
975	72.548	91.539	0.522	74.017
976	72.425	91.611	0.531	74.017
977	72.007	91.683	0.535	74.018
978	71.884	91.755	0.531	74.018
979	71.644	91.827	0.520	74.019
980	71.343	91.898	0.501	74.019
981	71.121	91.969	0.477	74.020
982	70.974	92.040	0.452	74.020
983	70.777	92.111	0.430	74.021
984	70.457	92.181	0.411	74.021
985	70.211	92.252	0.394	74.021
986	70.014	92.322	0.379	74.022
987	69.965	92.392	0.363	74.022
988	69.695	92.461	0.344	74.022
989	69.375	92.531	0.319	74.023
990	69.252	92.600	0.289	74.023
991	69.080	92.669	0.256	74.023
992	68.821	92.738	0.222	74.024
993	68.539	92.806	0.186	74.024
994	68.342	92.875	0.150	74.024
995	68.096	92.943	0.118	74.024
996	67.924	93.011	0.095	74.024
997	67.678	93.078	0.083	74.024
998	67.579	93.146	0.085	74.024
999	67.309	93.213	0.096	74.024
1000	67.112	93.280	0.112	74.024
1001	66.866	93.347	0.124	74.025
1002	66.718	93.414	0.127	74.025
1003	66.497	93.480	0.118	74.025
1004	66.325	93.547	0.099	74.025
1005	66.128	93.613	0.074	74.025
1006	65.833	93.679	0.048	74.025
1007	65.685	93.744	0.026	74.025
1008	65.439	93.810	0.014	74.025
1009	65.267	93.875	0.012	74.025
1010	64.972	93.940	0.021	74.025
1011	64.898	94.005	0.036	74.025
1012	64.628	94.070	0.056	74.025
1013	64.382	94.134	0.079	74.025
1014	64.234	94.198	0.098	74.025
1015	64.136	94.262	0.110	74.025
1016	63.890	94.326	0.108	74.026
1017	63.668	94.390	0.092	74.026
1018	63.342	94.453	0.063	74.026
1019	63.152	94.516	0.030	74.026
1020	62.980	94.579	0.004	74.026
1021	62.807	94.642	-0.007	74.026
1022	62.709	94.705	0.000	74.026
1023	62.488	94.767	0.022	74.026
1024	62.316	94.830	0.050	74.026
1025	62.094	94.892	0.072	74.026
1026	61.873	94.954	0.080	74.026
1027	61.676	95.015	0.072	74.026
1028	61.504	95.077	0.051	74.026
1029	61.405	95.138	0.028	74.026
1030	61.307	95.200	0.013	74.026
1031	60.944	95.260	0.012	74.026
1032	60.791	95.321	0.024	74.026
1033	60.569	95.382	0.045	74.026
1034	60.422	95.442	0.069	74.026
1035	60.225	95.502	0.091	74.026
1036	60.003	95.562	0.112	74.027
1037	59.856	95.622	0.135	74.027
1038	59.684	95.682	0.163	74.027
1039	59.585	95.742	0.198	74.027
1040	59.315	95.801	0.235	74.027
1041	59.118	95.860	0.268	74.028
1042	58.946	95.919	0.290	74.028
1043	58.749	95.978	0.301	74.028
1044	58.601	96.036	0.304	74.028
1045	58.380	96.095	0.309	74.029
1046	58.134	96.153	0.320	74.029
1047	57.987	96.211	0.341	74.029
1048	57.814	96.269	0.370	74.030
1049	57.568	96.326	0.402	74.030
1050	57.396	96.384	0.429	74.031
1051	57.224	96.441	0.451	74.031
1052	57.150	96.498	0.469	74.032
1053	56.880	96.555	0.488	74.032
1054	56.732	96.612	0.507	74.033
1055	56.535	96.668	0.523	74.033
1056	56.314	96.724	0.529	74.034
1057	56.185	96.781	0.523	74.034
1058	56.068	96.837	0.505	74.035
1059	55.847	96.893	0.479	74.035
1060	55.674	96.948	0.451	74.036
1061	55.502	97.004	0.429	74.036
1062	55.379	97.059	0.416	74.036
1063	55.133	97.114	0.413	74.037
1064	55.010	97.169	0.415	74.037
1065	54.838	97.224	0.420	74.038
1066	54.740	97.279	0.425	74.038
1067	54.494	97.333	0.428	74.038
1068	54.322	97.388	0.429	74.039
1069	54.149	97.442	0.429	74.039
1070	53.971	97.496	0.428	74.040
1071	53.805	97.550	0.429	74.040
1072	53.682	97.603	0.430	74.041
1073	53.608	97.657	0.430	74.041
1074	53.362	97.710	0.425	74.041
1075	53.141	97.763	0.413	74.042
1076	53.043	97.816	0.392	74.042
1077	52.846	97.869	0.367	74.043
1078	52.674	97.922	0.340	74.043
1079	52.501	97.974	0.316	74.043
1080	52.379	98.027	0.299	74.044
1081	52.083	98.079	0.290	74.044
1082	52.034	98.131	0.286	74.044
1083	51.868	98.183	0.282	74.044
1084	51.616	98.234	0.271	74.045
1085	51.444	98.286	0.255	74.045
1086	51.247	98.337	0.234	74.045
1087	51.124	98.388	0.211	74.045
1088	51.001	98.439	0.192	74.046
1089	50.878	98.490	0.177	74.046
1090	50.657	98.541	0.167	74.046
1091	50.534	98.591	0.160	74.046
1092	50.288	98.642	0.152	74.046
1093	50.239	98.692	0.139	74.046
1094	50.116	98.742	0.120	74.047
1095	49.943	98.792	0.092	74.047
1096	49.802	98.842	0.058	74.047
1097	49.501	98.891	0.019	74.047
1098	49.402	98.941	-0.020	74.047
1099	49.353	98.990	-0.053	74.047
1100	49.206	99.039	-0.077	74.047
1101	49.009	99.088	-0.090	74.046
1102	48.837	99.137	-0.095	74.046
1103	48.615	99.186	-0.098	74.046
1104	48.541	99.234	-0.100	74.046
1105	48.394	99.283	-0.103	74.046
1106	48.271	99.331	-0.107	74.046
1107	48.074	99.379	-0.112	74.046
1108	48.074	99.427	-0.120	74.046
1109	47.791	99.475	-0.128	74.046
1110	47.681	99.522	-0.140	74.045
1111	47.410	99.570	-0.157	74.045
1112	47.385	99.617	-0.179	74.045
1113	47.287	99.665	-0.201	74.045
1114	47.016	99.712	-0.219	74.045
1115	46.893	99.758	-0.227	74.044
1116	46.820	99.805	-0.220	74.044
1117	46.721	99.852	-0.202	74.044
1118	46.500	99.898	-0.180	74.044
1119	46.451	99.945	-0.164	74.044
1120	46.156	99.991	-0.161	74.044
1121	46.008	100.037	-0.174	74.043
1122	45.799	100.083	-0.194	74.043
1123	45.688	100.129	-0.210	74.043
1124	45.639	100.174	-0.210	74.043
1125	45.541	100.220	-0.187	74.043
1126	45.245	100.265	-0.147	74.042
1127	45.196	100.310	-0.101	74.042
1128	44.950	100.355	-0.064	74.042
1129	44.926	100.400	-0.043	74.042
1130	44.754	100.445	-0.039	74.042
1131	44.631	100.489	-0.044	74.042
1132	44.434	100.534	-0.047	74.042
1133	44.385	100.578	-0.040	74.042
1134	44.163	100.622	-0.024	74.042
1135	44.120	100.667	-0.005	74.042
1136	43.917	100.710	0.009	74.042
1137	43.819	100.754	0.011	74.042
1138	43.696	100.798	0.005	74.042
1139	43.597	100.842	-0.004	74.042
1140	43.425	100.885	-0.006	74.042
1141	43.302	100.928	0.001	74.042
1142	43.179	100.971	0.017	74.042
1143	43.032	101.015	0.037	74.042
1144	42.933	101.057	0.057	74.042
1145	42.786	101.100	0.072	74.042
1146	42.663	101.143	0.082	74.042
1147	42.540	101.185	0.090	74.042
1148	42.349	101.228	0.098	74.042
1149	42.195	101.270	0.103	74.043
1150	42.097	101.312	0.107	74.043
1151	41.950	101.354	0.111	74.043
1152	41.827	101.396	0.117	74.043
1153	41.654	101.438	0.129	74.043
1154	41.581	101.479	0.146	74.043
1155	41.359	101.520	0.168	74.043
1156	41.285	101.562	0.190	74.044
1157	41.138	101.603	0.210	74.044
1158	41.039	101.644	0.224	74.044
1159	40.916	101.685	0.232	74.044
1160	40.695	101.726	0.235	74.044
1161	40.597	101.766	0.238	74.045
1162	40.547	101.807	0.243	74.045
1163	40.375	101.847	0.249	74.045
1164	40.228	101.887	0.255	74.045
1165	40.031	101.927	0.261	74.046
1166	39.982	101.967	0.265	74.046
1167	39.883	102.007	0.268	74.046
1168	39.810	102.047	0.270	74.046
1169	39.662	102.087	0.271	74.047
1170	39.613	102.126	0.266	74.047
1171	39.318	102.166	0.253	74.047
1172	39.268	102.205	0.232	74.048
1173	39.121	102.244	0.206	74.048
1174	39.047	102.283	0.183	74.048
1175	38.949	102.322	0.168	74.048
1176	38.850	102.361	0.166	74.048
1177	38.727	102.400	0.173	74.048
1178	38.580	102.438	0.181	74.049
1179	38.506	102.477	0.183	74.049
1180	38.309	102.515	0.171	74.049
1181	38.186	102.553	0.147	74.049
1182	38.088	102.591	0.117	74.049
1183	37.965	102.629	0.091	74.049
1184	37.793	102.667	0.073	74.049
1185	37.768	102.705	0.066	74.049
1186	37.620	102.742	0.063	74.050
1187	37.461	102.780	0.057	74.050
1188	37.350	102.817	0.042	74.050
1189	37.276	102.854	0.019	74.050
1190	37.153	102.892	-0.007	74.050
1191	37.055	102.929	-0.030	74.050
1192	36.809	102.965	-0.047	74.050
1193	36.760	103.002	-0.057	74.049
1194	36.686	103.039	-0.057	74.049
1195	36.587	103.075	-0.050	74.049
1196	36.391	103.112	-0.041	74.049
1197	36.317	103.148	-0.032	74.049
1198	36.194	103.184	-0.027	74.049
1199	36.071	103.220	-0.027	74.049
1200	35.948	103.256	-0.031	74.049
1201	35.874	103.292	-0.038	74.049
1202	35.604	103.328	-0.044	74.049
1203	35.653	103.364	-0.049	74.049
1204	35.456	103.399	-0.053	74.049
1205	35.407	103.434	-0.057	74.049
1206	35.284	103.470	-0.063	74.049
1207	35.112	103.505	-0.072	74.049
1208	35.062	103.540	-0.084	74.049
1209	34.989	103.575	-0.096	74.049
1210	34.890	103.610	-0.108	74.049
1211	34.915	103.645	-0.118	74.048
1212	34.693	103.679	-0.128	74.048
1213	34.491	103.714	-0.141	74.048
1214	34.398	103.748	-0.160	74.048
1215	34.275	103.782	-0.184	74.048
1216	34.128	103.817	-0.205	74.048
1217	34.177	103.851	-0.215	74.047
1218	33.956	103.885	-0.208	74.047
1219	33.906	103.919	-0.186	74.047
1220	33.808	103.952	-0.158	74.047
1221	33.734	103.986	-0.136	74.047
1222	33.611	104.020	-0.134	74.047
1223	33.562	104.053	-0.155	74.046
1224	33.390	104.087	-0.197	74.046
1225	33.316	104.120	-0.248	74.046
1226	33.144	104.153	-0.294	74.046
1227	33.045	104.186	-0.322	74.045
1228	33.021	104.219	-0.327	74.045
1229	32.849	104.252	-0.314	74.045
1230	32.726	104.285	-0.290	74.044
1231	32.627	104.317	-0.265	74.044
1232	32.455	104.350	-0.246	74.044
1233	32.406	104.382	-0.236	74.044
1234	32.357	104.415	-0.230	74.043
1235	32.160	104.447	-0.227	74.043
1236	32.111	104.479	-0.225	74.043
1237	31.988	104.511	-0.223	74.043
1238	31.963	104.543	-0.222	74.043
1239	31.889	104.575	-0.223	74.042
1240	31.742	104.607	-0.225	74.042
1241	31.643	104.638	-0.230	74.042
1242	31.570	104.670	-0.234	74.042
1243	31.422	104.701	-0.237	74.041
1244	31.398	104.733	-0.238	74.041
1245	31.275	104.764	-0.235	74.041
1246	31.152	104.795	-0.226	74.041
1247	31.176	104.826	-0.212	74.041
1248	30.930	104.857	-0.196	74.040
1249	31.029	104.888	-0.182	74.040
1250	30.783	104.919	-0.171	74.040
1251	30.684	104.950	-0.167	74.040
1252	30.598	104.980	-0.169	74.040
1253	30.537	105.011	-0.172	74.039
1254	30.364	105.041	-0.173	74.039
1255	30.217	105.071	-0.168	74.039
1256	30.217	105.102	-0.155	74.039
1257	30.118	105.132	-0.135	74.039
1258	30.020	105.162	-0.113	74.039
1259	29.873	105.192	-0.093	74.039
1260	29.799	105.221	-0.078	74.039
1261	29.725	105.251	-0.070	74.038
1262	29.602	105.281	-0.066	74.038
1263	29.479	105.310	-0.065	74.038
1264	29.430	105.340	-0.063	74.038
1265	29.325	105.369	-0.059	74.038
1266	29.258	105.398	-0.055	74.038
1267	29.135	105.427	-0.051	74.038
1268	29.110	105.456	-0.047	74.038
1269	29.036	105.485	-0.041	74.038
1270	28.938	105.514	-0.033	74.038
1271	28.790	105.543	-0.023	74.038
1272	28.667	105.572	-0.011	74.038
1273	28.692	105.601	-0.001	74.038
1274	28.569	105.629	0.007	74.038
1275	28.446	105.658	0.011	74.038
1276	28.274	105.686	0.015	74.038
1277	28.274	105.714	0.020	74.038
1278	28.237	105.742	0.030	74.038
1279	28.028	105.770	0.044	74.038
1280	27.954	105.798	0.061	74.038
1281	27.954	105.826	0.076	74.038
1282	27.880	105.854	0.082	74.038
1283	27.683	105.882	0.075	74.038
1284	27.708	105.910	0.057	74.038
1285	27.634	105.937	0.031	74.038
1286	27.437	105.965	0.002	74.038
1287	27.314	105.992	-0.025	74.038
1288	27.314	106.019	-0.046	74.038
1289	27.241	106.047	-0.059	74.038
1290	27.142	106.074	-0.064	74.038
1291	26.982	106.101	-0.065	74.038
1292	26.872	106.128	-0.065	74.038
1293	26.823	106.154	-0.068	74.038
1294	26.650	106.181	-0.077	74.038
1295	26.626	106.208	-0.093	74.038
1296	26.552	106.234	-0.111	74.038
1297	26.527	106.261	-0.131	74.038
1298	26.552	106.287	-0.150	74.038
1299	26.355	106.314	-0.172	74.037
1300	26.404	106.340	-0.198	74.037
1301	26.232	106.366	-0.232	74.037
1302	26.085	106.392	-0.275	74.037
1303	25.962	106.418	-0.323	74.036
1304	26.023	106.444	-0.365	74.036
1305	25.814	106.470	-0.394	74.036
1306	25.814	106.496	-0.405	74.035
1307	25.617	106.522	-0.400	74.035
1308	25.544	106.547	-0.385	74.034
1309	25.494	106.573	-0.371	74.034
1310	25.445	106.598	-0.362	74.034
1311	25.371	106.623	-0.360	74.033
1312	25.298	106.649	-0.360	74.033
1313	25.150	106.674	-0.362	74.033
1314	25.076	106.699	-0.366	74.032
1315	25.076	106.724	-0.376	74.032
1316	24.978	106.749	-0.393	74.031
1317	24.824	106.774	-0.422	74.031
1318	24.855	106.799	-0.459	74.031
1319	24.584	106.823	-0.498	74.030
1320	24.584	106.848	-0.531	74.029
1321	24.609	106.872	-0.550	74.029
1322	24.510	106.897	-0.554	74.028
1323	24.387	106.921	-0.546	74.028
1324	24.264	106.946	-0.534	74.027
1325	24.191	106.970	-0.527	74.027
1326	24.191	106.994	-0.528	74.026
1327	24.043	107.018	-0.538	74.026
1328	23.994	107.042	-0.555	74.025
1329	23.969	107.066	-0.574	74.025
1330	23.920	107.090	-0.594	74.024
1331	23.748	107.114	-0.615	74.023
1332	23.748	107.137	-0.637	74.023
1333	23.650	107.161	-0.660	74.022
1334	23.551	107.185	-0.685	74.021
1335	23.527	107.208	-0.710	74.021
1336	23.502	107.232	-0.732	74.020
1337	23.354	107.255	-0.748	74.019
1338	23.379	107.278	-0.755	74.018
1339	23.281	107.302	-0.753	74.018
1340	23.158	107.325	-0.743	74.017
1341	23.108	107.348	-0.728	74.016
1342	22.936	107.371	-0.712	74.016
1343	22.924	107.394	-0.694	74.015
1344	22.813	107.417	-0.674	74.014
1345	22.789	107.439	-0.650	74.013
1346	22.641	107.462	-0.624	74.013
1347	22.617	107.485	-0.598	74.012
1348	22.518	107.507	-0.572	74.012
1349	22.592	107.530	-0.550	74.011
1350	22.469	107.552	-0.532	74.011
1351	22.395	107.575	-0.521	74.010
1352	22.371	107.597	-0.514	74.010
1353	22.223	107.619	-0.512	74.009
1354	22.075	107.641	-0.516	74.009
1355	22.051	107.663	-0.521	74.008
1356	21.983	107.685	-0.522	74.008
1357	22.026	107.707	-0.513	74.007
1358	21.854	107.729	-0.495	74.007
1359	21.657	107.751	-0.468	74.006
1360	21.633	107.772	-0.437	74.006
1361	21.657	107.794	-0.407	74.005
1362	21.682	107.816	-0.381	74.005
1363	21.436	107.837	-0.363	74.004
1364	21.411	107.859	-0.353	74.004
1365	21.460	107.880	-0.349	74.004
1366	21.337	107.901	-0.348	74.003
1367	21.215	107.923	-0.348	74.003
1368	21.141	107.944	-0.344	74.003
1369	21.153	107.965	-0.335	74.002
1370	20.993	107.986	-0.318	74.002
1371	21.042	108.007	-0.293	74.002
1372	20.895	108.028	-0.261	74.002
1373	20.821	108.049	-0.228	74.001
1374	20.796	108.070	-0.198	74.001
1375	20.600	108.090	-0.176	74.001
1376	20.575	108.111	-0.163	74.001
1377	20.550	108.131	-0.159	74.001
1378	20.452	108.152	-0.158	74.000
1379	20.304	108.172	-0.159	74.000
1380	20.378	108.192	-0.159	74.000
1381	20.378	108.213	-0.160	74.000
1382	20.286	108.233	-0.165	74.000
1383	20.157	108.253	-0.176	74.000
1384	20.157	108.273	-0.192	73.999
1385	20.034	108.293	-0.211	73.999
1386	20.108	108.313	-0.231	73.999
1387	19.837	108.333	-0.250	73.999
1388	19.911	108.353	-0.264	73.998
1389	19.788	108.373	-0.272	73.998
1390	19.690	108.393	-0.276	73.998
1391	19.739	108.412	-0.276	73.998
1392	19.616	108.432	-0.276	73.997
1393	19.493	108.452	-0.280	73.997
1394	19.493	108.471	-0.294	73.997
1395	19.382	108.490	-0.317	73.996
1396	19.370	108.510	-0.349	73.996
1397	19.370	108.529	-0.385	73.996
1398	19.198	108.548	-0.418	73.995
1399	19.025	108.567	-0.439	73.995
1400	19.099	108.587	-0.444	73.994
1401	19.148	108.606	-0.433	73.994
1402	19.025	108.625	-0.413	73.994
1403	19.001	108.644	-0.394	73.993
1404	18.878	108.663	-0.386	73.993
1405	18.878	108.681	-0.395	73.992
1406	18.829	108.700	-0.420	73.992
1407	18.779	108.719	-0.457	73.992
1408	18.755	108.738	-0.496	73.991
1409	18.632	108.756	-0.529	73.991
1410	18.558	108.775	-0.551	73.990
1411	18.410	108.793	-0.558	73.989
1412	18.361	108.812	-0.554	73.989
1413	18.361	108.830	-0.538	73.988
1414	18.263	108.848	-0.514	73.988
1415	18.287	108.867	-0.485	73.987
1416	18.165	108.885	-0.456	73.987
1417	18.091	108.903	-0.430	73.986
1418	17.894	108.921	-0.415	73.986
1419	17.919	108.939	-0.411	73.986
1420	17.992	108.957	-0.416	73.985
1421	17.906	108.975	-0.425	73.985
1422	17.820	108.992	-0.433	73.984
1423	17.796	109.010	-0.436	73.984
1424	17.796	109.028	-0.434	73.983
1425	17.648	109.046	-0.430	73.983
1426	17.550	109.063	-0.430	73.983
1427	17.377	109.081	-0.433	73.982
1428	17.451	109.098	-0.437	73.982
1429	17.500	109.116	-0.433	73.981
1430	17.377	109.133	-0.418	73.981
1431	17.328	109.150	-0.392	73.980
1432	17.254	109.168	-0.360	73.980
1433	17.205	109.185	-0.333	73.980
1434	17.131	109.202	-0.318	73.979
1435	17.082	109.219	-0.319	73.979
1436	17.008	109.236	-0.330	73.979
1437	16.959	109.253	-0.342	73.978
1438	16.885	109.270	-0.346	73.978
1439	16.959	109.287	-0.336	73.978
1440	16.812	109.304	-0.314	73.977
1441	16.738	109.320	-0.292	73.977
1442	16.738	109.337	-0.278	73.977
1443	16.640	109.354	-0.278	73.977
1444	16.615	109.370	-0.293	73.976
1445	16.517	109.387	-0.320	73.976
1446	16.517	109.403	-0.353	73.976
1447	16.449	109.420	-0.383	73.975
1448	16.418	109.436	-0.407	73.975
1449	16.320	109.453	-0.425	73.974
1450	16.320	109.469	-0.436	73.974
1451	16.221	109.485	-0.439	73.974
1452	16.098	109.501	-0.437	73.973
1453	16.123	109.517	-0.430	73.973
1454	16.123	109.533	-0.422	73.972
1455	16.025	109.549	-0.420	73.972
1456	15.975	109.565	-0.424	73.971
1457	16.025	109.581	-0.437	73.971
1458	15.877	109.597	-0.458	73.971
1459	15.828	109.613	-0.489	73.970
1460	15.766	109.629	-0.522	73.970
1461	15.680	109.645	-0.554	73.969
1462	15.656	109.660	-0.580	73.968
1463	15.533	109.676	-0.597	73.968
1464	15.483	109.691	-0.602	73.967
1465	15.508	109.707	-0.596	73.967
1466	15.459	109.722	-0.582	73.966
1467	15.434	109.738	-0.566	73.965
1468	15.360	109.753	-0.555	73.965
1469	15.213	109.768	-0.556	73.964
1470	15.336	109.784	-0.570	73.964
1471	15.287	109.799	-0.593	73.963
1472	15.287	109.814	-0.620	73.963
1473	15.158	109.829	-0.642	73.962
1474	15.090	109.844	-0.658	73.961
1475	14.992	109.859	-0.666	73.961
1476	15.016	109.874	-0.667	73.960
1477	14.992	109.889	-0.666	73.959
1478	14.942	109.904	-0.665	73.959
1479	14.992	109.919	-0.664	73.958
1480	14.819	109.934	-0.660	73.957
1481	14.746	109.949	-0.655	73.957
1482	14.770	109.964	-0.646	73.956
1483	14.746	109.978	-0.629	73.955
1484	14.623	109.993	-0.605	73.955
1485	14.573	110.008	-0.574	73.954
1486	14.567	110.022	-0.536	73.954
1487	14.401	110.037	-0.496	73.953
1488	14.475	110.051	-0.456	73.953
1489	14.327	110.065	-0.422	73.952
1490	14.303	110.080	-0.396	73.952
1491	14.303	110.094	-0.377	73.951
1492	14.106	110.108	-0.365	73.951
1493	14.131	110.122	-0.357	73.951
1494	14.180	110.136	-0.349	73.950
1495	14.155	110.151	-0.340	73.950
1496	14.155	110.165	-0.331	73.950
1497	14.057	110.179	-0.326	73.949
1498	14.008	110.193	-0.325	73.949
1499	13.848	110.207	-0.331	73.949
1500	13.860	110.220	-0.341	73.948
1501	13.762	110.234	-0.350	73.948
1502	13.713	110.248	-0.349	73.948
1503	13.762	110.262	-0.333	73.947
1504	13.688	110.275	-0.302	73.947
1505	13.713	110.289	-0.260	73.947
1506	13.614	110.303	-0.218	73.947
1507	13.590	110.316	-0.186	73.946
1508	13.614	110.330	-0.171	73.946
1509	13.417	110.343	-0.172	73.946
1510	13.540	110.357	-0.184	73.946
1511	13.442	110.370	-0.200	73.946
1512	13.331	110.384	-0.215	73.945
1513	13.368	110.397	-0.227	73.945
1514	13.171	110.410	-0.237	73.945
1515	13.147	110.423	-0.245	73.945
1516	13.147	110.436	-0.251	73.945
1517	13.196	110.450	-0.255	73.944
1518	13.024	110.463	-0.256	73.944
1519	13.196	110.476	-0.259	73.944
1520	12.999	110.489	-0.267	73.943
1521	12.901	110.502	-0.286	73.943
1522	12.876	110.515	-0.315	73.943
1523	13.024	110.528	-0.344	73.943
1524	12.925	110.541	-0.363	73.942
1525	12.852	110.553	-0.369	73.942
1526	12.753	110.566	-0.362	73.941
1527	12.630	110.579	-0.353	73.941
1528	12.704	110.592	-0.349	73.941
1529	12.630	110.604	-0.357	73.940
1530	12.581	110.617	-0.374	73.940
1531	12.483	110.629	-0.392	73.940
1532	12.556	110.642	-0.404	73.939
1533	12.433	110.654	-0.403	73.939
1534	12.433	110.667	-0.395	73.938
1535	12.409	110.679	-0.387	73.938
1536	12.360	110.691	-0.390	73.938
1537	12.335	110.704	-0.406	73.937
1538	12.206	110.716	-0.435	73.937
1539	12.261	110.728	-0.467	73.936
1540	12.163	110.740	-0.494	73.936
1541	12.089	110.753	-0.510	73.935
1542	12.089	110.765	-0.514	73.935
1543	12.114	110.777	-0.509	73.934
1544	12.138	110.789	-0.502	73.934
1545	11.991	110.801	-0.501	73.933
1546	11.917	110.813	-0.507	73.933
1547	11.917	110.825	-0.521	73.932
1548	11.917	110.837	-0.539	73.932
1549	11.794	110.848	-0.556	73.931
1550	11.769	110.860	-0.567	73.931
1551	11.763	110.872	-0.570	73.930
1552	11.696	110.884	-0.565	73.929
1553	11.597	110.895	-0.558	73.929
1554	11.622	110.907	-0.554	73.928
1555	11.548	110.918	-0.557	73.928
1556	11.597	110.930	-0.564	73.927
1557	11.548	110.942	-0.573	73.927
1558	11.450	110.953	-0.580	73.926
1559	11.474	110.964	-0.585	73.926
1560	11.425	110.976	-0.587	73.925
1561	11.376	110.987	-0.590	73.924
1562	11.351	110.999	-0.597	73.924
1563	11.351	111.010	-0.611	73.923
1564	11.265	111.021	-0.631	73.922
1565	11.302	111.033	-0.653	73.922
1566	11.204	111.044	-0.672	73.921
1567	11.228	111.055	-0.684	73.920
1568	11.179	111.066	-0.688	73.920
1569	10.982	111.077	-0.686	73.919
1570	11.056	111.088	-0.679	73.918
1571	11.105	111.099	-0.665	73.918
1572	11.031	111.110	-0.644	73.917
1573	11.105	111.121	-0.618	73.916
1574	10.958	111.132	-0.589	73.916
1575	10.884	111.143	-0.565	73.915
1576	10.909	111.154	-0.551	73.915
1577	10.841	111.165	-0.548	73.914
1578	10.712	111.176	-0.551	73.914
1579	10.687	111.186	-0.552	73.913
1580	10.613	111.197	-0.544	73.913
1581	10.736	111.208	-0.521	73.912
1582	10.589	111.218	-0.487	73.912
1583	10.589	111.229	-0.449	73.911
1584	10.417	111.239	-0.418	73.911
1585	10.515	111.250	-0.404	73.910
1586	10.466	111.260	-0.408	73.910
1587	10.367	111.271	-0.426	73.909
1588	10.441	111.281	-0.451	73.909
1589	10.392	111.292	-0.474	73.909
1590	10.287	111.302	-0.490	73.908
1591	10.294	111.312	-0.504	73.908
1592	10.220	111.322	-0.518	73.907
1593	10.146	111.332	-0.536	73.907
1594	10.121	111.343	-0.556	73.906
1595	10.195	111.353	-0.571	73.905
1596	10.097	111.363	-0.575	73.905
1597	10.097	111.373	-0.567	73.904
1598	10.023	111.383	-0.548	73.904
1599	10.097	111.393	-0.525	73.903
1600	10.072	111.403	-0.509	73.903
1601	9.974	111.413	-0.510	73.902
1602	9.900	111.423	-0.532	73.902
1603	9.974	111.433	-0.570	73.901
1604	9.900	111.443	-0.612	73.900
1605	9.925	111.453	-0.648	73.900
1606	9.875	111.463	-0.666	73.899
1607	9.777	111.473	-0.666	73.898
1608	9.777	111.482	-0.651	73.898
1609	9.777	111.492	-0.628	73.897
1610	9.752	111.502	-0.607	73.897
1611	9.629	111.511	-0.591	73.896
1612	9.629	111.521	-0.581	73.895
1613	9.679	111.531	-0.575	73.895
1614	9.605	111.540	-0.573	73.894
1615	9.580	111.550	-0.575	73.894
1616	9.494	111.559	-0.585	73.893
1617	9.408	111.569	-0.603	73.892
1618	9.433	111.578	-0.622	73.892
1619	9.408	111.588	-0.637	73.891
1620	9.310	111.597	-0.642	73.891
1621	9.359	111.606	-0.637	73.890
1622	9.285	111.616	-0.622	73.889
1623	9.310	111.625	-0.603	73.889
1624	9.113	111.634	-0.587	73.888
1625	9.211	111.643	-0.577	73.888
