"Channel 1_x","Channel 1_y","Channel 2_x","Channel 2_y","Channel 3_x","Channel 3_y"
41885.11103,22.39,41886.78467,20.52,41888.4572,15.21,
41890.13438,22.39,41891.81113,20.52,41893.48306,15.21,
41895.15893,22.38,41896.83617,20.52,41898.50876,15.22,
41900.19086,22.37,41901.86915,20.52,41903.54185,15.23,
41905.21488,22.37,41906.89288,20.52,41908.56623,15.23,
41910.24615,22.37,41911.92293,20.51,41913.59594,15.23,
41915.27374,22.37,41916.95126,20.51,41918.62408,15.23,
41920.31811,22.37,41922.00894,20.51,41923.68225,15.23,
41925.37193,22.37,41927.06301,20.51,41928.73622,15.23,
41930.41653,22.37,41932.09945,20.51,41933.77231,15.23,
41935.45151,22.37,41937.12367,20.51,41938.79589,15.23,
41940.46882,22.37,41942.14188,20.52,41943.81497,15.23,
41945.48755,22.37,41947.16049,20.52,41948.83305,15.22,
41950.50637,22.36,41952.17854,20.52,41953.85129,15.22,
41955.5234,22.36,41957.19635,20.52,41958.86936,15.22,
41960.54197,22.35,41962.21414,20.52,41963.88667,15.22,
41965.56021,22.35,41967.23251,20.52,41968.9044,15.21,
41970.57775,22.35,41972.25057,20.52,41973.92284,15.2,
41975.59498,22.35,41977.26732,20.52,41978.94016,15.19,
41980.61322,22.35,41982.28536,20.52,41983.95731,15.19,
41985.62947,22.34,41987.30157,20.52,41988.97329,15.19,
41990.64528,22.34,41992.31723,20.52,41993.98966,15.19,
41995.66188,22.34,41997.33442,20.52,41999.00724,15.19,
42000.67927,22.34,42002.3512,20.52,42004.02303,15.2,
42005.69558,22.34,42007.36807,20.52,42009.04015,15.2,
42010.71264,22.34,42012.38448,20.52,42014.06761,15.21,
42015.74014,22.34,42017.41222,20.52,42019.08406,15.22,
42020.7567,22.34,42022.42839,20.52,42024.10054,15.23,
42025.77274,22.33,42027.4449,20.52,42029.11697,15.24,
42030.78887,22.33,42032.46094,20.52,42034.13293,15.24,
42035.80557,22.33,42037.47764,20.52,42039.14961,15.25,
42040.82151,22.33,42042.49397,20.52,42044.16663,15.25,
42045.83856,22.32,42047.51056,20.52,42049.18204,15.26,
42050.85532,22.32,42052.52738,20.51,42054.20025,15.27,
42055.87303,22.32,42057.54535,20.51,42059.2175,15.28,
42060.89071,22.32,42062.56367,20.51,42064.23578,15.28,
42065.9083,22.32,42067.58066,20.51,42069.25224,15.28,
42070.92439,22.31,42072.59634,20.51,42074.26807,15.28,
42075.94083,22.31,42077.61268,20.51,42079.28519,15.29,
42080.9568,22.31,42082.62814,20.51,42084.29961,15.29,
42085.97114,22.31,42087.64257,20.52,42089.31451,15.29,
42090.98672,22.31,42092.65838,20.52,42094.33126,15.29,
42096.00357,22.31,42097.67562,20.52,42099.34784,15.29,
42101.02015,22.31,42102.69193,20.52,42104.36509,15.3,
42106.03824,22.31,42107.71066,20.52,42109.38277,15.3,
42111.05568,22.31,42112.7289,20.52,42114.40173,15.28,
42116.07475,22.31,42117.74706,20.52,42119.4203,15.27,
42121.09254,22.31,42122.76478,20.52,42124.43714,15.26,
42126.11066,22.31,42127.7829,20.52,42129.45533,15.24,
42131.12785,22.31,42132.80019,20.52,42134.47203,15.23,
42136.14416,22.3,42137.81668,20.52,42139.48937,15.23,
42141.16226,22.3,42142.83437,20.52,42144.50685,15.23,
42146.1793,22.3,42147.85167,20.52,42149.52457,15.23,
42151.19739,22.3,42152.87058,20.52,42154.54312,15.24,
42156.21615,22.29,42157.88933,20.52,42159.56221,15.24,
42161.23423,22.29,42162.90657,20.51,42164.57978,15.25,
42166.2523,22.29,42167.92475,20.51,42169.59739,15.25,
42171.27028,22.29,42172.94225,20.52,42174.61482,15.25,
42176.28764,22.29,42177.95964,20.53,42179.63165,15.25,
42181.30462,22.29,42182.977,20.53,42184.65031,15.25,
42186.32339,22.28,42187.996,20.52,42189.66834,15.25,
42191.34149,22.28,42193.01405,20.52,42194.68603,15.24,
42196.35881,22.28,42198.03141,20.52,42199.70436,15.23,
42201.38618,22.28,42203.05914,20.52,42204.73195,15.22,
42206.41955,22.28,42208.09243,20.52,42209.76478,15.21,
42211.44853,22.27,42213.12112,20.51,42214.79349,15.2,
42216.48082,22.27,42218.15323,20.51,42219.82648,15.2,
42221.49906,22.27,42223.17092,20.51,42224.8434,15.19,
42226.52584,22.27,42228.19722,20.52,42229.86898,15.19,
42231.54878,22.27,42233.2212,20.52,42234.89328,15.18,
42236.59275,22.27,42238.2649,20.52,42239.93649,15.18,
42241.6082,22.27,42243.28036,20.52,42244.9526,15.18,
42246.64624,22.27,42248.31751,20.52,42249.98902,15.19,
42251.66024,22.25,42253.33225,20.52,42255.00438,15.19,
42256.68439,22.25,42258.35686,20.52,42260.02885,15.19,
42261.70866,22.25,42263.38078,20.52,42265.05341,15.18,
42266.73668,22.25,42268.40902,20.52,42270.08099,15.18,
42271.7525,22.25,42273.4238,20.52,42275.10787,15.18,
42276.78065,22.25,42278.4517,20.52,42280.12993,15.17,
42281.81191,22.25,42283.48338,20.52,42285.15899,15.17,
42286.84388,22.25,42288.51608,20.51,42290.19266,15.16,
42291.88936,22.25,42293.56259,20.51,42295.23547,15.16,
42296.91344,22.24,42298.58688,20.52,42300.26396,15.16,
42301.94047,22.23,42303.61276,20.52,42305.28642,15.16,
42306.95924,22.23,42308.63056,20.51,42310.3201,15.15,
42312.0108,22.24,42313.68336,20.51,42315.35564,15.15,
42317.02776,22.24,42318.70044,20.52,42320.39554,15.15,
42322.07363,22.24,42323.74552,20.52,42325.42747,15.16,
42327.10088,22.24,42328.77407,20.52,42330.44697,15.16,
42332.11817,22.24,42333.79033,20.52,42335.46282,15.17,
42337.13525,22.24,42338.80763,20.52,42340.48073,15.17,
42342.15336,22.23,42343.82651,20.52,42345.49965,15.18,
42347.17253,22.23,42348.84541,20.52,42350.51794,15.19,
42352.1906,22.23,42353.86271,20.52,42355.53498,15.19,
42357.20823,22.23,42358.88067,20.52,42360.55343,15.18,
42362.22657,22.23,42363.89866,20.52,42365.57074,15.17,
42367.24345,22.22,42368.91576,20.51,42370.58822,15.15,
42372.26033,22.22,42373.93255,20.51,42375.60477,15.14,
42377.27769,22.22,42378.95019,20.52,42380.6229,15.13,
42382.29529,22.22,42383.96725,20.52,42385.63922,15.12,
42387.31125,22.22,42388.9832,20.52,42390.65494,15.11,
42392.32735,22.22,42393.99953,20.52,42395.67202,15.11,
42397.34491,22.22,42399.01677,20.52,42400.689,15.11,
42402.36075,22.21,42404.03407,20.52,42405.70647,15.11,
42407.37877,22.21,42409.05018,20.52,42410.72327,15.11,
42412.39654,22.21,42414.0806,20.52,42415.75361,15.11,
42417.42723,22.21,42419.10043,20.52,42420.77367,15.12,
42422.4474,22.21,42424.12072,20.52,42425.79374,15.12,
42427.46601,22.21,42429.13885,20.51,42430.81147,15.12,
42432.48348,22.21,42434.15619,20.51,42435.82892,15.13,
42437.50178,22.21,42439.17451,20.51,42440.84787,15.13,
42442.52105,22.21,42444.19402,20.51,42445.86675,15.12,
42447.53932,22.2,42449.21226,20.51,42450.8849,15.12,
42452.55755,22.19,42454.22981,20.52,42455.90252,15.12,
42457.58707,22.19,42459.2599,20.52,42460.93278,15.12,
42462.60556,22.19,42464.27804,20.52,42465.95129,15.12,
42467.62456,22.19,42469.2982,20.52,42470.97153,15.14,
42472.64506,22.19,42474.31845,20.52,42475.99229,15.14,
42477.67756,22.19,42479.36197,20.52,42481.03505,15.14,
42482.70933,22.19,42484.38278,20.52,42486.05542,15.15,
42487.72895,22.19,42489.40177,20.52,42491.07423,15.15,
42492.74707,22.18,42494.4198,20.52,42496.09343,15.15,
42497.76709,22.18,42499.44056,20.52,42501.11367,15.15,
42502.78639,22.18,42504.45875,20.52,42506.13218,15.16,
42507.80533,22.17,42509.47767,20.52,42511.15023,15.16,
42512.82371,22.17,42514.49588,20.51,42516.16942,15.16,
42517.84226,22.17,42519.51553,20.51,42521.18818,15.17,
42522.86102,22.17,42524.53389,20.52,42526.20644,15.17,
42527.87935,22.17,42529.55204,20.52,42531.2244,15.16,
42532.89716,22.17,42534.56989,20.52,42536.24276,15.16,
42537.91599,22.17,42539.58903,20.52,42541.2609,15.16,
42542.93395,22.16,42544.60643,20.52,42546.27891,15.17,
42547.95155,22.16,42549.6244,20.52,42551.29705,15.17,
42552.96943,22.16,42554.64189,20.52,42556.31476,15.16,
42557.98717,22.17,42559.65889,20.52,42561.33077,15.15,
42563.00268,22.17,42564.67536,20.52,42566.34851,15.15,
42568.02133,22.16,42569.69442,20.52,42571.37931,15.15,
42573.05246,22.16,42574.72525,20.51,42576.40342,15.15,
42578.07606,22.16,42579.74917,20.51,42581.43131,15.15,
42583.10393,22.16,42584.77639,20.51,42586.45952,15.15,
42588.13193,22.16,42589.80439,20.51,42591.48387,15.16,
42593.16852,22.16,42594.84086,20.51,42596.52072,15.17,
42598.19376,22.15,42599.86644,20.51,42601.54913,15.18,
42603.22256,22.15,42604.89551,20.51,42606.59256,15.18,
42608.2774,22.15,42609.95042,20.51,42611.64478,15.18,
42613.31788,22.15,42614.99087,20.51,42616.66521,15.18,
42618.33878,22.15,42620.01213,20.51,42621.69399,15.18,
42623.3665,22.15,42625.03884,20.51,42626.71367,15.18,
42628.38712,22.15,42630.07184,20.51,42631.74412,15.16,
42633.41624,22.15,42635.08895,20.51,42636.76137,15.15,
42638.43428,22.14,42640.11173,20.51,42641.78457,15.14,
42643.45744,22.14,42645.13439,20.51,42646.82237,15.13,
42648.4957,22.14,42650.17036,20.51,42651.84325,15.13,
42653.51579,22.14,42655.19374,20.52,42656.88991,15.13,
42658.56293,22.14,42660.23599,20.52,42661.90839,15.12,
42663.58142,22.14,42665.25919,20.52,42666.9363,15.12,
42668.60909,22.14,42670.28172,20.52,42671.95339,15.12,
42673.62551,22.14,42675.31228,20.52,42676.99454,15.12,
42678.66639,22.12,42680.33837,20.52,42682.02074,15.12,
42683.69326,22.12,42685.38325,20.51,42687.07376,15.12,
42688.74603,22.12,42690.42222,20.51,42692.0944,15.12,
42693.7678,22.11,42695.44253,20.52,42697.12865,15.12,
42698.80124,22.11,42700.47411,20.52,42702.14648,15.12,
42703.81895,22.11,42705.49016,20.52,42707.16217,15.11,
42708.83534,22.11,42710.5086,20.51,42712.18115,15.11,
42713.85397,22.1,42715.52738,20.51,42717.20047,15.11,
42718.87343,22.1,42720.54589,20.52,42722.21775,15.1,
42723.88995,22.1,42725.56315,20.52,42727.23565,15.1,
42728.90907,22.1,42730.58216,20.52,42732.25474,15.1,
42733.92804,22.11,42735.60113,20.52,42737.27346,15.12,
42738.94736,22.11,42740.62009,20.52,42742.29199,15.13,
42743.96487,22.11,42745.63746,20.52,42747.31057,15.14,
42748.98273,22.11,42750.65473,20.52,42752.32671,15.15,
42753.99856,22.11,42755.67059,20.52,42757.34257,15.16,
42759.01519,22.1,42760.68716,20.52,42762.35881,15.16,
42764.03224,22.1,42765.70457,20.52,42767.3773,15.15,
42769.0493,22.1,42770.72114,20.52,42772.39338,15.15,
42774.06542,22.1,42775.73754,20.52,42777.41021,15.15,
42779.08259,22.09,42780.75564,20.52,42782.42776,15.15,
42784.10071,22.09,42785.77325,20.52,42787.44563,15.16,
42789.11852,22.09,42790.79122,20.52,42792.46409,15.16,
42794.1371,22.09,42795.80922,20.52,42797.48162,15.16,
42799.15453,22.09,42800.82719,20.52,42802.50039,15.16,
42804.17333,22.09,42805.84606,20.52,42807.518,15.17,
42809.19052,22.09,42810.86279,20.52,42812.53565,15.18,
42814.20768,22.09,42815.87987,20.52,42817.55188,15.18,
42819.22404,22.08,42820.89626,20.52,42822.56887,15.19,
42824.24166,22.08,42825.91442,20.52,42827.58689,15.19,
42829.25913,22.08,42830.93184,20.52,42832.60467,15.19,
42834.27816,22.08,42835.9505,20.52,42837.62311,15.19,
42839.29566,22.08,42840.96881,20.52,42842.6409,15.19,
42844.31295,22.07,42845.98479,20.52,42847.65681,15.18,
42849.32906,22.07,42851.00089,20.51,42852.67327,15.18,
42854.3457,22.07,42856.01843,20.51,42857.69095,15.19,
42859.36378,22.07,42861.03491,20.52,42862.70637,15.19,
42864.37875,22.06,42866.0508,20.52,42867.72171,15.19,
42869.395,22.06,42871.0672,20.52,42872.73882,15.19,
42874.41121,22.07,42876.08344,20.52,42877.75567,15.2,
42879.42854,22.07,42881.1006,20.52,42882.77342,15.22,
42884.44566,22.07,42886.11726,20.51,42887.78797,15.22,
42889.46034,22.07,42891.13239,20.51,42892.80471,15.23,
42894.47752,22.06,42896.15012,20.51,42897.82235,15.23,
42899.49475,22.06,42901.16695,20.51,42902.83944,15.23,
42904.51249,22.06,42906.18532,20.51,42907.85781,15.23,
42909.52966,22.06,42911.20155,20.52,42912.87347,15.24,
42914.54606,22.06,42916.218,20.52,42917.89089,15.24,
42919.56379,22.06,42921.23575,20.52,42922.90901,15.24,
42924.58202,22.06,42926.25474,20.52,42927.92698,15.24,
42929.59987,22.06,42931.27308,20.52,42932.94622,15.24,
42934.61855,22.06,42936.29091,20.52,42937.96353,15.24,
42939.63635,22.06,42941.30877,20.52,42942.98128,15.24,
42944.65403,22.05,42946.32654,20.52,42948.01101,15.24,
42949.6843,22.05,42951.3793,20.52,42953.05168,15.22,
42954.7245,22.05,42956.41178,20.52,42958.08395,15.22,
42959.75642,22.05,42961.43875,20.52,42963.1118,15.22,
42964.78464,22.04,42966.46192,20.52,42968.13508,15.22,
42969.80731,22.04,42971.49118,20.51,42973.16416,15.22,
42974.83669,22.04,42976.517,20.51,42978.18969,15.22,
42979.86278,22.04,42981.54505,20.51,42983.21821,15.23,
42984.89089,22.04,42986.59374,20.51,42988.26644,15.25,
42989.93916,22.04,42991.61491,20.51,42993.2877,15.25,
42994.96097,22.04,42996.65211,20.51,42998.32454,15.25,
42999.99797,22.04,43001.67732,20.51,43003.35058,15.26,
43005.02365,22.03,43006.70476,20.51,43008.37813,15.26,
43010.05087,22.03,43011.72354,20.51,43013.39645,15.25,
43015.06871,22.03,43016.74105,20.51,43018.41461,15.24,
43020.08723,22.03,43021.75945,20.51,43023.43231,15.24,
43025.11098,22.03,43026.78434,20.51,43028.45655,15.24,
43030.13415,22.02,43031.81081,20.51,43033.48299,15.23,
43035.15819,22.01,43036.84284,20.51,43038.51532,15.23,
43040.19236,22.01,43041.87894,20.51,43043.55093,15.23,
43045.23002,22.01,43046.90362,20.51,43048.57628,15.23,
43050.25341,22.01,43051.94988,20.52,43053.62221,15.22,
43055.29472,22.01,43056.96656,20.52,43058.63953,15.22,
43060.32263,22.02,43062.01379,20.52,43063.68626,15.21,
43065.37938,22.02,43067.05103,20.52,43068.72309,15.2,
43070.40348,22.02,43072.08479,20.52,43073.75689,15.19,
43075.43012,22.02,43077.10183,20.52,43078.77476,15.18,
43080.44726,22.02,43082.13243,20.52,43083.80488,15.18,
43085.47777,22.02,43087.14974,20.52,43088.82244,15.17,
43090.49498,22.02,43092.16736,20.52,43093.84022,15.15,
43095.5126,22.02,43097.18476,20.52,43098.8573,15.15,
43100.5293,22.02,43102.20186,20.52,43103.87441,15.14,
43105.54663,22.01,43107.21862,20.52,43108.89064,15.13,
43110.56322,22.01,43112.23474,20.52,43113.90701,15.13,
43115.5797,22.01,43117.25083,20.52,43118.92271,15.13,
43120.5948,22.01,43122.26633,20.52,43123.93857,15.14,
43125.61087,22.01,43127.28285,20.52,43128.95536,15.14,
43130.62812,22.01,43132.30097,20.52,43134.00677,15.14,
43135.68016,22.01,43137.35275,20.51,43139.02545,15.13,
43140.69775,22,43142.36972,20.51,43144.04145,15.13,
43145.71298,22,43147.38531,20.52,43149.05754,15.13,
43150.73063,22.01,43152.4039,20.52,43154.07728,15.13,
43155.75068,22.01,43157.42381,20.52,43159.09625,15.14,
43160.78076,21.99,43162.46436,20.52,43164.1371,15.14,
43165.80975,21.99,43167.48285,20.52,43169.1552,15.14,
43170.82782,21.99,43172.50048,20.52,43174.17339,15.15,
43175.84662,21.99,43177.51991,20.52,43179.19301,15.15,
43180.86691,21.99,43182.5396,20.52,43184.2125,15.15,
43185.88516,21.99,43187.55774,20.52,43189.23046,15.15,
43190.90298,21.99,43192.58707,20.52,43194.25976,15.15,
43195.93234,21.99,43197.60523,20.52,43199.27851,15.15,
43200.96193,21.99,43202.63511,20.52,43204.30835,15.15,
43205.98103,21.99,43207.65357,20.52,43209.32655,15.16,
43210.99946,21.98,43212.67156,20.52,43214.34405,15.16,
43216.01657,21.98,43217.68941,20.52,43219.36201,15.16,
43221.03498,21.98,43222.70733,20.52,43224.38063,15.17,
43226.05332,21.98,43227.72595,20.51,43229.39863,15.18,
43231.07233,21.98,43232.74508,20.51,43234.41837,15.19,
43236.09173,21.98,43237.76493,20.51,43239.43823,15.19,
43241.11163,21.98,43242.78406,20.52,43244.45689,15.19,
43246.13032,21.97,43247.80333,20.52,43249.47622,15.19,
43251.16067,21.97,43252.83383,20.52,43254.50653,15.2,
43256.17977,21.97,43257.85232,20.52,43259.52557,15.2,
43261.19859,21.97,43262.87019,20.52,43264.54253,15.2,
43266.21481,21.97,43267.88686,20.52,43269.55887,15.2,
43271.2314,21.96,43272.90348,20.52,43274.57584,15.19,
43276.24801,21.96,43277.92048,20.52,43279.59305,15.17,
43281.26551,21.96,43282.93806,20.52,43284.6108,15.15,
43286.28322,21.97,43287.95469,20.52,43289.62709,15.15,
43291.29976,21.97,43292.97204,20.52,43294.64435,15.15,
43296.31701,21.96,43297.98948,20.52,43299.66246,15.14,
43301.34659,21.96,43303.01918,20.51,43304.69141,15.14,
43306.36356,21.96,43308.03557,20.51,43309.70752,15.14,
43311.37956,21.96,43313.05198,20.52,43314.72361,15.15,
43316.40016,21.95,43318.07248,20.52,43319.74409,15.15,
43321.42646,21.95,43323.09812,20.52,43324.77083,15.15,
43326.44683,21.95,43328.11902,20.51,43329.79094,15.15,
43331.47843,21.96,43333.15142,20.51,43334.824,15.15,
43336.50203,21.96,43338.17473,20.51,43339.84667,15.15,
43341.53708,21.96,43343.2098,20.52,43344.8817,15.15,
43346.55375,21.96,43348.22504,20.52,43349.89835,15.16,
43351.59786,21.94,43353.27035,20.52,43354.94327,15.17,
43356.61586,21.94,43358.28787,20.52,43359.96045,15.17,
43361.64161,21.95,43363.31372,20.52,43364.98626,15.17,
43366.67159,21.95,43368.34418,20.52,43370.01706,15.17,
43371.69926,21.94,43373.37128,20.52,43375.04464,15.15,
43376.71816,21.94,43378.39117,20.52,43380.06369,15.15,
43381.73604,21.94,43383.40871,20.52,43385.08118,15.14,
43386.75456,21.95,43388.42779,20.51,43390.11104,15.13,
43391.78464,21.95,43393.45713,20.51,43395.13398,15.13,
43396.81181,21.93,43398.48423,20.51,43400.16135,15.14,
43401.8476,21.93,43403.52043,20.52,43405.19755,15.14,
43406.87504,21.92,43408.54708,20.52,43410.23185,15.14,
43411.9042,21.92,43413.57591,20.52,43415.25376,15.14,
43416.9305,21.92,43418.60216,20.52,43420.27887,15.14,
43421.95678,21.93,43423.62954,20.52,43425.31092,15.14,
43427.01447,21.93,43428.68731,20.52,43430.35983,15.14,
43432.03258,21.93,43433.70502,20.52,43435.37879,15.14,
43437.06356,21.92,43438.7355,20.52,43440.40789,15.14,
43442.08171,21.92,43443.75369,20.52,43445.43333,15.14,
43447.10799,21.92,43448.78094,20.52,43450.45325,15.13,
43452.12556,21.93,43453.79801,20.52,43455.47219,15.13,
43457.15391,21.93,43458.82662,20.52,43460.49912,15.13,
43462.172,21.93,43463.84457,20.52,43465.51795,15.12,
43467.19039,21.92,43468.86241,20.52,43470.53481,15.11,
43472.20782,21.91,43473.88053,20.52,43475.55267,15.11,
43477.22498,21.91,43478.8975,20.52,43480.57014,15.11,
43482.24282,21.92,43483.91523,20.52,43485.58669,15.11,
43487.25908,21.92,43488.93171,20.51,43490.60403,15.12,
43492.27716,21.92,43493.94987,20.51,43495.62199,15.12,
43497.29454,21.92,43498.96724,20.51,43500.63931,15.12,
43502.31214,21.92,43503.98481,20.52,43505.65642,15.12,
43507.32843,21.91,43508.99991,20.52,43510.67218,15.12,
43512.34536,21.91,43514.01803,20.52,43515.69046,15.11,
43517.36342,21.91,43519.04801,20.52,43520.72046,15.09,
43522.39277,21.91,43524.06568,20.52,43525.73848,15.09,
43527.41115,21.9,43529.08365,20.51,43530.75602,15.09,
43532.42842,21.9,43534.10117,20.51,43535.77369,15.09,
43537.44692,21.91,43539.12024,20.51,43540.79272,15.09,
43542.46523,21.91,43544.13771,20.51,43545.80967,15.08,
43547.48239,21.91,43549.15468,20.52,43550.82742,15.07,
43552.49956,21.91,43554.17166,20.52,43555.84399,15.06,
43557.51605,21.9,43559.18873,20.52,43560.86133,15.06,
43562.53336,21.9,43564.20572,20.52,43565.87812,15.06,
43567.54957,21.9,43569.22184,20.51,43570.89463,15.06,
43572.56703,21.9,43574.23951,20.51,43575.9121,15.05,
43577.58462,21.9,43579.25662,20.52,43580.92858,15.05,
43582.60091,21.9,43584.27404,20.52,43585.94697,15.04,
43587.61838,21.9,43589.29032,20.52,43590.96275,15.04,
43592.63504,21.89,43594.30726,20.52,43595.97984,15.04,
43597.65177,21.89,43599.32331,20.52,43600.99532,15.04,
43602.66833,21.89,43604.34088,20.51,43606.01268,15.04,
43607.68493,21.89,43609.35713,20.51,43611.02937,15.04,
43612.70189,21.89,43614.3738,20.51,43616.0464,15.03,
43617.71866,21.89,43619.39131,20.51,43621.0647,15.02,
43622.73751,21.89,43624.41101,20.51,43626.08419,15.02,
43627.75792,21.89,43629.43004,20.51,43631.10346,15.02,
43632.77616,21.89,43634.44862,20.52,43636.12059,15.02,
43637.79351,21.88,43639.46582,20.52,43641.13795,15.03,
43642.81075,21.88,43644.4828,20.52,43646.15529,15.03,
43647.82819,21.88,43649.50052,20.52,43651.17315,15.02,
43652.8455,21.88,43654.51813,20.52,43656.19083,15.02,
43657.86347,21.88,43659.53593,20.52,43661.20841,15.03,
43662.88094,21.88,43664.55348,20.52,43666.22705,15.03,
43667.90042,21.88,43669.5733,20.52,43671.2456,15.03,
43672.91852,21.88,43674.59095,20.52,43676.26369,15.03,
43677.93732,21.87,43679.61067,20.52,43681.28384,15.03,
43682.95631,21.87,43684.62904,20.52,43686.3129,15.03,
43687.98657,21.87,43689.65976,20.52,43691.33255,15.02,
43693.00524,21.87,43694.67781,20.52,43696.35047,15.02,
43698.0232,21.87,43699.69569,20.52,43701.37947,15.02,
43703.05216,21.87,43704.72489,20.52,43706.4019,15.02,
43708.07424,21.86,43709.74676,20.52,43711.42682,15.01,
43713.09974,21.85,43714.77305,20.52,43716.44824,15.01,
43718.11965,21.85,43719.79059,20.51,43721.4678,15,
43723.14105,21.85,43724.81364,20.51,43726.49589,15,
43728.16828,21.85,43729.84035,20.51,43731.52244,15.01,
43733.19509,21.86,43734.86757,20.51,43736.55119,15.01,
43738.22396,21.86,43739.89654,20.51,43741.59564,15.01,
43743.26878,21.86,43744.94137,20.51,43746.62495,15.02,
43748.29819,21.86,43749.97084,20.52,43751.65568,15.02,
43753.32935,21.85,43755.00207,20.52,43756.67693,15.02,
43758.3507,21.85,43760.02302,20.52,43761.6957,15.03,
43763.36823,21.85,43765.0412,20.52,43766.71601,15.03,
43768.38887,21.85,43770.06096,20.52,43771.73402,15.04,
43773.40767,21.85,43775.08069,20.52,43776.75281,15.04,
43778.42509,21.85,43780.11113,20.52,43781.78428,15.04,
43783.45696,21.84,43785.13431,20.52,43786.81141,15.05,
43788.48384,21.84,43790.15909,20.52,43791.8444,15.05,
43793.51754,21.84,43795.19519,20.52,43796.87203,15.04,
43798.54519,21.84,43800.23355,20.52,43801.90547,15.04,
43803.57854,21.84,43805.25619,20.52,43806.9324,15.04,
43808.60445,21.83,43810.28106,20.52,43811.95786,15.04,
43813.62963,21.83,43815.30725,20.52,43817.01783,15.04,
43818.68942,21.83,43820.36443,20.52,43822.03638,15.04,
43823.70921,21.82,43825.38674,20.52,43827.07622,15.04,
43828.74908,21.82,43830.43061,20.52,43832.1042,15.04,
43833.77741,21.83,43835.47939,20.52,43837.16614,15.04,
43838.8392,21.83,43840.51207,20.52,43842.18417,15.04,
43843.85655,21.83,43845.5292,20.52,43847.20167,15.04,
43848.87434,21.83,43850.54725,20.52,43852.21937,15.03,
43853.89152,21.83,43855.56387,20.52,43857.23646,15.03,
43858.90885,21.83,43860.58154,20.52,43862.25455,15.03,
43863.92708,21.81,43865.5997,20.52,43867.27207,15.02,
43868.94489,21.81,43870.61738,20.52,43872.29019,15.01,
43873.96341,21.81,43875.63569,20.52,43877.30832,15.01,
43878.98122,21.81,43880.65356,20.52,43882.32679,15,
43883.99956,21.82,43885.67277,20.52,43887.34549,15,
43889.01904,21.82,43890.69223,20.52,43892.36551,15,
43894.03856,21.82,43895.71121,20.52,43897.38405,15,
43899.05718,21.82,43900.72945,20.52,43902.40165,15,
43904.07468,21.82,43905.74674,20.52,43907.41939,15,
43909.09447,21.82,43910.76711,20.52,43912.44012,15,
43914.11352,21.82,43915.78626,20.51,43917.45839,15,
43919.13096,21.82,43920.80392,20.51,43922.47641,14.99,
43924.14872,21.81,43925.82113,20.51,43927.49397,14.99,
43929.16706,21.81,43930.84024,20.51,43932.51258,14.98,
43934.18486,21.81,43935.8572,20.51,43937.53023,14.98,
43939.20282,21.81,43940.87541,20.51,43942.54802,14.98,
43944.22055,21.81,43945.89251,20.52,43947.56447,14.98,
43949.23713,21.81,43950.91013,20.52,43952.5828,14.98,
43954.25526,21.81,43955.92754,20.51,43957.59954,14.97,
43959.27243,21.81,43960.94562,20.51,43962.61851,14.95,
43964.29159,21.81,43965.96432,20.51,43967.63644,14.94,
43969.30936,21.81,43970.98182,20.52,43972.65479,14.93,
43974.32733,21.81,43975.99964,20.52,43977.67213,14.91,
43979.34506,21.8,43981.01853,20.51,43982.69134,14.9,
43984.36421,21.8,43986.03634,20.51,43987.70837,14.89,
43989.38016,21.8,43991.05229,20.51,43992.72456,14.89,
43994.39718,21.8,43996.0699,20.51,43997.74231,14.88,
43999.41481,21.8,44001.08836,20.52,44002.76097,14.87,
44004.4338,21.8,44006.10638,20.52,44007.77868,14.87,
44009.45205,21.79,44011.12447,20.51,44012.79699,14.87,
44014.46943,21.79,44016.1415,20.51,44017.81386,14.87,
44019.48677,21.79,44021.15911,20.51,44022.83259,14.88,
44024.50626,21.8,44026.17895,20.51,44027.85136,14.89,
44029.52382,21.8,44031.19633,20.51,44032.86851,14.9,
44034.54126,21.78,44036.21373,20.51,44037.88613,14.9,
44039.55925,21.78,44041.23247,20.52,44042.9053,14.9,
44044.57828,21.78,44046.25094,20.52,44047.92404,14.9,
44049.59677,21.78,44051.26975,20.52,44052.94215,14.89,
44054.61489,21.78,44056.28685,20.52,44057.95909,14.89,
44059.63085,21.78,44061.30282,20.51,44062.97516,14.88,
44064.64732,21.78,44066.31928,20.51,44067.99109,14.88,
44069.66329,21.78,44071.33586,20.52,44073.00797,14.88,
44074.68025,21.78,44076.3522,20.52,44078.0242,14.88,
44079.69679,21.78,44081.3803,20.51,44083.05314,14.88,
44084.7256,21.78,44086.40813,20.51,44088.08104,14.89,
44089.75444,21.78,44091.43361,20.51,44093.10568,14.89,
44094.77769,21.77,44096.45,20.51,44098.12215,14.9,
44099.79472,21.77,44101.48171,20.51,44103.15374,14.9,
44104.826,21.77,44106.50368,20.52,44108.17634,14.9,
44109.84912,21.77,44111.53616,20.52,44113.20765,14.9,
44114.87953,21.76,44116.55737,20.52,44118.22965,14.9,
44119.90292,21.76,44121.57659,20.52,44123.24975,14.91,
44124.92268,21.76,44126.60339,20.52,44128.27533,14.91,
44129.94923,21.77,44131.65303,20.52,44133.32604,14.91,
44134.99933,21.77,44136.68433,20.52,44138.35664,14.9,
44140.03015,21.77,44141.71121,20.52,44143.38473,14.9,
44145.05782,21.77,44146.73,20.52,44148.40261,14.91,
