TIME	P	Q	P(corr)	Q(corr)
142	173.865	0.033	219.479	0.039
143	173.153	0.033	218.598	0.039
144	172.491	0.033	217.722	0.039
145	171.804	0.034	216.849	0.040
146	171.067	0.034	215.981	0.040
147	170.503	0.034	215.116	0.040
148	169.791	0.034	214.256	0.040
149	169.202	0.034	213.399	0.040
150	168.442	0.035	212.546	0.041
151	167.975	0.035	211.698	0.041
152	167.239	0.035	210.853	0.041
153	166.509	0.035	210.012	0.041
154	165.816	0.035	209.174	0.041
155	165.031	0.035	208.341	0.042
156	164.442	0.035	207.511	0.042
157	163.975	0.036	206.685	0.042
158	163.288	0.036	205.863	0.042
159	162.724	0.036	205.045	0.043
160	162.184	0.036	204.230	0.043
161	161.521	0.036	203.419	0.043
162	160.957	0.036	202.612	0.043
163	160.442	0.037	201.808	0.043
164	159.877	0.037	201.008	0.044
165	159.190	0.037	200.211	0.044
166	158.503	0.037	199.418	0.044
167	157.791	0.037	198.629	0.044
168	157.055	0.037	197.842	0.044
169	156.442	0.038	197.060	0.045
170	155.951	0.038	196.280	0.045
171	155.411	0.038	195.505	0.045
172	154.748	0.038	194.732	0.045
173	154.356	0.038	193.963	0.045
174	153.595	0.038	193.197	0.046
175	153.129	0.039	192.435	0.046
176	152.466	0.039	191.676	0.046
177	151.975	0.039	190.920	0.046
178	151.337	0.039	190.167	0.046
179	150.699	0.039	189.418	0.046
180	150.012	0.039	188.672	0.047
181	149.521	0.039	187.929	0.047
182	148.957	0.040	187.189	0.047
183	148.368	0.040	186.452	0.047
184	147.804	0.040	185.718	0.047
185	147.362	0.040	184.988	0.048
186	146.822	0.040	184.260	0.048
187	146.356	0.040	183.536	0.048
188	145.693	0.040	182.815	0.048
189	145.202	0.041	182.096	0.048
190	144.736	0.041	181.381	0.048
191	144.245	0.041	180.669	0.049
192	143.521	0.041	179.960	0.049
193	143.043	0.041	179.254	0.049
194	142.356	0.041	178.550	0.049
195	141.791	0.041	177.850	0.049
196	141.374	0.042	177.153	0.050
197	140.834	0.042	176.459	0.050
198	140.245	0.042	175.768	0.050
199	139.755	0.042	175.080	0.050
200	139.190	0.042	174.395	0.050
201	138.577	0.042	173.713	0.050
202	138.159	0.042	173.034	0.051
203	137.693	0.043	172.358	0.051
204	137.178	0.043	171.685	0.051
205	136.491	0.043	171.015	0.051
206	135.877	0.043	170.349	0.051
207	135.509	0.043	169.685	0.051
208	134.969	0.043	169.025	0.052
209	134.380	0.043	168.367	0.052
210	133.939	0.044	167.713	0.052
211	133.374	0.044	167.061	0.052
212	132.933	0.044	166.413	0.052
213	132.442	0.044	165.767	0.052
214	131.975	0.044	165.125	0.053
215	131.485	0.044	164.485	0.053
216	131.018	0.044	163.849	0.053
217	130.528	0.044	163.215	0.053
218	130.031	0.045	162.585	0.053
219	129.399	0.045	161.957	0.053
220	128.957	0.045	161.332	0.054
221	128.540	0.045	160.711	0.054
222	127.926	0.045	160.091	0.054
223	127.509	0.045	159.475	0.054
224	126.969	0.045	158.862	0.054
225	126.429	0.045	158.251	0.054
226	126.135	0.046	157.643	0.055
227	125.669	0.046	157.038	0.055
228	125.202	0.046	156.436	0.055
229	124.736	0.046	155.836	0.055
230	124.221	0.046	155.239	0.055
231	123.699	0.046	154.644	0.055
232	123.264	0.046	154.052	0.056
233	122.822	0.046	153.463	0.056
234	122.307	0.047	152.876	0.056
235	121.988	0.047	152.292	0.056
236	121.423	0.047	151.710	0.056
237	121.006	0.047	151.131	0.056
238	120.368	0.047	150.555	0.056
239	120.049	0.047	149.980	0.057
240	119.583	0.047	149.408	0.057
241	119.215	0.047	148.839	0.057
242	118.724	0.048	148.272	0.057
243	118.380	0.048	147.707	0.057
244	117.847	0.048	147.145	0.057
245	117.350	0.048	146.585	0.057
246	116.883	0.048	146.027	0.058
247	116.442	0.048	145.471	0.058
248	116.098	0.048	144.918	0.058
249	115.706	0.048	144.367	0.058
250	115.337	0.048	143.818	0.058
251	114.896	0.049	143.271	0.058
252	114.479	0.049	142.727	0.058
253	113.988	0.049	142.184	0.059
254	113.693	0.049	141.644	0.059
255	113.350	0.049	141.106	0.059
256	112.834	0.049	140.570	0.059
257	112.454	0.049	140.036	0.059
258	112.074	0.049	139.505	0.059
259	111.534	0.050	138.975	0.059
260	111.239	0.050	138.448	0.060
261	110.847	0.050	137.922	0.060
262	110.479	0.050	137.399	0.060
263	110.086	0.050	136.878	0.060
264	109.742	0.050	136.359	0.060
265	109.276	0.050	135.842	0.060
266	108.957	0.050	135.327	0.060
267	108.515	0.050	134.814	0.061
268	108.025	0.050	134.303	0.061
269	107.804	0.051	133.795	0.061
270	107.190	0.051	133.289	0.061
271	106.748	0.051	132.784	0.061
272	106.454	0.051	132.282	0.061
273	105.914	0.051	131.782	0.061
274	105.620	0.051	131.284	0.061
275	105.252	0.051	130.789	0.062
276	104.883	0.051	130.295	0.062
277	104.417	0.051	129.804	0.062
278	104.172	0.052	129.314	0.062
279	103.730	0.052	128.827	0.062
280	103.485	0.052	128.342	0.062
281	103.043	0.052	127.860	0.062
282	102.748	0.052	127.379	0.063
283	102.294	0.052	126.900	0.063
284	102.012	0.052	126.424	0.063
285	101.669	0.052	125.950	0.063
286	101.301	0.052	125.478	0.063
287	101.006	0.052	125.008	0.063
288	100.613	0.053	124.540	0.063
289	100.245	0.053	124.075	0.063
290	99.951	0.053	123.611	0.064
291	99.656	0.053	123.150	0.064
292	99.337	0.053	122.691	0.064
293	99.067	0.053	122.234	0.064
294	98.479	0.053	121.779	0.064
295	98.209	0.053	121.326	0.064
296	97.785	0.053	120.876	0.064
297	97.350	0.053	120.427	0.064
298	97.202	0.054	119.981	0.064
299	96.736	0.054	119.537	0.065
300	96.442	0.054	119.095	0.065
301	96.147	0.054	118.655	0.065
302	95.804	0.054	118.217	0.065
303	95.386	0.054	117.781	0.065
304	95.092	0.054	117.347	0.065
305	94.822	0.054	116.915	0.065
306	94.479	0.054	116.486	0.065
307	94.160	0.054	116.058	0.066
308	93.718	0.055	115.633	0.066
309	93.442	0.055	115.209	0.066
310	93.031	0.055	114.787	0.066
311	92.810	0.055	114.368	0.066
312	92.466	0.055	113.950	0.066
313	92.172	0.055	113.535	0.066
314	91.902	0.055	113.121	0.066
315	91.460	0.055	112.709	0.066
316	91.215	0.055	112.299	0.067
317	90.822	0.055	111.891	0.067
318	90.552	0.055	111.485	0.067
319	90.233	0.056	111.081	0.067
320	90.012	0.056	110.679	0.067
321	89.742	0.056	110.279	0.067
322	89.503	0.056	109.880	0.067
323	89.031	0.056	109.484	0.067
324	88.736	0.056	109.089	0.067
325	88.515	0.056	108.696	0.068
326	88.221	0.056	108.305	0.068
327	88.049	0.056	107.915	0.068
328	87.706	0.056	107.527	0.068
329	87.288	0.056	107.142	0.068
330	87.043	0.056	106.758	0.068
331	86.822	0.057	106.375	0.068
332	86.429	0.057	105.995	0.068
333	86.086	0.057	105.616	0.068
334	85.939	0.057	105.238	0.069
335	85.583	0.057	104.863	0.069
336	85.350	0.057	104.489	0.069
337	84.761	0.057	104.117	0.069
338	84.564	0.057	103.747	0.069
339	84.245	0.057	103.378	0.069
340	84.025	0.057	103.011	0.069
341	83.730	0.057	102.646	0.069
342	83.534	0.058	102.282	0.069
343	83.386	0.058	101.920	0.069
344	83.092	0.058	101.559	0.070
345	82.675	0.058	101.201	0.070
346	82.479	0.058	100.843	0.070
347	82.209	0.058	100.488	0.070
348	81.865	0.058	100.134	0.070
349	81.497	0.058	99.781	0.070
350	81.325	0.058	99.431	0.070
351	81.080	0.058	99.081	0.070
352	80.663	0.058	98.734	0.070
353	80.491	0.058	98.387	0.070
354	80.221	0.058	98.043	0.071
355	80.025	0.059	97.700	0.071
356	79.730	0.059	97.358	0.071
357	79.436	0.059	97.018	0.071
358	79.067	0.059	96.680	0.071
359	78.822	0.059	96.343	0.071
360	78.577	0.059	96.007	0.071
361	78.276	0.059	95.674	0.071
362	77.963	0.059	95.341	0.071
363	77.521	0.059	95.010	0.071
364	77.423	0.059	94.681	0.072
365	77.178	0.059	94.353	0.072
366	76.785	0.059	94.026	0.072
367	76.564	0.060	93.701	0.072
368	76.294	0.060	93.377	0.072
369	76.172	0.060	93.055	0.072
370	75.828	0.060	92.734	0.072
371	75.607	0.060	92.414	0.072
372	75.411	0.060	92.096	0.072
373	75.239	0.060	91.779	0.072
374	74.908	0.060	91.464	0.072
375	74.626	0.060	91.150	0.073
376	74.429	0.060	90.837	0.073
377	74.110	0.060	90.525	0.073
378	73.988	0.060	90.215	0.073
379	73.644	0.060	89.906	0.073
380	73.399	0.060	89.598	0.073
381	73.252	0.061	89.291	0.073
382	72.982	0.061	88.985	0.073
383	72.761	0.061	88.681	0.073
384	72.540	0.061	88.378	0.073
385	72.319	0.061	88.076	0.073
386	72.000	0.061	87.775	0.074
387	71.779	0.061	87.475	0.074
388	71.485	0.061	87.177	0.074
389	71.288	0.061	86.879	0.074
390	70.969	0.061	86.583	0.074
391	70.773	0.061	86.288	0.074
392	70.650	0.061	85.993	0.074
393	70.282	0.061	85.700	0.074
394	70.258	0.061	85.408	0.074
395	70.012	0.062	85.117	0.074
396	69.816	0.062	84.828	0.074
397	69.644	0.062	84.539	0.074
398	69.301	0.062	84.251	0.075
399	69.178	0.062	83.964	0.075
400	68.871	0.062	83.679	0.075
401	68.712	0.062	83.394	0.075
402	68.491	0.062	83.111	0.075
403	68.319	0.062	82.828	0.075
404	68.000	0.062	82.546	0.075
405	67.779	0.062	82.266	0.075
406	67.558	0.062	81.987	0.075
407	67.313	0.062	81.708	0.075
408	67.117	0.062	81.431	0.075
409	66.945	0.063	81.155	0.075
410	66.724	0.063	80.879	0.076
411	66.503	0.063	80.605	0.076
412	66.282	0.063	80.332	0.076
413	66.110	0.063	80.060	0.076
414	65.840	0.063	79.789	0.076
415	65.669	0.063	79.519	0.076
416	65.497	0.063	79.251	0.076
417	65.227	0.063	78.983	0.076
418	64.982	0.063	78.717	0.076
419	64.785	0.063	78.451	0.076
420	64.564	0.063	78.187	0.076
421	64.417	0.063	77.924	0.076
422	64.319	0.063	77.662	0.076
423	63.975	0.063	77.401	0.077
424	63.755	0.063	77.142	0.077
425	63.632	0.064	76.883	0.077
426	63.479	0.064	76.626	0.077
427	63.313	0.064	76.370	0.077
428	63.043	0.064	76.115	0.077
429	62.896	0.064	75.862	0.077
430	62.699	0.064	75.609	0.077
431	62.479	0.064	75.358	0.077
432	62.356	0.064	75.108	0.077
433	62.184	0.064	74.859	0.077
434	61.963	0.064	74.611	0.077
435	61.840	0.064	74.365	0.077
436	61.644	0.064	74.120	0.078
437	61.350	0.064	73.876	0.078
438	61.178	0.064	73.633	0.078
439	60.883	0.064	73.391	0.078
440	60.589	0.064	73.150	0.078
441	60.466	0.065	72.911	0.078
442	60.319	0.065	72.673	0.078
443	60.196	0.065	72.436	0.078
444	60.000	0.065	72.200	0.078
445	59.804	0.065	71.965	0.078
446	59.485	0.065	71.731	0.078
447	59.534	0.065	71.499	0.078
448	59.313	0.065	71.267	0.078
449	59.043	0.065	71.037	0.078
450	58.871	0.065	70.808	0.079
451	58.748	0.065	70.579	0.079
452	58.491	0.065	70.352	0.079
453	58.209	0.065	70.126	0.079
454	58.061	0.065	69.901	0.079
455	58.012	0.065	69.677	0.079
456	57.767	0.065	69.454	0.079
457	57.571	0.065	69.232	0.079
458	57.350	0.066	69.011	0.079
459	57.227	0.066	68.791	0.079
460	57.129	0.066	68.572	0.079
461	56.933	0.066	68.354	0.079
462	56.687	0.066	68.136	0.079
463	56.540	0.066	67.920	0.079
464	56.368	0.066	67.704	0.080
465	56.245	0.066	67.490	0.080
466	56.049	0.066	67.276	0.080
467	55.853	0.066	67.063	0.080
468	55.656	0.066	66.851	0.080
469	55.460	0.066	66.640	0.080
470	55.337	0.066	66.430	0.080
471	55.141	0.066	66.220	0.080
472	55.067	0.066	66.011	0.080
473	54.920	0.066	65.803	0.080
474	54.773	0.066	65.596	0.080
475	54.479	0.067	65.390	0.080
476	54.454	0.067	65.184	0.080
477	54.233	0.067	64.979	0.080
478	54.055	0.067	64.775	0.080
479	53.840	0.067	64.571	0.081
480	53.718	0.067	64.369	0.081
481	53.595	0.067	64.167	0.081
482	53.325	0.067	63.966	0.081
483	53.104	0.067	63.765	0.081
484	53.055	0.067	63.565	0.081
485	52.908	0.067	63.366	0.081
486	52.761	0.067	63.168	0.081
487	52.638	0.067	62.971	0.081
488	52.466	0.067	62.774	0.081
489	52.368	0.067	62.578	0.081
490	52.196	0.067	62.382	0.081
491	51.994	0.067	62.187	0.081
492	51.828	0.067	61.993	0.081
493	51.755	0.067	61.800	0.081
494	51.460	0.068	61.607	0.081
495	51.362	0.068	61.415	0.082
496	51.190	0.068	61.224	0.082
497	51.092	0.068	61.033	0.082
498	51.043	0.068	60.843	0.082
499	50.798	0.068	60.654	0.082
500	50.601	0.068	60.466	0.082
501	50.552	0.068	60.278	0.082
502	50.479	0.068	60.091	0.082
503	50.282	0.068	59.904	0.082
504	50.190	0.068	59.718	0.082
505	49.988	0.068	59.533	0.082
506	49.816	0.068	59.349	0.082
507	49.767	0.068	59.165	0.082
508	49.620	0.068	58.982	0.082
509	49.521	0.068	58.800	0.082
510	49.448	0.068	58.619	0.082
511	49.202	0.068	58.438	0.082
512	49.104	0.068	58.258	0.083
513	48.933	0.068	58.078	0.083
514	48.712	0.069	57.900	0.083
515	48.613	0.069	57.722	0.083
516	48.638	0.069	57.545	0.083
517	48.331	0.069	57.368	0.083
518	48.098	0.069	57.192	0.083
519	48.098	0.069	57.018	0.083
520	47.877	0.069	56.843	0.083
521	47.706	0.069	56.670	0.083
522	47.632	0.069	56.497	0.083
523	47.558	0.069	56.326	0.083
524	47.411	0.069	56.154	0.083
525	47.239	0.069	55.984	0.083
526	47.190	0.069	55.815	0.083
527	46.969	0.069	55.646	0.083
528	46.896	0.069	55.478	0.083
529	46.650	0.069	55.311	0.083
530	46.564	0.069	55.145	0.084
531	46.429	0.069	54.979	0.084
532	46.454	0.069	54.814	0.084
533	46.184	0.069	54.650	0.084
534	46.135	0.069	54.487	0.084
535	46.012	0.070	54.325	0.084
536	45.939	0.070	54.164	0.084
537	45.816	0.070	54.003	0.084
538	45.693	0.070	53.843	0.084
539	45.497	0.070	53.684	0.084
540	45.472	0.070	53.525	0.084
541	45.301	0.070	53.368	0.084
542	45.080	0.070	53.211	0.084
543	44.963	0.070	53.055	0.084
544	44.810	0.070	52.900	0.084
545	44.712	0.070	52.745	0.084
546	44.687	0.070	52.591	0.084
547	44.491	0.070	52.438	0.084
548	44.221	0.070	52.286	0.085
549	44.344	0.070	52.134	0.085
550	44.147	0.070	51.983	0.085
551	43.902	0.070	51.833	0.085
552	43.926	0.070	51.684	0.085
553	43.853	0.070	51.535	0.085
554	43.558	0.070	51.387	0.085
555	43.558	0.070	51.240	0.085
556	43.380	0.070	51.093	0.085
557	43.190	0.070	50.947	0.085
558	43.018	0.071	50.801	0.085
559	43.043	0.071	50.657	0.085
560	42.822	0.071	50.512	0.085
561	42.798	0.071	50.369	0.085
562	42.675	0.071	50.226	0.085
563	42.626	0.071	50.084	0.085
564	42.282	0.071	49.942	0.085
565	42.454	0.071	49.801	0.085
566	42.307	0.071	49.660	0.085
567	42.061	0.071	49.520	0.085
568	41.963	0.071	49.381	0.086
569	41.798	0.071	49.242	0.086
570	41.669	0.071	49.104	0.086
571	41.595	0.071	48.966	0.086
572	41.350	0.071	48.828	0.086
573	41.227	0.071	48.692	0.086
574	41.227	0.071	48.555	0.086
575	41.129	0.071	48.420	0.086
576	41.055	0.071	48.284	0.086
577	40.982	0.071	48.149	0.086
578	40.810	0.071	48.015	0.086
579	40.736	0.071	47.881	0.086
580	40.663	0.071	47.747	0.086
581	40.564	0.071	47.614	0.086
582	40.417	0.072	47.482	0.086
583	40.172	0.072	47.349	0.086
584	40.074	0.072	47.218	0.086
585	40.049	0.072	47.086	0.086
586	39.902	0.072	46.955	0.086
587	39.902	0.072	46.825	0.086
588	39.706	0.072	46.694	0.086
589	39.632	0.072	46.564	0.087
590	39.706	0.072	46.435	0.087
591	39.485	0.072	46.306	0.087
592	39.411	0.072	46.177	0.087
593	39.337	0.072	46.049	0.087
594	39.239	0.072	45.921	0.087
595	39.184	0.072	45.793	0.087
596	39.117	0.072	45.666	0.087
597	38.994	0.072	45.539	0.087
598	38.969	0.072	45.412	0.087
599	38.969	0.072	45.286	0.087
600	38.822	0.072	45.160	0.087
601	38.601	0.072	45.035	0.087
602	38.699	0.072	44.910	0.087
603	38.601	0.072	44.785	0.087
604	38.454	0.072	44.661	0.087
605	38.429	0.072	44.537	0.087
606	38.331	0.072	44.414	0.087
607	38.110	0.073	44.290	0.087
608	38.061	0.073	44.168	0.087
609	38.037	0.073	44.046	0.087
610	37.890	0.073	43.924	0.087
611	37.939	0.073	43.803	0.088
612	38.012	0.073	43.682	0.088
613	37.988	0.073	43.562	0.088
614	37.890	0.073	43.442	0.088
615	37.816	0.073	43.323	0.088
616	37.791	0.073	43.204	0.088
617	37.693	0.073	43.086	0.088
618	37.644	0.073	42.968	0.088
619	37.497	0.073	42.851	0.088
620	37.448	0.073	42.735	0.088
621	37.178	0.073	42.619	0.088
622	37.055	0.073	42.504	0.088
623	36.957	0.073	42.390	0.088
624	36.810	0.073	42.276	0.088
625	36.785	0.073	42.163	0.088
626	36.736	0.073	42.051	0.088
627	36.589	0.073	41.939	0.088
628	36.344	0.073	41.828	0.088
629	36.245	0.073	41.719	0.088
630	36.098	0.073	41.609	0.088
631	36.098	0.073	41.501	0.088
632	36.074	0.073	41.394	0.088
633	35.926	0.073	41.287	0.088
634	35.871	0.074	41.181	0.089
635	35.730	0.074	41.077	0.089
636	35.558	0.074	40.973	0.089
637	35.607	0.074	40.869	0.089
638	35.313	0.074	40.767	0.089
639	35.313	0.074	40.666	0.089
640	35.215	0.074	40.565	0.089
641	35.166	0.074	40.465	0.089
642	35.239	0.074	40.366	0.089
643	34.969	0.074	40.268	0.089
644	34.773	0.074	40.171	0.089
645	34.773	0.074	40.074	0.089
646	34.650	0.074	39.979	0.089
647	34.564	0.074	39.884	0.089
648	34.454	0.074	39.789	0.089
649	34.331	0.074	39.696	0.089
650	34.282	0.074	39.603	0.089
651	34.209	0.074	39.511	0.089
652	34.061	0.074	39.419	0.089
653	33.890	0.074	39.328	0.089
654	33.840	0.074	39.237	0.089
655	33.767	0.074	39.147	0.089
656	33.595	0.074	39.057	0.089
657	33.571	0.074	38.968	0.089
658	33.546	0.074	38.879	0.089
659	33.399	0.074	38.790	0.089
660	33.331	0.074	38.702	0.090
661	33.276	0.074	38.614	0.090
662	33.129	0.074	38.526	0.090
663	33.104	0.075	38.438	0.090
664	33.153	0.075	38.350	0.090
665	32.908	0.075	38.263	0.090
666	32.883	0.075	38.175	0.090
667	32.810	0.075	38.087	0.090
668	32.736	0.075	38.000	0.090
669	32.564	0.075	37.912	0.090
670	32.540	0.075	37.824	0.090
671	32.589	0.075	37.736	0.090
672	32.368	0.075	37.648	0.090
673	32.282	0.075	37.560	0.090
674	32.319	0.075	37.471	0.090
675	32.270	0.075	37.382	0.090
676	32.196	0.075	37.293	0.090
677	32.025	0.075	37.204	0.090
678	32.025	0.075	37.115	0.090
679	31.804	0.075	37.025	0.090
680	31.853	0.075	36.935	0.090
681	31.681	0.075	36.844	0.090
682	31.607	0.075	36.754	0.090
683	31.656	0.075	36.663	0.090
684	31.485	0.075	36.571	0.090
685	31.436	0.075	36.480	0.090
686	31.233	0.075	36.388	0.091
687	31.215	0.075	36.296	0.091
688	31.117	0.075	36.204	0.091
689	31.067	0.075	36.112	0.091
690	30.945	0.075	36.019	0.091
691	30.969	0.075	35.927	0.091
692	30.994	0.075	35.834	0.091
693	30.773	0.075	35.741	0.091
694	30.798	0.075	35.648	0.091
695	30.650	0.076	35.555	0.091
696	30.626	0.076	35.462	0.091
697	30.503	0.076	35.369	0.091
698	30.503	0.076	35.276	0.091
699	30.515	0.076	35.183	0.091
700	30.307	0.076	35.090	0.091
701	30.331	0.076	34.997	0.091
702	30.454	0.076	34.905	0.091
703	30.282	0.076	34.812	0.091
704	30.110	0.076	34.720	0.091
705	30.086	0.076	34.628	0.091
706	30.110	0.076	34.537	0.091
707	29.914	0.076	34.445	0.091
708	29.914	0.076	34.354	0.091
709	29.742	0.076	34.264	0.091
710	29.767	0.076	34.174	0.091
711	29.693	0.076	34.084	0.091
712	29.595	0.076	33.995	0.091
713	29.497	0.076	33.906	0.091
714	29.595	0.076	33.817	0.091
715	29.350	0.076	33.729	0.092
716	29.301	0.076	33.642	0.092
717	29.178	0.076	33.555	0.092
718	29.104	0.076	33.469	0.092
719	29.153	0.076	33.383	0.092
720	29.055	0.076	33.298	0.092
721	29.055	0.076	33.213	0.092
722	28.933	0.076	33.129	0.092
723	28.957	0.076	33.045	0.092
724	29.006	0.076	32.962	0.092
725	28.748	0.076	32.880	0.092
726	28.663	0.076	32.798	0.092
727	28.663	0.076	32.717	0.092
728	28.663	0.076	32.636	0.092
729	28.564	0.077	32.556	0.092
730	28.663	0.077	32.476	0.092
731	28.589	0.077	32.397	0.092
732	28.442	0.077	32.318	0.092
733	28.294	0.077	32.240	0.092
734	28.270	0.077	32.162	0.092
735	28.123	0.077	32.085	0.092
736	28.000	0.077	32.008	0.092
737	27.926	0.077	31.932	0.092
738	27.939	0.077	31.857	0.092
739	27.902	0.077	31.781	0.092
740	27.706	0.077	31.706	0.092
741	27.779	0.077	31.632	0.092
742	27.681	0.077	31.558	0.092
743	27.632	0.077	31.485	0.092
744	27.681	0.077	31.412	0.092
745	27.656	0.077	31.339	0.093
746	27.558	0.077	31.267	0.093
747	27.534	0.077	31.196	0.093
748	27.509	0.077	31.124	0.093
749	27.436	0.077	31.053	0.093
750	27.534	0.077	30.983	0.093
751	27.479	0.077	30.912	0.093
752	27.313	0.077	30.842	0.093
753	27.288	0.077	30.773	0.093
754	27.166	0.077	30.704	0.093
755	27.166	0.077	30.635	0.093
756	27.018	0.077	30.566	0.093
757	27.141	0.077	30.498	0.093
758	27.092	0.077	30.430	0.093
759	26.994	0.077	30.363	0.093
760	26.969	0.077	30.295	0.093
761	26.920	0.077	30.228	0.093
762	26.920	0.077	30.162	0.093
763	26.699	0.077	30.095	0.093
764	26.761	0.077	30.029	0.093
765	26.724	0.078	29.964	0.093
766	26.528	0.078	29.898	0.093
767	26.479	0.078	29.833	0.093
768	26.503	0.078	29.768	0.093
769	26.479	0.078	29.703	0.093
770	26.454	0.078	29.639	0.093
771	26.282	0.078	29.575	0.093
772	26.184	0.078	29.512	0.093
773	26.110	0.078	29.448	0.093
774	26.160	0.078	29.385	0.093
