TIME	P	Q	P(corr)	Q(corr)
s	uW	mJ	uW	mJ
1	-35.877	-0.036	-33.998	-0.034
2	-35.926	-0.072	-34.039	-0.068
3	-36.000	-0.108	-34.079	-0.102
4	-36.025	-0.144	-34.120	-0.136
5	-36.098	-0.180	-34.161	-0.170
6	-36.025	-0.216	-34.202	-0.205
7	-36.074	-0.252	-34.244	-0.239
8	-36.172	-0.288	-34.285	-0.273
9	-36.196	-0.324	-34.326	-0.307
10	-36.258	-0.361	-34.368	-0.342
11	-36.294	-0.397	-34.409	-0.376
12	-36.270	-0.433	-34.451	-0.411
13	-36.098	-0.469	-34.492	-0.445
14	-36.344	-0.506	-34.534	-0.480
15	-36.270	-0.542	-34.575	-0.514
16	-36.319	-0.578	-34.616	-0.549
17	-36.294	-0.615	-34.657	-0.584
18	-36.393	-0.651	-34.698	-0.618
19	-36.344	-0.687	-34.739	-0.653
20	-36.417	-0.724	-34.779	-0.688
21	-36.417	-0.760	-34.819	-0.723
22	-36.442	-0.797	-34.859	-0.757
23	-36.350	-0.833	-34.899	-0.792
24	-36.491	-0.869	-34.938	-0.827
25	-36.491	-0.906	-34.977	-0.862
26	-36.417	-0.942	-35.016	-0.897
27	-36.491	-0.979	-35.054	-0.932
28	-36.466	-1.015	-35.092	-0.967
29	-36.491	-1.052	-35.129	-1.003
30	-36.515	-1.088	-35.166	-1.038
31	-36.638	-1.125	-35.203	-1.073
32	-36.564	-1.161	-35.239	-1.108
33	-36.564	-1.198	-35.274	-1.143
34	-36.540	-1.235	-35.309	-1.179
35	-36.613	-1.271	-35.343	-1.214
36	-36.644	-1.308	-35.377	-1.249
37	-36.761	-1.345	-35.410	-1.285
38	-36.638	-1.381	-35.443	-1.320
39	-36.761	-1.418	-35.475	-1.356
40	-36.712	-1.455	-35.506	-1.391
41	-36.810	-1.492	-35.537	-1.427
42	-36.785	-1.528	-35.567	-1.462
43	-36.908	-1.565	-35.597	-1.498
44	-36.810	-1.602	-35.626	-1.534
45	-36.957	-1.639	-35.655	-1.569
46	-36.933	-1.676	-35.682	-1.605
47	-36.933	-1.713	-35.710	-1.641
48	-36.908	-1.750	-35.736	-1.676
49	-36.994	-1.787	-35.763	-1.712
50	-36.957	-1.824	-35.788	-1.748
51	-37.104	-1.861	-35.813	-1.784
52	-37.080	-1.898	-35.838	-1.820
53	-37.153	-1.935	-35.862	-1.855
54	-37.080	-1.972	-35.886	-1.891
55	-37.129	-2.009	-35.909	-1.927
56	-37.252	-2.046	-35.932	-1.963
57	-37.153	-2.084	-35.954	-1.999
58	-37.202	-2.121	-35.976	-2.035
59	-37.301	-2.158	-35.998	-2.071
60	-37.227	-2.195	-36.019	-2.107
61	-37.423	-2.233	-36.040	-2.143
62	-37.252	-2.270	-36.061	-2.179
63	-37.178	-2.307	-36.081	-2.215
64	-37.276	-2.345	-36.102	-2.251
65	-37.399	-2.382	-36.122	-2.288
66	-37.325	-2.419	-36.142	-2.324
67	-37.374	-2.457	-36.161	-2.360
68	-37.571	-2.494	-36.181	-2.396
69	-37.546	-2.532	-36.201	-2.432
70	-37.423	-2.569	-36.220	-2.468
71	-37.546	-2.607	-36.240	-2.505
72	-37.521	-2.644	-36.259	-2.541
73	-37.546	-2.682	-36.278	-2.577
74	-37.620	-2.719	-36.298	-2.614
75	-37.620	-2.757	-36.317	-2.650
76	-37.693	-2.795	-36.337	-2.686
77	-37.693	-2.832	-36.356	-2.723
78	-37.742	-2.870	-36.376	-2.759
79	-37.718	-2.908	-36.395	-2.795
80	-37.620	-2.945	-36.415	-2.832
81	-37.816	-2.983	-36.435	-2.868
82	-37.816	-3.021	-36.455	-2.905
83	-37.791	-3.059	-36.475	-2.941
84	-37.890	-3.097	-36.496	-2.978
85	-37.988	-3.135	-36.516	-3.014
86	-38.037	-3.173	-36.537	-3.051
87	-38.037	-3.211	-36.557	-3.087
88	-37.951	-3.249	-36.578	-3.124
89	-38.160	-3.287	-36.599	-3.160
90	-38.061	-3.325	-36.620	-3.197
91	-38.184	-3.363	-36.642	-3.234
92	-38.233	-3.401	-36.663	-3.270
93	-38.233	-3.440	-36.685	-3.307
94	-38.356	-3.478	-36.706	-3.344
95	-38.209	-3.516	-36.728	-3.380
96	-38.307	-3.555	-36.750	-3.417
97	-38.209	-3.593	-36.772	-3.454
98	-38.356	-3.631	-36.794	-3.491
99	-38.429	-3.670	-36.817	-3.528
100	-38.405	-3.708	-36.839	-3.564
101	-38.411	-3.746	-36.862	-3.601
102	-38.356	-3.785	-36.885	-3.638
103	-38.503	-3.823	-36.907	-3.675
104	-38.577	-3.862	-36.931	-3.712
105	-38.601	-3.900	-36.954	-3.749
106	-38.650	-3.939	-36.977	-3.786
107	-38.699	-3.978	-37.001	-3.823
108	-38.773	-4.016	-37.025	-3.860
109	-38.822	-4.055	-37.049	-3.897
110	-38.748	-4.094	-37.073	-3.934
111	-38.822	-4.133	-37.097	-3.971
112	-38.822	-4.172	-37.121	-4.008
113	-38.945	-4.211	-37.146	-4.045
114	-38.945	-4.250	-37.170	-4.083
115	-38.994	-4.289	-37.195	-4.120
116	-39.117	-4.328	-37.220	-4.157
117	-39.117	-4.367	-37.246	-4.194
118	-39.141	-4.406	-37.271	-4.232
119	-39.166	-4.445	-37.297	-4.269
120	-39.117	-4.484	-37.323	-4.306
121	-39.362	-4.524	-37.349	-4.343
122	-39.313	-4.563	-37.375	-4.381
123	-39.215	-4.602	-37.401	-4.418
124	-39.239	-4.641	-37.428	-4.456
125	-39.337	-4.681	-37.455	-4.493
126	-39.411	-4.720	-37.482	-4.531
127	-39.423	-4.760	-37.509	-4.568
128	-39.558	-4.799	-37.536	-4.606
129	-39.509	-4.839	-37.564	-4.643
130	-39.485	-4.878	-37.592	-4.681
131	-39.485	-4.918	-37.620	-4.718
132	-39.730	-4.957	-37.649	-4.756
133	-39.730	-4.997	-37.677	-4.794
134	-40.025	-5.037	-37.706	-4.831
135	-40.442	-5.078	-37.735	-4.869
136	-40.613	-5.118	-37.764	-4.907
137	-40.834	-5.159	-37.794	-4.945
138	-41.080	-5.200	-37.823	-4.983
139	-41.301	-5.241	-37.853	-5.020
140	-41.429	-5.283	-37.884	-5.058
141	-41.718	-5.324	-37.914	-5.096
142	-41.742	-5.366	-37.945	-5.134
143	-41.816	-5.408	-37.975	-5.172
144	-41.816	-5.450	-38.007	-5.210
145	-42.037	-5.492	-38.038	-5.248
146	-42.012	-5.534	-38.070	-5.286
147	-42.086	-5.576	-38.102	-5.324
148	-42.037	-5.618	-38.135	-5.363
149	-42.135	-5.660	-38.168	-5.401
150	-42.258	-5.702	-38.202	-5.439
151	-42.307	-5.745	-38.236	-5.477
152	-42.258	-5.787	-38.271	-5.515
153	-42.331	-5.829	-38.307	-5.554
154	-42.503	-5.872	-38.343	-5.592
155	-42.528	-5.914	-38.380	-5.630
156	-42.503	-5.957	-38.418	-5.669
157	-42.577	-5.999	-38.457	-5.707
158	-42.528	-6.042	-38.497	-5.746
159	-42.601	-6.085	-38.537	-5.784
160	-42.699	-6.127	-38.579	-5.823
161	-42.626	-6.170	-38.622	-5.862
162	-42.773	-6.213	-38.666	-5.900
163	-42.724	-6.255	-38.710	-5.939
164	-42.699	-6.298	-38.757	-5.978
165	-42.920	-6.341	-38.804	-6.016
166	-42.883	-6.384	-38.852	-6.055
167	-42.847	-6.427	-38.902	-6.094
168	-42.994	-6.470	-38.953	-6.133
169	-42.969	-6.513	-39.005	-6.172
170	-43.092	-6.556	-39.059	-6.211
171	-43.067	-6.599	-39.114	-6.250
172	-43.018	-6.642	-39.170	-6.290
173	-43.166	-6.685	-39.228	-6.329
174	-43.166	-6.728	-39.287	-6.368
175	-43.117	-6.771	-39.348	-6.407
176	-43.215	-6.815	-39.409	-6.447
177	-43.215	-6.858	-39.472	-6.486
178	-43.190	-6.901	-39.537	-6.526
179	-43.252	-6.944	-39.602	-6.565
180	-43.386	-6.988	-39.669	-6.605
181	-43.239	-7.031	-39.737	-6.645
182	-43.313	-7.074	-39.806	-6.685
183	-43.288	-7.117	-39.876	-6.725
184	-43.264	-7.161	-39.947	-6.764
185	-43.436	-7.204	-40.019	-6.804
186	-43.436	-7.248	-40.093	-6.845
187	-43.362	-7.291	-40.166	-6.885
188	-43.558	-7.334	-40.241	-6.925
189	-43.534	-7.378	-40.316	-6.965
190	-43.558	-7.422	-40.392	-7.006
191	-43.583	-7.465	-40.468	-7.046
192	-43.638	-7.509	-40.545	-7.087
193	-43.607	-7.552	-40.622	-7.127
194	-43.656	-7.596	-40.699	-7.168
195	-43.755	-7.640	-40.776	-7.209
196	-43.804	-7.684	-40.854	-7.250
197	-43.804	-7.727	-40.931	-7.291
198	-43.902	-7.771	-41.008	-7.332
199	-43.828	-7.815	-41.084	-7.373
200	-43.877	-7.859	-41.161	-7.414
201	-44.098	-7.903	-41.237	-7.455
202	-43.951	-7.947	-41.312	-7.496
203	-43.926	-7.991	-41.386	-7.538
204	-44.147	-8.035	-41.460	-7.579
205	-44.245	-8.079	-41.533	-7.621
206	-44.245	-8.124	-41.605	-7.662
207	-44.172	-8.168	-41.676	-7.704
208	-44.172	-8.212	-41.747	-7.746
209	-44.270	-8.256	-41.815	-7.788
210	-44.221	-8.300	-41.883	-7.829
211	-44.344	-8.345	-41.950	-7.871
212	-44.344	-8.389	-42.015	-7.913
213	-44.270	-8.433	-42.079	-7.956
214	-44.294	-8.478	-42.142	-7.998
215	-44.344	-8.522	-42.203	-8.040
216	-44.393	-8.566	-42.263	-8.082
217	-44.393	-8.611	-42.322	-8.124
218	-44.448	-8.655	-42.379	-8.167
219	-44.564	-8.700	-42.435	-8.209
220	-44.589	-8.744	-42.490	-8.252
221	-44.564	-8.789	-42.543	-8.294
222	-44.687	-8.834	-42.594	-8.337
223	-44.687	-8.878	-42.645	-8.380
224	-44.663	-8.923	-42.694	-8.422
225	-44.687	-8.968	-42.742	-8.465
226	-44.712	-9.012	-42.788	-8.508
227	-44.638	-9.057	-42.834	-8.551
228	-44.712	-9.102	-42.878	-8.593
229	-44.663	-9.146	-42.921	-8.636
230	-44.687	-9.191	-42.963	-8.679
231	-44.834	-9.236	-43.004	-8.722
232	-44.933	-9.281	-43.044	-8.765
233	-44.982	-9.326	-43.083	-8.808
234	-45.104	-9.371	-43.121	-8.852
235	-45.374	-9.416	-43.159	-8.895
236	-45.423	-9.462	-43.196	-8.938
237	-45.546	-9.507	-43.232	-8.981
238	-45.669	-9.553	-43.267	-9.024
239	-45.914	-9.599	-43.302	-9.068
240	-46.086	-9.645	-43.336	-9.111
241	-46.160	-9.691	-43.369	-9.154
242	-46.454	-9.738	-43.403	-9.198
243	-46.626	-9.784	-43.436	-9.241
244	-46.656	-9.831	-43.468	-9.285
245	-46.969	-9.878	-43.501	-9.328
246	-46.896	-9.925	-43.533	-9.372
247	-47.067	-9.972	-43.565	-9.415
248	-46.994	-10.019	-43.597	-9.459
249	-47.067	-10.066	-43.629	-9.503
250	-47.141	-10.113	-43.662	-9.546
251	-47.288	-10.160	-43.694	-9.590
252	-47.239	-10.208	-43.727	-9.634
253	-47.215	-10.255	-43.760	-9.677
254	-47.239	-10.302	-43.793	-9.721
255	-47.288	-10.349	-43.826	-9.765
256	-47.386	-10.397	-43.860	-9.809
257	-47.337	-10.444	-43.895	-9.853
258	-47.239	-10.491	-43.929	-9.897
259	-47.313	-10.539	-43.965	-9.941
260	-47.288	-10.586	-44.001	-9.985
261	-47.215	-10.633	-44.037	-10.029
262	-47.190	-10.680	-44.074	-10.073
263	-47.166	-10.727	-44.112	-10.117
264	-47.264	-10.775	-44.151	-10.161
265	-47.166	-10.822	-44.191	-10.205
266	-47.190	-10.869	-44.231	-10.250
267	-47.288	-10.916	-44.272	-10.294
268	-47.215	-10.964	-44.314	-10.338
269	-47.141	-11.011	-44.358	-10.382
270	-47.190	-11.058	-44.402	-10.427
271	-47.239	-11.105	-44.447	-10.471
272	-47.264	-11.152	-44.493	-10.516
273	-47.190	-11.200	-44.539	-10.560
274	-47.190	-11.247	-44.587	-10.605
275	-47.141	-11.294	-44.636	-10.650
276	-47.239	-11.341	-44.686	-10.694
277	-47.239	-11.388	-44.737	-10.739
278	-47.239	-11.436	-44.788	-10.784
279	-47.190	-11.483	-44.841	-10.829
280	-47.288	-11.530	-44.894	-10.874
281	-47.264	-11.577	-44.949	-10.918
282	-47.141	-11.625	-45.004	-10.963
283	-47.172	-11.672	-45.059	-11.009
284	-47.313	-11.719	-45.116	-11.054
285	-47.411	-11.766	-45.173	-11.099
286	-47.215	-11.814	-45.230	-11.144
287	-47.190	-11.861	-45.289	-11.189
288	-47.166	-11.908	-45.347	-11.235
289	-47.362	-11.955	-45.406	-11.280
290	-47.288	-12.003	-45.465	-11.326
291	-47.288	-12.050	-45.524	-11.371
292	-47.264	-12.097	-45.584	-11.417
293	-47.313	-12.145	-45.643	-11.462
294	-47.386	-12.192	-45.702	-11.508
295	-47.337	-12.239	-45.761	-11.554
296	-47.448	-12.287	-45.820	-11.600
297	-47.386	-12.334	-45.878	-11.645
298	-47.485	-12.382	-45.936	-11.691
299	-47.436	-12.429	-45.993	-11.737
300	-47.583	-12.477	-46.050	-11.783
301	-47.607	-12.524	-46.106	-11.830
302	-47.681	-12.572	-46.161	-11.876
303	-47.534	-12.619	-46.215	-11.922
304	-47.558	-12.667	-46.268	-11.968
305	-47.558	-12.715	-46.320	-12.015
306	-47.706	-12.762	-46.371	-12.061
307	-47.656	-12.810	-46.421	-12.107
308	-47.656	-12.858	-46.470	-12.154
309	-47.577	-12.905	-46.517	-12.200
310	-47.755	-12.953	-46.563	-12.247
311	-47.779	-13.001	-46.607	-12.293
312	-47.828	-13.048	-46.650	-12.340
313	-47.730	-13.096	-46.691	-12.387
314	-47.755	-13.144	-46.732	-12.434
315	-47.632	-13.192	-46.770	-12.480
316	-47.779	-13.239	-46.807	-12.527
317	-47.607	-13.287	-46.843	-12.574
318	-47.779	-13.335	-46.876	-12.621
319	-47.681	-13.382	-46.909	-12.668
320	-47.902	-13.430	-46.940	-12.715
321	-47.902	-13.478	-46.969	-12.762
322	-47.853	-13.526	-46.997	-12.809
323	-47.755	-13.574	-47.024	-12.856
324	-47.828	-13.622	-47.049	-12.903
325	-47.632	-13.669	-47.073	-12.950
326	-47.730	-13.717	-47.096	-12.997
327	-47.853	-13.765	-47.117	-13.044
328	-47.975	-13.813	-47.138	-13.091
329	-48.172	-13.861	-47.157	-13.138
330	-48.245	-13.909	-47.175	-13.185
331	-48.368	-13.958	-47.192	-13.233
332	-48.540	-14.006	-47.208	-13.280
333	-48.785	-14.055	-47.224	-13.327
334	-49.104	-14.104	-47.238	-13.374
335	-49.233	-14.153	-47.252	-13.422
336	-49.472	-14.203	-47.266	-13.469
337	-49.546	-14.252	-47.278	-13.516
338	-49.791	-14.302	-47.290	-13.563
339	-49.791	-14.352	-47.302	-13.611
340	-49.939	-14.402	-47.314	-13.658
341	-50.012	-14.452	-47.325	-13.705
342	-50.110	-14.502	-47.336	-13.753
343	-50.110	-14.552	-47.347	-13.800
344	-50.184	-14.602	-47.358	-13.847
345	-50.331	-14.653	-47.369	-13.895
346	-50.258	-14.703	-47.381	-13.942
347	-50.331	-14.753	-47.393	-13.990
348	-50.393	-14.804	-47.405	-14.037
349	-50.356	-14.854	-47.418	-14.084
350	-50.405	-14.904	-47.431	-14.132
351	-50.528	-14.955	-47.445	-14.179
352	-50.454	-15.005	-47.460	-14.227
353	-50.552	-15.056	-47.476	-14.274
354	-50.675	-15.107	-47.493	-14.322
355	-50.577	-15.157	-47.511	-14.369
356	-50.454	-15.208	-47.530	-14.417
357	-50.650	-15.258	-47.549	-14.464
358	-50.577	-15.309	-47.570	-14.512
359	-50.626	-15.359	-47.593	-14.559
360	-50.601	-15.410	-47.616	-14.607
361	-50.595	-15.461	-47.641	-14.655
362	-50.650	-15.511	-47.667	-14.702
363	-50.577	-15.562	-47.694	-14.750
364	-50.479	-15.612	-47.723	-14.798
365	-50.601	-15.663	-47.753	-14.846
366	-50.528	-15.713	-47.784	-14.893
367	-50.675	-15.764	-47.817	-14.941
368	-50.748	-15.815	-47.852	-14.989
369	-50.724	-15.866	-47.888	-15.037
370	-50.626	-15.916	-47.925	-15.085
371	-50.552	-15.967	-47.964	-15.133
372	-50.601	-16.017	-48.004	-15.181
373	-50.479	-16.068	-48.046	-15.229
374	-50.577	-16.118	-48.089	-15.277
375	-50.552	-16.169	-48.133	-15.325
376	-50.479	-16.219	-48.179	-15.373
377	-50.479	-16.270	-48.226	-15.421
378	-50.552	-16.321	-48.275	-15.470
379	-50.699	-16.371	-48.324	-15.518
380	-50.577	-16.422	-48.375	-15.566
381	-50.650	-16.472	-48.427	-15.615
382	-50.552	-16.523	-48.480	-15.663
383	-50.626	-16.574	-48.534	-15.712
384	-50.503	-16.624	-48.589	-15.760
385	-50.650	-16.675	-48.644	-15.809
386	-50.650	-16.725	-48.700	-15.858
387	-50.613	-16.776	-48.757	-15.907
388	-50.577	-16.827	-48.815	-15.955
389	-50.724	-16.877	-48.872	-16.004
390	-50.748	-16.928	-48.930	-16.053
391	-50.552	-16.979	-48.989	-16.102
392	-50.699	-17.029	-49.047	-16.151
393	-50.822	-17.080	-49.105	-16.200
394	-50.699	-17.131	-49.164	-16.249
395	-50.798	-17.182	-49.222	-16.299
396	-50.896	-17.233	-49.279	-16.348
397	-50.847	-17.283	-49.337	-16.397
398	-50.748	-17.334	-49.393	-16.447
399	-50.724	-17.385	-49.449	-16.496
400	-50.816	-17.436	-49.504	-16.546
401	-50.945	-17.487	-49.559	-16.595
402	-50.822	-17.537	-49.612	-16.645
403	-50.748	-17.588	-49.665	-16.694
404	-50.847	-17.639	-49.716	-16.744
405	-50.871	-17.690	-49.766	-16.794
406	-50.798	-17.741	-49.815	-16.844
407	-50.871	-17.792	-49.863	-16.894
408	-50.798	-17.842	-49.909	-16.944
409	-50.920	-17.893	-49.954	-16.993
410	-50.871	-17.944	-49.997	-17.043
411	-50.699	-17.995	-50.039	-17.094
412	-50.798	-18.046	-50.079	-17.144
413	-50.853	-18.097	-50.118	-17.194
414	-50.871	-18.147	-50.155	-17.244
415	-50.969	-18.198	-50.191	-17.294
416	-50.847	-18.249	-50.225	-17.344
417	-50.896	-18.300	-50.258	-17.395
418	-50.969	-18.351	-50.288	-17.445
419	-51.018	-18.402	-50.318	-17.495
420	-50.969	-18.453	-50.346	-17.546
421	-50.896	-18.504	-50.372	-17.596
422	-50.920	-18.555	-50.397	-17.646
423	-50.945	-18.606	-50.420	-17.697
424	-50.871	-18.657	-50.442	-17.747
425	-50.969	-18.708	-50.463	-17.798
426	-51.129	-18.759	-50.482	-17.848
427	-51.141	-18.810	-50.500	-17.899
428	-51.067	-18.861	-50.517	-17.949
429	-51.166	-18.912	-50.533	-18.000
430	-51.092	-18.963	-50.548	-18.050
431	-51.067	-19.014	-50.562	-18.101
432	-50.969	-19.065	-50.574	-18.151
433	-50.994	-19.116	-50.586	-18.202
434	-51.117	-19.167	-50.598	-18.253
435	-51.117	-19.219	-50.608	-18.303
436	-51.067	-19.270	-50.618	-18.354
437	-51.190	-19.321	-50.627	-18.404
438	-51.141	-19.372	-50.636	-18.455
439	-51.147	-19.423	-50.645	-18.506
440	-51.215	-19.474	-50.653	-18.556
441	-51.092	-19.525	-50.660	-18.607
442	-51.092	-19.576	-50.668	-18.658
443	-51.166	-19.628	-50.675	-18.708
444	-51.288	-19.679	-50.683	-18.759
445	-51.411	-19.730	-50.690	-18.810
446	-51.460	-19.782	-50.697	-18.860
447	-51.411	-19.833	-50.704	-18.911
448	-51.362	-19.885	-50.711	-18.962
449	-51.362	-19.936	-50.719	-19.012
450	-51.436	-19.987	-50.726	-19.063
451	-51.411	-20.039	-50.733	-19.114
452	-51.497	-20.090	-50.740	-19.165
453	-51.656	-20.142	-50.748	-19.215
454	-51.607	-20.194	-50.755	-19.266
455	-51.681	-20.245	-50.763	-19.317
456	-51.558	-20.297	-50.771	-19.368
457	-51.656	-20.348	-50.779	-19.419
458	-51.656	-20.400	-50.787	-19.469
459	-51.583	-20.452	-50.795	-19.520
460	-51.509	-20.503	-50.803	-19.571
461	-51.583	-20.555	-50.812	-19.622
462	-51.509	-20.606	-50.820	-19.673
463	-51.681	-20.658	-50.829	-19.723
464	-51.755	-20.710	-50.838	-19.774
465	-51.883	-20.762	-50.847	-19.825
466	-52.319	-20.814	-50.856	-19.876
467	-52.294	-20.866	-50.866	-19.927
468	-52.736	-20.919	-50.875	-19.978
469	-52.123	-20.971	-50.885	-20.029
470	-51.239	-21.022	-50.895	-20.079
471	-50.773	-21.073	-50.905	-20.130
472	-50.380	-21.123	-50.916	-20.181
473	-50.012	-21.173	-50.926	-20.232
474	-49.816	-21.223	-50.937	-20.283
475	-49.546	-21.273	-50.948	-20.334
476	-49.325	-21.322	-50.959	-20.385
477	-49.104	-21.371	-50.971	-20.436
478	-49.012	-21.420	-50.983	-20.487
479	-48.564	-21.469	-50.995	-20.538
480	-48.491	-21.517	-51.008	-20.589
481	-48.344	-21.566	-51.020	-20.640
482	-48.270	-21.614	-51.033	-20.691
483	-48.172	-21.662	-51.046	-20.742
484	-48.025	-21.710	-51.058	-20.793
485	-47.951	-21.758	-51.071	-20.844
486	-48.074	-21.806	-51.083	-20.895
487	-47.853	-21.854	-51.095	-20.946
488	-47.804	-21.902	-51.107	-20.997
489	-47.706	-21.950	-51.118	-21.049
490	-47.607	-21.997	-51.128	-21.100
491	-47.650	-22.045	-51.138	-21.151
492	-47.583	-22.092	-51.147	-21.202
493	-47.583	-22.140	-51.155	-21.253
494	-47.583	-22.188	-51.162	-21.304
495	-47.485	-22.235	-51.168	-21.355
496	-47.460	-22.282	-51.172	-21.407
497	-47.460	-22.330	-51.175	-21.458
498	-47.411	-22.377	-51.177	-21.509
499	-47.337	-22.425	-51.176	-21.560
500	-47.411	-22.472	-51.174	-21.611
501	-47.386	-22.519	-51.170	-21.663
502	-47.436	-22.567	-51.164	-21.714
503	-47.362	-22.614	-51.156	-21.765
504	-47.356	-22.662	-51.146	-21.816
505	-47.313	-22.709	-51.133	-21.867
506	-47.411	-22.756	-51.118	-21.918
507	-47.583	-22.804	-51.100	-21.969
508	-47.460	-22.851	-51.079	-22.020
509	-47.386	-22.899	-51.056	-22.071
510	-47.411	-22.946	-51.030	-22.123
511	-47.485	-22.994	-51.001	-22.174
512	-47.411	-23.041	-50.969	-22.224
513	-47.485	-23.089	-50.935	-22.275
514	-47.362	-23.136	-50.897	-22.326
515	-47.411	-23.183	-50.856	-22.377
516	-47.485	-23.231	-50.813	-22.428
517	-47.429	-23.278	-50.766	-22.479
518	-47.362	-23.326	-50.717	-22.529
519	-47.411	-23.373	-50.665	-22.580
520	-47.558	-23.421	-50.610	-22.631
521	-47.558	-23.468	-50.552	-22.681
522	-47.509	-23.516	-50.492	-22.732
523	-47.607	-23.563	-50.429	-22.782
524	-47.730	-23.611	-50.364	-22.833
525	-47.607	-23.659	-50.297	-22.883
526	-47.656	-23.706	-50.228	-22.933
527	-47.706	-23.754	-50.156	-22.983
528	-47.804	-23.802	-50.083	-23.033
529	-47.779	-23.850	-50.008	-23.083
530	-47.853	-23.897	-49.932	-23.133
531	-47.779	-23.945	-49.854	-23.183
532	-47.926	-23.993	-49.775	-23.233
533	-47.877	-24.041	-49.696	-23.283
534	-47.877	-24.089	-49.615	-23.332
535	-48.000	-24.137	-49.534	-23.382
536	-48.000	-24.185	-49.453	-23.431
537	-47.975	-24.233	-49.372	-23.481
538	-48.074	-24.281	-49.291	-23.530
539	-48.123	-24.329	-49.210	-23.579
540	-48.098	-24.377	-49.130	-23.628
541	-48.172	-24.425	-49.051	-23.677
542	-48.172	-24.473	-48.973	-23.726
543	-48.276	-24.522	-48.895	-23.775
544	-48.270	-24.570	-48.819	-23.824
545	-48.417	-24.618	-48.745	-23.873
546	-48.393	-24.667	-48.672	-23.921
547	-48.491	-24.715	-48.601	-23.970
548	-48.319	-24.764	-48.532	-24.019
549	-48.564	-24.812	-48.466	-24.067
550	-48.442	-24.861	-48.401	-24.115
551	-48.589	-24.909	-48.340	-24.164
552	-48.589	-24.958	-48.280	-24.212
553	-48.663	-25.006	-48.223	-24.260
554	-48.736	-25.055	-48.170	-24.308
555	-48.785	-25.104	-48.118	-24.357
556	-48.847	-25.153	-48.070	-24.405
557	-48.982	-25.202	-48.025	-24.453
558	-48.957	-25.251	-47.983	-24.501
559	-48.883	-25.300	-47.943	-24.549
560	-48.982	-25.349	-47.907	-24.596
561	-49.129	-25.398	-47.874	-24.644
562	-49.055	-25.447	-47.844	-24.692
563	-49.104	-25.496	-47.817	-24.740
564	-49.252	-25.545	-47.793	-24.788
565	-49.227	-25.594	-47.772	-24.836
566	-49.252	-25.644	-47.754	-24.883
567	-49.252	-25.693	-47.739	-24.931
568	-49.423	-25.742	-47.726	-24.979
569	-49.454	-25.792	-47.716	-25.026
570	-49.595	-25.841	-47.709	-25.074
571	-49.497	-25.891	-47.705	-25.122
572	-49.546	-25.940	-47.703	-25.170
573	-49.644	-25.990	-47.703	-25.217
574	-49.620	-26.040	-47.706	-25.265
575	-49.718	-26.089	-47.711	-25.313
576	-49.742	-26.139	-47.719	-25.360
577	-49.840	-26.189	-47.729	-25.408
578	-49.816	-26.239	-47.740	-25.456
579	-49.939	-26.289	-47.753	-25.504
580	-49.890	-26.339	-47.768	-25.551
581	-49.914	-26.389	-47.785	-25.599
582	-50.098	-26.439	-47.803	-25.647
583	-50.135	-26.489	-47.822	-25.695
584	-50.209	-26.539	-47.843	-25.743
585	-50.282	-26.589	-47.865	-25.791
586	-50.307	-26.640	-47.888	-25.838
587	-50.356	-26.690	-47.912	-25.886
588	-50.454	-26.740	-47.938	-25.934
589	-50.528	-26.791	-47.964	-25.982
590	-50.479	-26.841	-47.992	-26.030
591	-50.282	-26.892	-48.020	-26.078
592	-50.454	-26.942	-48.049	-26.126
593	-50.454	-26.993	-48.079	-26.174
594	-50.503	-27.043	-48.110	-26.222
595	-50.595	-27.094	-48.142	-26.271
596	-50.650	-27.144	-48.175	-26.319
597	-50.699	-27.195	-48.208	-26.367
598	-50.724	-27.246	-48.242	-26.415
599	-50.773	-27.297	-48.277	-26.464
600	-50.896	-27.347	-48.313	-26.512
601	-50.969	-0.051	-48.349	-0.048
602	-51.067	-0.102	-48.386	-0.097
603	-51.288	-0.153	-48.423	-0.145
604	-51.288	-0.205	-48.461	-0.194
605	-51.239	-0.256	-48.500	-0.242
606	-51.067	-0.307	-48.539	-0.291
607	-50.920	-0.358	-48.578	-0.339
608	-50.982	-0.409	-48.618	-0.388
609	-51.264	-0.460	-48.659	-0.437
610	-51.485	-0.512	-48.700	-0.485
611	-51.509	-0.563	-48.741	-0.534
612	-51.436	-0.615	-48.783	-0.583
613	-51.337	-0.666	-48.825	-0.632
614	-51.190	-0.717	-48.868	-0.680
615	-50.920	-0.768	-48.910	-0.729
616	-50.748	-0.819	-48.954	-0.778
617	-50.405	-0.869	-48.997	-0.827
618	-50.233	-0.919	-49.041	-0.876
619	-49.963	-0.969	-49.085	-0.925
620	-49.644	-1.019	-49.129	-0.975
621	-49.362	-1.068	-49.174	-1.024
622	-48.834	-1.117	-49.219	-1.073
623	-48.736	-1.166	-49.264	-1.122
624	-48.196	-1.214	-49.309	-1.172
625	-47.877	-1.262	-49.354	-1.221
626	-47.681	-1.310	-49.399	-1.270
627	-47.190	-1.357	-49.444	-1.320
628	-46.896	-1.404	-49.489	-1.369
629	-46.552	-1.450	-49.534	-1.419
630	-46.331	-1.497	-49.579	-1.468
631	-45.914	-1.543	-49.623	-1.518
632	-45.571	-1.588	-49.667	-1.568
633	-45.252	-1.633	-49.710	-1.617
634	-44.871	-1.678	-49.752	-1.667
