TIME	P	Q	P(corr)	Q(corr)
s	mW	mJ	mW	mJ
3702	0.023	178.340	0.027	176.425
3703	0.024	178.364	0.027	176.452
3704	0.024	178.388	0.027	176.479
3705	0.024	178.412	0.027	176.506
3706	0.024	178.436	0.027	176.532
3707	0.023	178.459	0.027	176.559
3708	0.024	178.483	0.026	176.585
3709	0.024	178.507	0.026	176.611
3710	0.024	178.530	0.026	176.637
3711	0.023	178.554	0.025	176.662
3712	0.024	178.577	0.025	176.686
3713	0.024	178.601	0.024	176.711
3714	0.024	178.625	0.024	176.734
3715	0.024	178.649	0.023	176.758
3716	0.024	178.673	0.023	176.781
3717	0.024	178.697	0.023	176.803
3718	0.024	178.720	0.022	176.825
3719	0.024	178.744	0.022	176.847
3720	0.024	178.768	0.021	176.869
3721	0.024	178.792	0.021	176.890
3722	0.024	178.816	0.021	176.911
3723	0.024	178.840	0.021	176.932
3724	0.024	178.864	0.021	176.952
3725	0.024	178.888	0.020	176.973
3726	0.025	178.913	0.020	176.993
3727	0.024	178.936	0.020	177.013
3728	0.024	178.961	0.020	177.033
3729	0.024	178.985	0.020	177.054
3730	0.024	179.008	0.020	177.074
3731	0.024	179.033	0.021	177.095
3732	0.024	179.057	0.021	177.115
3733	0.024	179.080	0.021	177.137
3734	0.024	179.105	0.021	177.158
3735	0.024	179.129	0.021	177.179
3736	0.024	179.153	0.021	177.200
3737	0.024	179.178	0.021	177.222
3738	0.024	179.202	0.021	177.243
3739	0.024	179.226	0.022	177.265
3740	0.025	179.251	0.022	177.287
3741	0.024	179.275	0.022	177.309
3742	0.025	179.300	0.023	177.332
3743	0.025	179.325	0.023	177.355
3744	0.024	179.349	0.023	177.378
3745	0.024	179.374	0.023	177.401
3746	0.025	179.399	0.023	177.424
3747	0.025	179.424	0.023	177.447
3748	0.025	179.449	0.024	177.471
3749	0.024	179.473	0.024	177.495
3750	0.024	179.497	0.024	177.518
3751	0.025	179.522	0.024	177.543
3752	0.025	179.547	0.024	177.567
3753	0.025	179.572	0.024	177.591
3754	0.024	179.596	0.025	177.616
3755	0.025	179.621	0.025	177.640
3756	0.025	179.646	0.025	177.665
3757	0.025	179.671	0.025	177.690
3758	0.025	179.696	0.025	177.716
3759	0.025	179.722	0.026	177.741
3760	0.025	179.747	0.026	177.767
3761	0.025	179.772	0.026	177.794
3762	0.025	179.797	0.026	177.820
3763	0.025	179.822	0.026	177.846
3764	0.025	179.847	0.026	177.872
3765	0.025	179.872	0.026	177.898
3766	0.025	179.897	0.025	177.923
3767	0.025	179.923	0.025	177.949
3768	0.025	179.948	0.025	177.974
3769	0.025	179.973	0.025	177.999
3770	0.025	179.998	0.025	178.024
3771	0.025	180.023	0.025	178.049
3772	0.025	180.048	0.025	178.074
3773	0.025	180.073	0.025	178.099
3774	0.025	180.098	0.025	178.125
3775	0.025	180.124	0.025	178.150
3776	0.025	180.149	0.025	178.175
3777	0.025	180.174	0.025	178.201
3778	0.025	180.199	0.025	178.226
3779	0.025	180.224	0.025	178.251
3780	0.025	180.249	0.025	178.276
3781	0.025	180.274	0.025	178.302
3782	0.025	180.300	0.025	178.327
3783	0.025	180.325	0.026	178.353
3784	0.025	180.350	0.026	178.378
3785	0.026	180.376	0.026	178.404
3786	0.026	180.401	0.026	178.430
3787	0.026	180.427	0.026	178.456
3788	0.026	180.452	0.026	178.482
3789	0.026	180.478	0.026	178.508
3790	0.026	180.503	0.026	178.535
3791	0.026	180.529	0.027	178.561
3792	0.026	180.555	0.027	178.588
3793	0.025	180.580	0.027	178.615
3794	0.026	180.606	0.027	178.642
3795	0.026	180.632	0.027	178.669
3796	0.026	180.658	0.027	178.697
3797	0.026	180.684	0.028	178.725
3798	0.026	180.709	0.028	178.753
3799	0.026	180.735	0.028	178.781
3800	0.025	180.760	0.029	178.810
3801	0.026	180.786	0.029	178.839
3802	0.026	180.811	0.029	178.867
3803	0.026	180.837	0.029	178.896
3804	0.026	180.863	0.029	178.925
3805	0.025	180.888	0.028	178.953
3806	0.026	180.914	0.028	178.982
3807	0.026	180.940	0.029	179.010
3808	0.025	180.965	0.029	179.039
3809	0.026	180.991	0.029	179.068
3810	0.026	181.017	0.029	179.098
3811	0.026	181.043	0.030	179.128
3812	0.026	181.069	0.030	179.158
3813	0.026	181.094	0.030	179.188
3814	0.026	181.120	0.031	179.219
3815	0.026	181.145	0.031	179.250
3816	0.026	181.171	0.031	179.280
3817	0.026	181.197	0.031	179.311
3818	0.026	181.223	0.031	179.342
3819	0.026	181.249	0.031	179.373
3820	0.026	181.276	0.031	179.404
3821	0.026	181.302	0.031	179.434
3822	0.026	181.328	0.031	179.465
3823	0.026	181.354	0.031	179.497
3824	0.026	181.380	0.032	179.528
3825	0.026	181.407	0.032	179.560
3826	0.026	181.432	0.032	179.591
3827	0.026	181.459	0.031	179.623
3828	0.026	181.485	0.031	179.653
3829	0.026	181.512	0.030	179.683
3830	0.026	181.538	0.030	179.713
3831	0.026	181.564	0.029	179.742
3832	0.026	181.591	0.029	179.772
3833	0.026	181.617	0.029	179.801
3834	0.026	181.643	0.029	179.830
3835	0.026	181.670	0.030	179.860
3836	0.026	181.696	0.030	179.890
3837	0.026	181.722	0.029	179.919
3838	0.026	181.749	0.029	179.948
3839	0.026	181.775	0.029	179.977
3840	0.026	181.802	0.028	180.005
3841	0.026	181.828	0.028	180.033
3842	0.026	181.854	0.028	180.060
3843	0.026	181.881	0.027	180.087
3844	0.027	181.908	0.027	180.114
3845	0.026	181.934	0.027	180.141
3846	0.026	181.960	0.027	180.168
3847	0.026	181.987	0.027	180.195
3848	0.027	182.014	0.027	180.222
3849	0.026	182.040	0.027	180.248
3850	0.026	182.066	0.027	180.275
3851	0.027	182.094	0.027	180.301
3852	0.027	182.121	0.026	180.328
3853	0.027	182.147	0.027	180.354
3854	0.027	182.174	0.027	180.381
3855	0.027	182.201	0.027	180.408
3856	0.027	182.229	0.027	180.435
3857	0.028	182.256	0.027	180.461
3858	0.027	182.284	0.027	180.488
3859	0.026	182.310	0.026	180.514
3860	0.028	182.338	0.026	180.541
3861	0.028	182.365	0.026	180.566
3862	0.027	182.392	0.025	180.592
3863	0.027	182.419	0.025	180.617
3864	0.028	182.447	0.025	180.642
3865	0.027	182.474	0.025	180.667
3866	0.027	182.501	0.025	180.691
3867	0.028	182.528	0.025	180.716
3868	0.027	182.556	0.025	180.740
3869	0.027	182.583	0.025	180.765
3870	0.027	182.610	0.025	180.790
3871	0.027	182.637	0.025	180.814
3872	0.027	182.664	0.025	180.839
3873	0.027	182.692	0.025	180.864
3874	0.027	182.719	0.025	180.889
3875	0.027	182.746	0.025	180.914
3876	0.028	182.774	0.025	180.939
3877	0.028	182.802	0.025	180.964
3878	0.028	182.829	0.025	180.989
3879	0.028	182.857	0.025	181.015
3880	0.028	182.885	0.026	181.040
3881	0.028	182.912	0.026	181.066
3882	0.028	182.940	0.026	181.092
3883	0.028	182.968	0.026	181.118
3884	0.028	182.995	0.026	181.145
3885	0.028	183.023	0.026	181.171
3886	0.028	183.051	0.026	181.197
3887	0.028	183.078	0.026	181.223
3888	0.028	183.106	0.026	181.248
3889	0.028	183.134	0.026	181.274
3890	0.028	183.162	0.025	181.299
3891	0.028	183.189	0.026	181.325
3892	0.028	183.217	0.026	181.350
3893	0.028	183.245	0.026	181.376
3894	0.028	183.273	0.026	181.402
3895	0.028	183.300	0.026	181.429
3896	0.028	183.328	0.027	181.456
3897	0.028	183.356	0.027	181.483
3898	0.028	183.384	0.027	181.510
3899	0.028	183.412	0.027	181.537
3900	0.029	183.440	0.027	181.564
3901	0.028	183.468	0.028	181.592
3902	0.029	183.497	0.028	181.620
3903	0.029	183.526	0.029	181.649
3904	0.028	183.554	0.029	181.678
3905	0.028	183.581	0.030	181.707
3906	0.028	183.609	0.030	181.738
3907	0.028	183.638	0.031	181.768
3908	0.028	183.666	0.031	181.799
3909	0.028	183.694	0.030	181.829
3910	0.029	183.722	0.030	181.859
3911	0.029	183.751	0.030	181.889
3912	0.029	183.780	0.030	181.918
3913	0.029	183.808	0.030	181.948
3914	0.029	183.837	0.030	181.978
3915	0.029	183.866	0.030	182.008
3916	0.029	183.895	0.031	182.039
3917	0.029	183.924	0.031	182.070
3918	0.029	183.953	0.032	182.102
3919	0.029	183.981	0.031	182.133
3920	0.029	184.010	0.031	182.164
3921	0.029	184.039	0.031	182.195
3922	0.029	184.068	0.030	182.225
3923	0.029	184.097	0.030	182.255
3924	0.029	184.126	0.029	182.284
3925	0.029	184.155	0.029	182.313
3926	0.029	184.183	0.029	182.342
3927	0.029	184.212	0.029	182.370
3928	0.029	184.241	0.029	182.399
3929	0.029	184.270	0.029	182.428
3930	0.029	184.299	0.029	182.458
3931	0.029	184.328	0.029	182.487
3932	0.029	184.357	0.029	182.516
3933	0.029	184.386	0.029	182.545
3934	0.029	184.415	0.029	182.574
3935	0.030	184.445	0.029	182.603
3936	0.029	184.474	0.029	182.632
3937	0.029	184.503	0.029	182.661
3938	0.029	184.532	0.029	182.690
3939	0.029	184.561	0.029	182.719
3940	0.029	184.590	0.029	182.748
3941	0.029	184.619	0.029	182.777
3942	0.029	184.648	0.029	182.806
3943	0.029	184.677	0.029	182.835
3944	0.029	184.707	0.029	182.864
3945	0.029	184.736	0.029	182.893
3946	0.029	184.765	0.029	182.922
3947	0.029	184.795	0.029	182.951
3948	0.030	184.825	0.029	182.981
3949	0.029	184.854	0.029	183.010
3950	0.029	184.883	0.030	183.040
3951	0.030	184.913	0.030	183.070
3952	0.030	184.943	0.030	183.100
3953	0.030	184.973	0.030	183.130
3954	0.030	185.003	0.030	183.160
3955	0.030	185.033	0.030	183.189
3956	0.029	185.062	0.030	183.219
3957	0.030	185.092	0.030	183.249
3958	0.030	185.122	0.030	183.279
3959	0.030	185.152	0.030	183.309
3960	0.030	185.182	0.030	183.338
3961	0.030	185.213	0.029	183.368
3962	0.029	185.242	0.030	183.397
3963	0.030	185.272	0.030	183.427
3964	0.030	185.302	0.030	183.457
3965	0.030	185.333	0.030	183.487
3966	0.030	185.363	0.031	183.518
3967	0.030	185.393	0.031	183.549
3968	0.030	185.423	0.031	183.580
3969	0.030	185.454	0.031	183.612
3970	0.031	185.484	0.031	183.643
3971	0.030	185.514	0.031	183.674
3972	0.030	185.545	0.032	183.706
3973	0.030	185.575	0.032	183.738
3974	0.030	185.605	0.032	183.769
3975	0.031	185.636	0.032	183.801
3976	0.030	185.666	0.032	183.833
3977	0.031	185.696	0.032	183.865
3978	0.031	185.727	0.032	183.897
3979	0.031	185.758	0.032	183.929
3980	0.030	185.788	0.031	183.960
3981	0.030	185.818	0.031	183.992
3982	0.030	185.848	0.031	184.023
3983	0.030	185.879	0.031	184.054
3984	0.030	185.909	0.031	184.085
3985	0.030	185.939	0.031	184.116
3986	0.031	185.970	0.031	184.147
3987	0.030	186.000	0.031	184.179
3988	0.030	186.030	0.031	184.210
3989	0.031	186.061	0.032	184.241
3990	0.031	186.091	0.032	184.273
3991	0.030	186.122	0.032	184.305
3992	0.031	186.152	0.032	184.338
3993	0.031	186.183	0.033	184.370
3994	0.031	186.214	0.033	184.403
3995	0.031	186.245	0.033	184.436
3996	0.031	186.275	0.033	184.469
3997	0.031	186.306	0.033	184.503
3998	0.030	186.336	0.033	184.536
3999	0.030	186.366	0.034	184.570
4000	0.031	186.397	0.034	184.604
4001	0.031	186.428	0.034	184.638
4002	0.031	186.458	0.034	184.672
4003	0.031	186.489	0.034	184.706
4004	0.030	186.519	0.034	184.740
4005	0.031	186.550	0.033	184.773
4006	0.031	186.581	0.033	184.807
4007	0.031	186.612	0.034	184.840
4008	0.031	186.643	0.034	184.875
4009	0.031	186.675	0.035	184.910
4010	0.031	186.706	0.036	184.946
4011	0.031	186.737	0.037	184.983
4012	0.031	186.768	0.037	185.020
4013	0.031	186.800	0.037	185.057
4014	0.031	186.831	0.037	185.094
4015	0.031	186.863	0.037	185.131
4016	0.031	186.894	0.036	185.167
4017	0.031	186.925	0.036	185.203
4018	0.031	186.956	0.036	185.239
4019	0.031	186.988	0.036	185.274
4020	0.031	187.019	0.036	185.310
4021	0.031	187.051	0.036	185.346
4022	0.032	187.083	0.036	185.382
4023	0.031	187.114	0.036	185.418
4024	0.032	187.146	0.036	185.454
4025	0.032	187.178	0.036	185.490
4026	0.031	187.210	0.036	185.526
4027	0.032	187.242	0.036	185.562
4028	0.032	187.274	0.036	185.598
4029	0.032	187.306	0.036	185.634
4030	0.032	187.339	0.035	185.669
4031	0.032	187.371	0.035	185.704
4032	0.031	187.402	0.035	185.739
4033	0.032	187.434	0.034	185.773
4034	0.032	187.466	0.034	185.807
4035	0.032	187.498	0.033	185.840
4036	0.031	187.530	0.033	185.873
4037	0.032	187.562	0.032	185.905
4038	0.031	187.593	0.032	185.936
4039	0.032	187.625	0.031	185.967
4040	0.032	187.657	0.031	185.998
4041	0.031	187.689	0.030	186.029
4042	0.032	187.720	0.030	186.059
4043	0.032	187.752	0.030	186.089
4044	0.032	187.784	0.030	186.120
4045	0.032	187.816	0.030	186.150
4046	0.032	187.848	0.030	186.180
4047	0.032	187.880	0.030	186.210
4048	0.032	187.912	0.030	186.240
4049	0.032	187.944	0.030	186.269
4050	0.032	187.977	0.030	186.299
4051	0.032	188.008	0.030	186.329
4052	0.033	188.041	0.030	186.358
4053	0.033	188.074	0.030	186.388
4054	0.032	188.106	0.029	186.417
4055	0.033	188.139	0.029	186.447
4056	0.032	188.171	0.029	186.476
4057	0.032	188.203	0.030	186.506
4058	0.032	188.236	0.030	186.536
4059	0.032	188.268	0.030	186.566
4060	0.032	188.300	0.030	186.596
4061	0.033	188.333	0.030	186.626
4062	0.032	188.365	0.031	186.657
4063	0.033	188.398	0.031	186.687
4064	0.033	188.431	0.031	186.718
4065	0.032	188.463	0.031	186.750
4066	0.033	188.496	0.032	186.781
4067	0.033	188.529	0.032	186.814
4068	0.033	188.561	0.033	186.847
4069	0.033	188.594	0.034	186.880
4070	0.033	188.627	0.034	186.914
4071	0.033	188.660	0.034	186.949
4072	0.033	188.692	0.034	186.983
4073	0.033	188.725	0.035	187.018
4074	0.033	188.758	0.035	187.052
4075	0.033	188.791	0.035	187.088
4076	0.033	188.824	0.036	187.123
4077	0.032	188.856	0.036	187.159
4078	0.033	188.889	0.036	187.196
4079	0.033	188.921	0.037	187.232
4080	0.033	188.954	0.037	187.269
4081	0.032	188.987	0.037	187.306
4082	0.033	189.019	0.037	187.343
4083	0.033	189.052	0.037	187.380
4084	0.034	189.086	0.038	187.418
4085	0.033	189.119	0.038	187.456
4086	0.033	189.152	0.039	187.495
4087	0.033	189.185	0.039	187.534
4088	0.033	189.218	0.039	187.573
4089	0.033	189.251	0.040	187.613
4090	0.034	189.285	0.040	187.653
4091	0.033	189.318	0.039	187.692
4092	0.034	189.352	0.039	187.731
4093	0.033	189.385	0.039	187.770
4094	0.033	189.418	0.038	187.808
4095	0.034	189.452	0.038	187.846
4096	0.034	189.485	0.038	187.884
4097	0.034	189.519	0.038	187.921
4098	0.034	189.552	0.037	187.959
4099	0.034	189.586	0.037	187.996
4100	0.034	189.620	0.037	188.033
4101	0.033	189.653	0.037	188.070
4102	0.034	189.687	0.037	188.106
4103	0.034	189.721	0.037	188.143
4104	0.034	189.755	0.037	188.179
4105	0.034	189.789	0.036	188.216
4106	0.034	189.823	0.036	188.252
4107	0.034	189.856	0.036	188.287
4108	0.034	189.890	0.035	188.322
4109	0.034	189.924	0.035	188.357
4110	0.034	189.958	0.034	188.391
4111	0.034	189.992	0.034	188.425
4112	0.034	190.026	0.033	188.458
4113	0.034	190.060	0.033	188.490
4114	0.034	190.094	0.032	188.523
4115	0.034	190.128	0.032	188.555
4116	0.034	190.162	0.032	188.587
4117	0.034	190.196	0.032	188.619
4118	0.034	190.230	0.032	188.651
4119	0.034	190.264	0.032	188.683
4120	0.034	190.298	0.032	188.714
4121	0.034	190.332	0.032	188.746
4122	0.034	190.366	0.032	188.778
4123	0.034	190.400	0.032	188.810
4124	0.035	190.435	0.032	188.842
4125	0.034	190.469	0.032	188.874
4126	0.034	190.503	0.032	188.906
4127	0.034	190.537	0.032	188.938
4128	0.034	190.571	0.032	188.970
4129	0.034	190.605	0.032	189.002
4130	0.034	190.639	0.032	189.034
4131	0.034	190.673	0.032	189.067
4132	0.034	190.707	0.032	189.099
4133	0.034	190.742	0.032	189.132
4134	0.034	190.776	0.033	189.164
4135	0.034	190.810	0.033	189.197
4136	0.034	190.844	0.033	189.231
4137	0.034	190.878	0.034	189.265
4138	0.034	190.912	0.035	189.299
4139	0.034	190.947	0.035	189.335
4140	0.034	190.981	0.036	189.370
4141	0.034	191.016	0.036	189.407
4142	0.034	191.050	0.037	189.444
4143	0.034	191.084	0.037	189.481
4144	0.034	191.119	0.038	189.518
4145	0.034	191.153	0.038	189.556
4146	0.035	191.188	0.038	189.594
4147	0.034	191.222	0.038	189.633
4148	0.034	191.257	0.038	189.671
4149	0.034	191.291	0.039	189.710
4150	0.035	191.326	0.039	189.749
4151	0.034	191.360	0.039	189.787
4152	0.035	191.395	0.039	189.826
4153	0.034	191.430	0.039	189.866
4154	0.034	191.464	0.039	189.905
4155	0.035	191.500	0.039	189.944
4156	0.035	191.534	0.039	189.983
4157	0.035	191.570	0.039	190.022
4158	0.035	191.605	0.040	190.062
4159	0.035	191.640	0.040	190.102
4160	0.035	191.675	0.040	190.142
4161	0.035	191.710	0.041	190.183
4162	0.035	191.746	0.041	190.224
4163	0.035	191.781	0.041	190.265
4164	0.035	191.816	0.041	190.305
4165	0.035	191.851	0.041	190.346
4166	0.036	191.887	0.040	190.386
4167	0.036	191.923	0.040	190.426
4168	0.035	191.958	0.040	190.466
4169	0.036	191.994	0.039	190.505
4170	0.036	192.030	0.039	190.544
4171	0.037	192.066	0.039	190.583
4172	0.036	192.102	0.038	190.621
4173	0.037	192.139	0.038	190.659
4174	0.037	192.175	0.038	190.697
4175	0.037	192.212	0.037	190.734
4176	0.037	192.248	0.037	190.771
4177	0.036	192.285	0.037	190.808
4178	0.037	192.321	0.036	190.844
4179	0.037	192.358	0.036	190.880
4180	0.037	192.394	0.035	190.915
4181	0.036	192.430	0.034	190.950
