"Channel 1_x","Channel 1_y","Channel 2_x","Channel 2_y","Channel 3_x","Channel 3_y"
517.8162675,24.63,518.2175066,23.57,518.6188827,18.81,
519.0225756,24.63,519.4279149,23.58,519.8295598,18.81,
520.2313511,24.63,520.6330631,23.58,521.0348532,18.81,
521.436482,24.63,521.838398,23.58,522.240289,18.81,
522.6419451,24.63,523.0429053,23.58,523.4441447,18.8,
523.845681,24.63,524.2470319,23.58,524.6483791,18.8,
525.0499463,24.63,525.4520123,23.58,525.85414,18.81,
526.255904,24.63,526.6570117,23.58,527.0582483,18.81,
527.4594455,24.63,527.8608479,23.58,528.2619541,18.81,
528.6631384,24.64,529.0652485,23.58,529.4779394,18.81,
529.8796532,24.64,530.2817278,23.58,530.6839511,18.81,
531.0883238,24.62,531.4904201,23.57,531.8919022,18.81,
532.2934532,24.62,532.6948328,23.57,533.0960708,18.81,
533.4973462,24.64,533.8984478,23.57,534.2994397,18.81,
534.7002099,24.64,535.101012,23.57,535.502183,18.81,
535.903343,24.64,536.3045373,23.57,536.705796,18.81,
537.1072087,24.64,537.5092916,23.58,537.9112844,18.81,
538.3129616,24.64,538.7145374,23.58,539.1165226,18.81,
539.5181959,24.64,539.9199774,23.58,540.322593,18.81,
540.7248862,24.64,541.1267145,23.58,541.5286267,18.81,
541.9306264,24.65,542.3329628,23.58,542.7347026,18.81,
