EXPERIMENTAL DATA:c:\digitam\result\jbcal00.xpt        DATE 19-Sep-18
START TIME:  12:03       STOP TIME:  12:39       TOTAL TIME:  0:36
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
759	301.546	185.781	 	 	 	 
760	301.546	186.082	 	 	 	 
761	301.546	186.384	 	 	 	 
762	301.546	186.685	 	 	 	 
763	301.546	186.987	 	 	 	 
764	301.509	187.288	 	 	 	 
765	301.521	187.590	 	 	 	 
766	301.546	187.892	 	 	 	 
767	301.509	188.193	 	 	 	 
768	301.521	188.495	 	 	 	 
769	301.521	188.796	 	 	 	 
770	301.472	189.098	 	 	 	 
771	301.423	189.399	 	 	 	 
772	301.350	189.700	 	 	 	 
773	301.546	190.002	 	 	 	 
774	301.497	190.303	 	 	 	 
775	301.509	190.605	 	 	 	 
776	301.472	190.906	 	 	 	 
777	301.521	191.208	 	 	 	 
778	301.472	191.509	 	 	 	 
779	301.436	191.811	 	 	 	 
780	301.472	192.112	 	 	 	 
781	301.521	192.414	 	 	 	 
782	301.423	192.715	 	 	 	 
783	301.472	193.017	 	 	 	 
784	301.374	193.318	 	 	 	 
785	301.325	193.619	 	 	 	 
786	301.374	193.921	 	 	 	 
787	301.472	194.222	 	 	 	 
788	301.301	194.524	 	 	 	 
789	301.251	194.825	 	 	 	 
790	301.301	195.126	 	 	 	 
791	301.202	195.427	 	 	 	 
792	301.202	195.728	 	 	 	 
793	301.129	196.030	 	 	 	 
794	301.153	196.331	 	 	 	 
795	301.006	196.632	 	 	 	 
796	301.080	196.933	 	 	 	 
797	301.006	197.234	 	 	 	 
798	301.031	197.535	 	 	 	 
799	300.883	197.836	 	 	 	 
800	301.031	198.137	 	 	 	 
801	300.957	198.438	 	 	 	 
802	301.055	198.739	 	 	 	 
803	300.982	199.040	 	 	 	 
804	300.957	199.341	 	 	 	 
805	300.859	199.642	 	 	 	 
806	300.957	199.943	 	 	 	 
807	300.908	200.244	 	 	 	 
808	300.932	200.544	 	 	 	 
809	300.834	200.845	 	 	 	 
810	300.712	201.146	 	 	 	 
811	300.736	201.447	 	 	 	 
812	300.785	201.748	 	 	 	 
813	300.761	202.048	 	 	 	 
814	300.687	202.349	 	 	 	 
815	300.736	202.650	 	 	 	 
816	300.589	202.950	 	 	 	 
817	300.687	203.251	 	 	 	 
818	300.589	203.552	 	 	 	 
819	300.589	203.852	 	 	 	 
820	300.613	204.153	 	 	 	 
821	300.540	204.453	 	 	 	 
822	300.466	204.754	 	 	 	 
823	300.540	205.054	 	 	 	 
824	300.515	205.355	 	 	 	 
825	300.540	205.655	 	 	 	 
826	300.417	205.956	 	 	 	 
827	300.319	206.256	 	 	 	 
828	300.245	206.556	 	 	 	 
829	300.294	206.857	 	 	 	 
830	300.147	207.157	 	 	 	 
831	300.123	207.457	 	 	 	 
832	300.123	207.757	 	 	 	 
833	300.000	208.057	 	 	 	 
834	300.098	208.357	 	 	 	 
835	299.926	208.657	 	 	 	 
836	299.926	208.957	 	 	 	 
837	299.926	209.257	 	 	 	 
838	299.853	209.557	 	 	 	 
839	299.877	209.857	 	 	 	 
840	299.804	210.156	 	 	 	 
841	299.816	210.456	 	 	 	 
842	299.804	210.756	 	 	 	 
843	299.828	211.056	 	 	 	 
844	299.755	211.356	 	 	 	 
845	299.779	211.655	 	 	 	 
846	299.877	211.955	 	 	 	 
847	299.730	212.255	 	 	 	 
848	299.779	212.555	 	 	 	 
849	299.730	212.855	 	 	 	 
850	299.705	213.154	 	 	 	 
851	299.730	213.454	 	 	 	 
852	299.656	213.754	 	 	 	 
853	299.755	214.053	 	 	 	 
854	299.755	214.353	 	 	 	 
855	299.681	214.653	 	 	 	 
856	299.705	214.953	 	 	 	 
857	299.656	215.252	 	 	 	 
858	299.485	215.552	 	 	 	 
859	299.583	215.851	 	 	 	 
860	299.607	216.151	 	 	 	 
861	299.509	216.450	 	 	 	 
862	299.436	216.750	 	 	 	 
863	299.436	217.049	 	 	 	 
864	299.460	217.349	 	 	 	 
865	299.386	217.648	 	 	 	 
866	299.313	217.947	 	 	 	 
867	299.313	218.247	 	 	 	 
868	299.288	218.546	 	 	 	 
869	299.166	218.845	 	 	 	 
870	299.092	219.144	 	 	 	 
871	299.141	219.443	 	 	 	 
872	299.117	219.742	 	 	 	 
873	299.190	220.042	 	 	 	 
874	299.018	220.341	 	 	 	 
875	299.141	220.640	 	 	 	 
876	299.141	220.939	 	 	 	 
877	299.141	221.238	 	 	 	 
878	299.117	221.537	 	 	 	 
879	299.239	221.836	 	 	 	 
880	299.141	222.136	 	 	 	 
881	299.092	222.435	 	 	 	 
882	299.141	222.734	 	 	 	 
883	299.092	223.033	 	 	 	 
884	299.092	223.332	 	 	 	 
885	299.067	223.631	 	 	 	 
886	298.994	223.930	 	 	 	 
887	299.018	224.229	 	 	 	 
888	298.896	224.528	 	 	 	 
889	298.871	224.827	 	 	 	 
890	298.847	225.126	 	 	 	 
891	298.847	225.425	 	 	 	 
892	298.773	225.723	 	 	 	 
893	298.675	226.022	 	 	 	 
894	298.730	226.321	 	 	 	 
895	298.724	226.619	 	 	 	 
896	298.773	226.918	 	 	 	 
897	298.675	227.217	 	 	 	 
898	298.626	227.516	 	 	 	 
899	298.552	227.814	 	 	 	 
900	298.528	228.113	 	 	 	 
901	298.626	228.411	 	 	 	 
902	298.503	228.710	 	 	 	 
903	298.601	229.008	 	 	 	 
904	298.478	229.307	 	 	 	 
905	298.429	229.605	 	 	 	 
906	298.429	229.904	 	 	 	 
907	298.307	230.202	 	 	 	 
908	298.307	230.500	 	 	 	 
909	298.233	230.799	 	 	 	 
910	298.233	231.097	 	 	 	 
911	298.258	231.395	 	 	 	 
912	298.209	231.693	 	 	 	 
913	298.209	231.991	 	 	 	 
914	298.209	232.290	 	 	 	 
915	298.184	232.588	 	 	 	 
916	298.184	232.886	 	 	 	 
917	298.184	233.184	 	 	 	 
918	298.159	233.482	 	 	 	 
919	298.037	233.780	 	 	 	 
920	298.037	234.078	 	 	 	 
921	298.037	234.376	 	 	 	 
922	297.890	234.674	 	 	 	 
923	297.963	234.972	 	 	 	 
924	297.988	235.270	 	 	 	 
925	297.963	235.568	 	 	 	 
926	297.939	235.866	 	 	 	 
927	297.890	236.164	 	 	 	 
928	297.890	236.462	 	 	 	 
929	297.939	236.760	 	 	 	 
930	297.816	237.058	 	 	 	 
931	297.742	237.356	 	 	 	 
932	297.791	237.653	 	 	 	 
933	297.742	237.951	 	 	 	 
934	297.767	238.249	 	 	 	 
935	297.767	238.547	 	 	 	 
936	297.693	238.844	 	 	 	 
937	297.693	239.142	 	 	 	 
938	297.669	239.440	 	 	 	 
939	297.767	239.737	 	 	 	 
940	297.644	240.035	 	 	 	 
941	297.767	240.333	 	 	 	 
942	297.791	240.631	 	 	 	 
943	297.669	240.928	 	 	 	 
944	297.669	241.226	 	 	 	 
945	297.718	241.524	 	 	 	 
946	297.620	241.821	 	 	 	 
947	297.644	242.119	 	 	 	 
948	297.521	242.416	 	 	 	 
949	297.571	242.714	 	 	 	 
950	297.546	243.012	 	 	 	 
951	297.472	243.309	 	 	 	 
952	297.497	243.607	 	 	 	 
953	297.399	243.904	 	 	 	 
954	297.423	244.201	 	 	 	 
955	297.301	244.499	 	 	 	 
956	297.301	244.796	 	 	 	 
957	297.227	245.093	 	 	 	 
958	297.202	245.390	 	 	 	 
959	297.104	245.687	 	 	 	 
960	297.178	245.985	 	 	 	 
961	297.178	246.282	 	 	 	 
962	296.908	246.579	 	 	 	 
963	296.908	246.876	 	 	 	 
964	296.957	247.173	 	 	 	 
965	296.859	247.469	 	 	 	 
966	296.834	247.766	 	 	 	 
967	296.834	248.063	 	 	 	 
968	296.663	248.360	 	 	 	 
969	296.810	248.657	 	 	 	 
970	296.810	248.953	 	 	 	 
971	296.859	249.250	 	 	 	 
972	296.957	249.547	 	 	 	 
973	296.810	249.844	 	 	 	 
974	296.712	250.141	 	 	 	 
975	296.834	250.438	 	 	 	 
976	296.859	250.734	 	 	 	 
977	296.712	251.031	 	 	 	 
978	296.687	251.328	 	 	 	 
979	296.736	251.625	 	 	 	 
980	296.736	251.921	 	 	 	 
981	296.638	252.218	 	 	 	 
982	296.712	252.515	 	 	 	 
983	296.564	252.811	 	 	 	 
984	296.663	253.108	 	 	 	 
985	296.564	253.404	 	 	 	 
986	296.589	253.701	 	 	 	 
987	296.589	253.998	 	 	 	 
988	296.564	254.294	 	 	 	 
989	296.613	254.591	 	 	 	 
990	296.466	254.887	 	 	 	 
991	296.442	255.184	 	 	 	 
992	296.491	255.480	 	 	 	 
993	296.368	255.777	 	 	 	 
994	296.393	256.073	 	 	 	 
995	296.466	256.369	 	 	 	 
996	296.368	256.666	 	 	 	 
997	296.417	256.962	 	 	 	 
998	296.393	257.259	 	 	 	 
999	296.393	257.555	 	 	 	 
1000	296.429	257.851	 	 	 	 
1001	296.393	258.148	 	 	 	 
1002	296.368	258.444	 	 	 	 
1003	296.442	258.741	 	 	 	 
1004	296.344	259.037	 	 	 	 
1005	296.294	259.333	 	 	 	 
1006	296.245	259.630	 	 	 	 
1007	296.270	259.926	 	 	 	 
1008	296.270	260.222	 	 	 	 
1009	296.172	260.518	 	 	 	 
1010	296.098	260.814	 	 	 	 
1011	296.147	261.110	 	 	 	 
1012	296.098	261.407	 	 	 	 
1013	295.975	261.703	 	 	 	 
1014	295.975	261.999	 	 	 	 
1015	296.025	262.295	 	 	 	 
1016	295.926	262.590	 	 	 	 
1017	295.828	262.886	 	 	 	 
1018	295.853	263.182	 	 	 	 
1019	295.853	263.478	 	 	 	 
1020	295.877	263.774	 	 	 	 
1021	295.730	264.070	 	 	 	 
1022	295.730	264.365	 	 	 	 
1023	295.705	264.661	 	 	 	 
1024	295.681	264.957	 	 	 	 
1025	295.779	265.253	 	 	 	 
1026	295.681	265.548	 	 	 	 
1027	295.755	265.844	 	 	 	 
1028	295.730	266.140	 	 	 	 
1029	295.656	266.435	 	 	 	 
1030	295.632	266.731	 	 	 	 
1031	295.656	267.027	 	 	 	 
1032	295.656	267.322	 	 	 	 
1033	295.656	267.618	 	 	 	 
1034	295.755	267.914	 	 	 	 
1035	295.656	268.209	 	 	 	 
1036	295.656	268.505	 	 	 	 
1037	295.583	268.801	 	 	 	 
1038	295.632	269.096	 	 	 	 
1039	295.558	269.392	 	 	 	 
1040	295.583	269.687	 	 	 	 
1041	295.583	269.983	 	 	 	 
1042	295.460	270.278	 	 	 	 
1043	295.460	270.574	 	 	 	 
1044	295.485	270.869	 	 	 	 
1045	295.534	271.165	 	 	 	 
1046	295.386	271.460	 	 	 	 
1047	295.313	271.756	 	 	 	 
1048	295.337	272.051	 	 	 	 
1049	295.460	272.346	 	 	 	 
1050	295.386	272.642	 	 	 	 
1051	295.190	272.937	 	 	 	 
1052	295.264	273.232	 	 	 	 
1053	295.215	273.527	 	 	 	 
1054	295.215	273.823	 	 	 	 
1055	295.166	274.118	 	 	 	 
1056	295.166	274.413	 	 	 	 
1057	295.190	274.708	 	 	 	 
1058	295.092	275.003	 	 	 	 
1059	295.117	275.298	 	 	 	 
1060	295.141	275.594	 	 	 	 
1061	295.141	275.889	 	 	 	 
1062	295.067	276.184	 	 	 	 
1063	295.117	276.479	 	 	 	 
1064	295.043	276.774	 	 	 	 
1065	295.043	277.069	 	 	 	 
1066	295.067	277.364	 	 	 	 
1067	295.018	277.659	 	 	 	 
1068	295.043	277.954	 	 	 	 
1069	294.896	278.249	 	 	 	 
1070	294.920	278.544	 	 	 	 
1071	294.847	278.839	 	 	 	 
1072	294.871	279.134	 	 	 	 
1073	294.896	279.428	 	 	 	 
1074	294.822	279.723	 	 	 	 
1075	294.920	280.018	 	 	 	 
1076	294.847	280.313	 	 	 	 
1077	294.822	280.608	 	 	 	 
1078	294.699	280.903	 	 	 	 
1079	294.748	281.197	 	 	 	 
1080	294.724	281.492	 	 	 	 
1081	294.699	281.787	 	 	 	 
1082	294.699	282.081	 	 	 	 
1083	294.552	282.376	 	 	 	 
1084	294.675	282.671	 	 	 	 
1085	294.650	282.965	 	 	 	 
1086	294.552	283.260	 	 	 	 
1087	294.528	283.554	 	 	 	 
1088	294.454	283.849	 	 	 	 
1089	294.503	284.143	 	 	 	 
1090	294.429	284.438	 	 	 	 
1091	294.454	284.732	 	 	 	 
1092	294.380	285.027	 	 	 	 
1093	294.454	285.321	 	 	 	 
1094	294.307	285.615	 	 	 	 
1095	294.356	285.910	 	 	 	 
1096	294.307	286.204	 	 	 	 
1097	294.258	286.498	 	 	 	 
1098	294.331	286.793	 	 	 	 
1099	294.356	287.087	 	 	 	 
1100	294.184	287.381	 	 	 	 
1101	294.159	287.675	 	 	 	 
1102	294.159	287.970	 	 	 	 
1103	294.086	288.264	 	 	 	 
1104	294.086	288.558	 	 	 	 
1105	294.037	288.852	 	 	 	 
1106	294.037	289.146	 	 	 	 
1107	293.988	289.440	 	 	 	 
1108	293.890	289.734	 	 	 	 
1109	293.988	290.028	 	 	 	 
1110	293.963	290.322	 	 	 	 
1111	293.988	290.616	 	 	 	 
1112	294.012	290.910	 	 	 	 
1113	293.890	291.204	 	 	 	 
1114	293.890	291.497	 	 	 	 
1115	293.840	291.791	 	 	 	 
1116	293.791	292.085	 	 	 	 
1117	293.816	292.379	 	 	 	 
1118	293.988	292.673	 	 	 	 
1119	293.840	292.967	 	 	 	 
1120	293.767	293.260	 	 	 	 
1121	293.865	293.554	 	 	 	 
1122	293.840	293.848	 	 	 	 
1123	293.890	294.142	 	 	 	 
1124	293.865	294.436	 	 	 	 
1125	293.865	294.730	 	 	 	 
1126	293.914	295.024	 	 	 	 
1127	293.816	295.317	 	 	 	 
1128	293.767	295.611	 	 	 	 
1129	293.742	295.905	 	 	 	 
1130	293.767	296.199	 	 	 	 
1131	293.816	296.493	 	 	 	 
1132	293.791	296.786	 	 	 	 
1133	293.742	297.080	 	 	 	 
1134	293.767	297.374	 	 	 	 
1135	293.620	297.668	 	 	 	 
1136	293.546	297.961	 	 	 	 
1137	293.644	298.255	 	 	 	 
1138	293.521	298.548	 	 	 	 
1139	293.571	298.842	 	 	 	 
1140	293.497	299.135	 	 	 	 
1141	293.521	299.429	 	 	 	 
1142	293.472	299.722	 	 	 	 
1143	293.423	300.016	 	 	 	 
1144	293.350	300.309	 	 	 	 
1145	293.374	300.602	 	 	 	 
1146	293.350	300.896	 	 	 	 
1147	293.301	301.189	 	 	 	 
1148	293.153	301.482	 	 	 	 
1149	293.252	301.775	 	 	 	 
1150	293.202	302.069	 	 	 	 
1151	293.178	302.362	 	 	 	 
1152	293.227	302.655	 	 	 	 
1153	293.055	302.948	 	 	 	 
1154	293.129	303.241	 	 	 	 
1155	293.055	303.534	 	 	 	 
1156	293.055	303.827	 	 	 	 
1157	293.031	304.120	 	 	 	 
1158	292.957	304.413	 	 	 	 
1159	293.006	304.706	 	 	 	 
1160	292.957	304.999	 	 	 	 
1161	292.957	305.292	 	 	 	 
1162	292.982	305.585	 	 	 	 
1163	292.834	305.878	 	 	 	 
1164	292.883	306.171	 	 	 	 
1165	292.834	306.464	 	 	 	 
1166	292.859	306.757	 	 	 	 
1167	292.810	307.049	 	 	 	 
1168	292.859	307.342	 	 	 	 
1169	292.810	307.635	 	 	 	 
1170	292.810	307.928	 	 	 	 
1171	292.785	308.221	 	 	 	 
1172	292.712	308.513	 	 	 	 
1173	292.736	308.806	 	 	 	 
1174	292.736	309.099	 	 	 	 
1175	292.638	309.392	 	 	 	 
1176	292.540	309.684	 	 	 	 
1177	292.663	309.977	 	 	 	 
1178	292.613	310.269	 	 	 	 
1179	292.613	310.562	 	 	 	 
1180	292.442	310.854	 	 	 	 
1181	292.491	311.147	 	 	 	 
1182	292.417	311.439	 	 	 	 
1183	292.368	311.732	 	 	 	 
1184	292.442	312.024	 	 	 	 
1185	292.393	312.317	 	 	 	 
1186	292.344	312.609	 	 	 	 
1187	292.319	312.901	 	 	 	 
1188	292.319	313.194	 	 	 	 
1189	292.344	313.486	 	 	 	 
1190	292.319	313.778	 	 	 	 
1191	292.245	314.070	 	 	 	 
1192	292.270	314.363	 	 	 	 
1193	292.147	314.655	 	 	 	 
1194	292.245	314.947	 	 	 	 
1195	292.221	315.239	 	 	 	 
1196	292.196	315.532	 	 	 	 
1197	292.270	315.824	 	 	 	 
1198	292.098	316.116	 	 	 	 
1199	292.245	316.408	 	 	 	 
1200	292.147	316.700	 	 	 	 
1201	292.049	316.992	 	 	 	 
1202	292.172	317.284	 	 	 	 
1203	292.123	317.577	 	 	 	 
1204	292.098	317.869	 	 	 	 
1205	292.074	318.161	 	 	 	 
1206	292.049	318.453	 	 	 	 
1207	292.024	318.745	 	 	 	 
1208	292.074	319.037	 	 	 	 
1209	292.123	319.329	 	 	 	 
1210	291.975	319.621	 	 	 	 
1211	292.024	319.913	 	 	 	 
1212	292.012	320.205	 	 	 	 
1213	292.024	320.497	 	 	 	 
1214	291.951	320.789	 	 	 	 
1215	291.926	321.081	 	 	 	 
1216	291.975	321.373	 	 	 	 
1217	291.877	321.665	 	 	 	 
1218	291.779	321.957	 	 	 	 
1219	291.902	322.248	 	 	 	 
1220	291.804	322.540	 	 	 	 
1221	291.779	322.832	 	 	 	 
1222	291.681	323.124	 	 	 	 
1223	291.705	323.415	 	 	 	 
1224	291.730	323.707	 	 	 	 
1225	291.755	323.999	 	 	 	 
1226	291.632	324.291	 	 	 	 
1227	291.755	324.582	 	 	 	 
1228	291.583	324.874	 	 	 	 
1229	291.558	325.166	 	 	 	 
1230	291.607	325.457	 	 	 	 
1231	291.534	325.749	 	 	 	 
1232	291.583	326.040	 	 	 	 
1233	291.485	326.332	 	 	 	 
1234	291.558	326.623	 	 	 	 
1235	291.534	326.915	 	 	 	 
1236	291.534	327.206	 	 	 	 
1237	291.534	327.498	 	 	 	 
1238	291.558	327.789	 	 	 	 
1239	291.558	328.081	 	 	 	 
1240	291.534	328.372	 	 	 	 
1241	291.509	328.664	 	 	 	 
1242	291.534	328.956	 	 	 	 
1243	291.509	329.247	 	 	 	 
1244	291.509	329.539	 	 	 	 
1245	291.509	329.830	 	 	 	 
1246	291.509	330.122	 	 	 	 
1247	291.485	330.413	 	 	 	 
1248	291.436	330.704	 	 	 	 
1249	291.460	330.996	 	 	 	 
1250	291.362	331.287	 	 	 	 
1251	291.386	331.579	 	 	 	 
1252	291.386	331.870	 	 	 	 
1253	291.436	332.162	 	 	 	 
1254	291.337	332.453	 	 	 	 
1255	291.411	332.744	 	 	 	 
1256	291.362	333.036	 	 	 	 
1257	291.337	333.327	 	 	 	 
1258	291.313	333.618	 	 	 	 
1259	291.239	333.910	 	 	 	 
1260	291.288	334.201	 	 	 	 
1261	291.215	334.492	 	 	 	 
1262	291.190	334.783	 	 	 	 
1263	291.215	335.074	 	 	 	 
1264	291.215	335.366	 	 	 	 
1265	291.184	335.657	 	 	 	 
1266	291.166	335.948	 	 	 	 
1267	291.117	336.239	 	 	 	 
1268	291.117	336.530	 	 	 	 
1269	291.067	336.821	 	 	 	 
1270	290.945	337.112	 	 	 	 
1271	290.969	337.403	 	 	 	 
1272	290.822	337.694	 	 	 	 
1273	290.945	337.985	 	 	 	 
1274	290.748	338.276	 	 	 	 
1275	290.822	338.567	 	 	 	 
1276	290.601	338.857	 	 	 	 
1277	290.601	339.148	 	 	 	 
1278	290.577	339.438	 	 	 	 
1279	290.552	339.729	 	 	 	 
1280	290.528	340.019	 	 	 	 
1281	290.479	340.310	 	 	 	 
1282	290.454	340.600	 	 	 	 
1283	290.454	340.891	 	 	 	 
1284	290.454	341.181	 	 	 	 
1285	290.405	341.472	 	 	 	 
1286	290.503	341.762	 	 	 	 
1287	290.528	342.053	 	 	 	 
1288	290.675	342.343	 	 	 	 
1289	290.503	342.634	 	 	 	 
1290	290.528	342.924	 	 	 	 
1291	290.479	343.215	 	 	 	 
1292	290.503	343.505	 	 	 	 
1293	290.552	343.796	 	 	 	 
1294	290.552	344.086	 	 	 	 
1295	290.503	344.377	 	 	 	 
1296	290.577	344.668	 	 	 	 
1297	290.503	344.958	 	 	 	 
1298	290.528	345.249	 	 	 	 
1299	290.552	345.539	 	 	 	 
1300	290.552	345.830	 	 	 	 
1301	290.503	346.120	 	 	 	 
1302	290.503	346.411	 	 	 	 
1303	290.503	346.701	 	 	 	 
1304	290.454	346.992	 	 	 	 
1305	290.380	347.282	 	 	 	 
1306	290.429	347.572	 	 	 	 
1307	290.429	347.863	 	 	 	 
1308	290.380	348.153	 	 	 	 
1309	290.454	348.444	 	 	 	 
1310	290.405	348.734	 	 	 	 
1311	290.405	349.025	 	 	 	 
1312	290.331	349.315	 	 	 	 
1313	290.356	349.605	 	 	 	 
1314	290.356	349.896	 	 	 	 
1315	290.307	350.186	 	 	 	 
1316	290.405	350.476	 	 	 	 
1317	290.258	350.767	 	 	 	 
1318	290.319	351.057	 	 	 	 
1319	290.331	351.347	 	 	 	 
1320	290.307	351.638	 	 	 	 
1321	290.331	351.928	 	 	 	 
1322	290.233	352.218	 	 	 	 
1323	290.209	352.508	 	 	 	 
1324	290.282	352.799	 	 	 	 
1325	290.159	353.089	 	 	 	 
1326	290.110	353.379	 	 	 	 
1327	290.209	353.669	 	 	 	 
1328	290.209	353.959	 	 	 	 
1329	290.135	354.249	 	 	 	 
1330	290.086	354.539	 	 	 	 
1331	290.110	354.830	 	 	 	 
1332	289.939	355.120	 	 	 	 
1333	290.037	355.410	 	 	 	 
1334	290.012	355.700	 	 	 	 
1335	289.988	355.990	 	 	 	 
1336	289.963	356.280	 	 	 	 
1337	290.012	356.570	 	 	 	 
1338	289.767	356.859	 	 	 	 
1339	289.767	357.149	 	 	 	 
1340	289.791	357.439	 	 	 	 
1341	289.767	357.729	 	 	 	 
1342	289.742	358.018	 	 	 	 
1343	289.644	358.308	 	 	 	 
1344	289.620	358.598	 	 	 	 
1345	289.693	358.887	 	 	 	 
1346	289.669	359.177	 	 	 	 
1347	289.546	359.467	 	 	 	 
1348	289.620	359.756	 	 	 	 
1349	289.521	360.046	 	 	 	 
1350	289.497	360.335	 	 	 	 
1351	289.472	360.625	 	 	 	 
1352	289.423	360.914	 	 	 	 
1353	289.521	361.204	 	 	 	 
1354	289.521	361.493	 	 	 	 
1355	289.546	361.783	 	 	 	 
1356	289.521	362.072	 	 	 	 
1357	289.472	362.362	 	 	 	 
1358	289.472	362.651	 	 	 	 
1359	289.423	362.941	 	 	 	 
1360	289.448	363.230	 	 	 	 
1361	289.497	363.520	 	 	 	 
1362	289.423	363.809	 	 	 	 
1363	289.325	364.098	 	 	 	 
1364	289.374	364.388	 	 	 	 
1365	289.350	364.677	 	 	 	 
1366	289.276	364.966	 	 	 	 
1367	289.325	365.256	 	 	 	 
1368	289.227	365.545	 	 	 	 
1369	289.276	365.834	 	 	 	 
1370	289.301	366.123	 	 	 	 
1371	289.344	366.413	 	 	 	 
1372	289.301	366.702	 	 	 	 
1373	289.350	366.991	 	 	 	 
1374	289.227	367.281	 	 	 	 
1375	289.202	367.570	 	 	 	 
1376	289.252	367.859	 	 	 	 
1377	289.178	368.148	 	 	 	 
1378	289.153	368.437	 	 	 	 
1379	289.104	368.726	 	 	 	 
1380	289.178	369.016	 	 	 	 
1381	289.055	369.305	 	 	 	 
1382	289.080	369.594	 	 	 	 
1383	289.006	369.883	 	 	 	 
1384	289.055	370.172	 	 	 	 
1385	289.104	370.461	 	 	 	 
1386	289.006	370.750	 	 	 	 
1387	289.031	371.039	 	 	 	 
1388	289.006	371.328	 	 	 	 
1389	289.006	371.617	 	 	 	 
1390	289.031	371.906	 	 	 	 
1391	289.055	372.195	 	 	 	 
1392	288.932	372.484	 	 	 	 
1393	288.883	372.773	 	 	 	 
1394	288.883	373.062	 	 	 	 
1395	288.883	373.351	 	 	 	 
1396	288.957	373.640	 	 	 	 
1397	288.785	373.928	 	 	 	 
1398	288.859	374.217	 	 	 	 
1399	288.883	374.506	 	 	 	 
1400	288.712	374.795	 	 	 	 
1401	288.663	375.084	 	 	 	 
1402	288.663	375.372	 	 	 	 
1403	288.736	375.661	 	 	 	 
1404	288.613	375.950	 	 	 	 
1405	288.663	376.238	 	 	 	 
1406	288.712	376.527	 	 	 	 
1407	288.613	376.816	 	 	 	 
1408	288.564	377.104	 	 	 	 
1409	288.564	377.393	 	 	 	 
1410	288.540	377.681	 	 	 	 
1411	288.491	377.970	 	 	 	 
1412	288.589	378.258	 	 	 	 
1413	288.638	378.547	 	 	 	 
1414	288.540	378.835	 	 	 	 
1415	288.442	379.124	 	 	 	 
1416	288.466	379.412	 	 	 	 
1417	288.393	379.701	 	 	 	 
1418	288.442	379.989	 	 	 	 
1419	288.393	380.278	 	 	 	 
1420	288.442	380.566	 	 	 	 
1421	288.368	380.854	 	 	 	 
1422	288.393	381.143	 	 	 	 
1423	288.393	381.431	 	 	 	 
1424	288.405	381.720	 	 	 	 
1425	288.344	382.008	 	 	 	 
1426	288.368	382.296	 	 	 	 
1427	288.417	382.585	 	 	 	 
1428	288.294	382.873	 	 	 	 
1429	288.294	383.161	 	 	 	 
1430	288.172	383.450	 	 	 	 
1431	288.123	383.738	 	 	 	 
1432	288.221	384.026	 	 	 	 
1433	288.074	384.314	 	 	 	 
1434	288.025	384.602	 	 	 	 
1435	288.074	384.890	 	 	 	 
1436	288.049	385.178	 	 	 	 
1437	287.975	385.466	 	 	 	 
1438	288.000	385.754	 	 	 	 
1439	287.926	386.042	 	 	 	 
1440	287.926	386.330	 	 	 	 
1441	287.975	386.618	 	 	 	 
1442	287.975	386.906	 	 	 	 
1443	287.975	387.194	 	 	 	 
1444	288.049	387.482	 	 	 	 
1445	287.902	387.770	 	 	 	 
1446	288.025	388.058	 	 	 	 
1447	287.804	388.346	 	 	 	 
1448	287.755	388.633	 	 	 	 
1449	287.730	388.921	 	 	 	 
1450	287.779	389.209	 	 	 	 
1451	287.730	389.497	 	 	 	 
1452	287.705	389.784	 	 	 	 
1453	287.656	390.072	 	 	 	 
1454	287.730	390.360	 	 	 	 
1455	287.656	390.647	 	 	 	 
1456	287.730	390.935	 	 	 	 
1457	287.607	391.223	 	 	 	 
1458	287.632	391.510	 	 	 	 
1459	287.632	391.798	 	 	 	 
1460	287.558	392.086	 	 	 	 
1461	287.583	392.373	 	 	 	 
1462	287.558	392.661	 	 	 	 
1463	287.583	392.948	 	 	 	 
1464	287.558	393.236	 	 	 	 
1465	287.509	393.523	 	 	 	 
1466	287.509	393.811	 	 	 	 
1467	287.460	394.098	 	 	 	 
1468	287.460	394.386	 	 	 	 
1469	287.509	394.673	 	 	 	 
1470	287.337	394.961	 	 	 	 
1471	287.436	395.248	 	 	 	 
1472	287.386	395.535	 	 	 	 
1473	287.362	395.823	 	 	 	 
1474	287.362	396.110	 	 	 	 
1475	287.411	396.398	 	 	 	 
1476	287.239	396.685	 	 	 	 
1477	287.301	396.972	 	 	 	 
1478	287.215	397.259	 	 	 	 
1479	287.190	397.546	 	 	 	 
1480	287.264	397.834	 	 	 	 
1481	287.239	398.121	 	 	 	 
1482	287.239	398.408	 	 	 	 
1483	287.190	398.695	 	 	 	 
1484	287.264	398.983	 	 	 	 
1485	287.141	399.270	 	 	 	 
1486	287.239	399.557	 	 	 	 
1487	287.288	399.844	 	 	 	 
1488	287.190	400.132	 	 	 	 
1489	287.288	400.419	 	 	 	 
1490	287.288	400.706	 	 	 	 
1491	287.264	400.993	 	 	 	 
1492	287.190	401.281	 	 	 	 
1493	287.239	401.568	 	 	 	 
1494	287.264	401.855	 	 	 	 
1495	287.215	402.142	 	 	 	 
1496	287.117	402.429	 	 	 	 
1497	287.018	402.716	 	 	 	 
1498	287.067	403.003	 	 	 	 
1499	286.969	403.290	 	 	 	 
