"Channel 1_x","Channel 1_y","Channel 2_x","Channel 2_y","Channel 3_x","Channel 3_y"
5110.08495,24.31,5111.756167,20.51,5113.426559,19.52,
5115.103236,24.32,5116.773339,20.51,5118.443982,19.52,
5120.114029,24.32,5121.797371,20.51,5123.467483,19.52,
5125.138974,24.32,5126.810352,20.51,5128.480032,19.52,
5130.150176,24.32,5131.82573,20.51,5133.496193,19.52,
5135.167487,24.32,5136.837425,20.51,5138.507764,19.52,
5140.178122,24.32,5141.847998,20.51,5143.518392,19.52,
5145.189517,24.32,5146.859483,20.51,5148.529277,19.52,
5150.198147,24.32,5151.869353,20.51,5153.540841,19.52,
5155.21176,24.32,5156.882421,20.51,5158.55365,19.52,
5160.225091,24.34,5161.895462,20.51,5163.566652,19.52,
5165.237535,24.34,5166.908511,20.51,5168.580025,19.52,
5170.252131,24.33,5171.923967,20.51,5173.595592,19.51,
5175.26702,24.33,5176.937083,20.51,5178.608803,19.51,
5180.280031,24.32,5181.951384,20.51,5183.621819,19.51,
5185.293211,24.32,5186.964459,20.51,5188.635611,19.52,
5190.306934,24.33,5191.977723,20.51,5193.648941,19.52,
5195.321012,24.33,5196.992142,20.52,5198.663774,19.51,
5200.335787,24.33,5202.007486,20.52,5203.679223,19.51,
5205.350605,24.33,5207.022129,20.51,5208.693193,19.51,
5210.364612,24.33,5212.035492,20.51,5213.705179,19.51,
5215.376069,24.33,5217.047016,20.51,5218.71888,19.51,
5220.390333,24.32,5222.061008,20.51,5223.73171,19.51,
5225.401837,24.32,5227.071712,20.51,5228.741799,19.51,
5230.411712,24.32,5232.081809,20.5,5233.751713,19.51,
5235.421788,24.32,5237.09291,20.5,5238.763026,19.51,
5240.433779,24.32,5242.103884,20.51,5243.773431,19.51,
5245.44331,24.31,5247.112489,20.51,5248.783447,19.51,
5250.454063,24.31,5252.124624,20.51,5253.794557,19.51,
5255.465322,24.32,5257.135973,20.51,5258.806918,19.51,
5260.477403,24.32,5262.146608,20.51,5263.816271,19.51,
5265.486702,24.31,5267.155891,20.51,5268.826015,19.51,
5270.495117,24.31,5272.165522,20.51,5273.835457,19.51,
5275.505173,24.33,5277.17561,20.51,5278.845346,19.51,
5280.515888,24.33,5282.186315,20.51,5283.856622,19.51,
5285.527607,24.32,5287.198214,20.51,5288.868966,19.51,
5290.539208,24.31,5292.209601,20.51,5293.879482,19.51,
5295.549986,24.31,5297.221092,20.51,5298.89208,19.51,
5300.563113,24.32,5302.234249,20.51,5303.905767,19.51,
5305.576837,24.32,5307.248572,20.51,5308.919469,19.51,
5310.590997,24.33,5312.262505,20.51,5313.93414,19.51,
5315.605123,24.33,5317.275817,20.51,5318.946583,19.51,
5320.617549,24.33,5322.288758,20.51,5323.960029,19.51,
5325.630068,24.33,5327.301311,20.51,5328.972818,19.51,
5330.644019,24.33,5332.315205,20.51,5333.986889,19.51,
5335.657982,24.33,5337.328981,20.51,5339.000322,19.51,
5340.671192,24.33,5342.342889,20.51,5344.014606,19.5,
5345.687135,24.33,5347.358614,20.51,5349.03043,19.5,
5350.701082,24.33,5352.371882,20.51,5354.043287,19.5,
5355.714698,24.33,5357.386612,20.51,5359.057468,19.5,
5360.728778,24.33,5362.40023,20.51,5364.071547,19.5,
5365.743103,24.33,5367.414428,20.51,5369.086185,19.5,
5370.757738,24.33,5372.428741,20.51,5374.100562,19.5,
5375.771817,24.32,5377.441892,20.51,5379.113688,19.5,
5380.78567,24.32,5382.457341,20.51,5384.129029,19.5,
5385.800862,24.32,5387.472163,20.51,5389.143176,19.5,
5390.814519,24.32,5392.486317,20.51,5394.158071,19.5,
5395.829732,24.33,5397.5006,20.51,5399.172464,19.5,
5400.843631,24.33,5402.514799,20.51,5404.185977,19.5,
5405.857584,24.32,5407.528451,20.51,5409.199112,19.5,
5410.8709,24.32,5412.542513,20.51,5414.213735,19.5,
5415.885419,24.31,5417.557109,20.51,5419.229389,19.5,
5420.900773,24.31,5422.572034,20.51,5424.2435,19.5,
5425.913809,24.33,5427.584584,20.51,5429.255963,19.5,
5430.927125,24.33,5432.598397,20.51,5434.269482,19.5,
5435.941011,24.33,5437.612618,20.51,5439.283502,19.5,
5440.954623,24.33,5442.625276,20.51,5444.296152,19.49,
5445.967328,24.33,5447.63791,20.51,5449.308722,19.49,
5450.979642,24.33,5452.650994,20.51,5454.322686,19.49,
5455.993856,24.32,5457.665258,20.51,5459.335962,19.49,
5461.006899,24.31,5462.677419,20.51,5464.348726,19.49,
5466.019892,24.31,5467.690747,20.51,5469.361996,19.49,
5471.032922,24.32,5472.70314,20.51,5474.373978,19.49,
5476.045217,24.32,5477.716539,20.51,5479.386929,19.49,
5481.058066,24.33,5482.728674,20.51,5484.399099,19.49,
5486.069361,24.33,5487.739923,20.51,5489.410826,19.49,
5491.081786,24.33,5492.753464,20.51,5494.424128,19.49,
5496.094364,24.33,5497.764954,20.51,5499.435572,19.49,
5501.106347,24.32,5502.777083,20.51,5504.448032,19.49,
5506.119541,24.32,5507.790401,20.51,5509.461015,19.49,
5511.132783,24.32,5512.803912,20.51,5514.475226,19.48,
5516.146613,24.32,5517.817453,20.5,5519.489456,19.48,
5521.160649,24.32,5522.831725,20.5,5524.502511,19.47,
5526.173452,24.32,5527.843886,20.51,5529.515161,19.47,
5531.186419,24.32,5532.857785,20.51,5534.528798,19.47,
5536.199343,24.32,5537.869694,20.51,5539.53997,19.47,
5541.211134,24.33,5542.882277,20.51,5544.55348,19.47,
5546.225277,24.33,5547.896269,20.51,5549.568028,19.47,
5551.239821,24.33,5552.911569,20.51,5554.581934,19.47,
5556.252742,24.33,5557.923585,20.51,5559.59371,19.47,
5561.264896,24.33,5562.935634,20.51,5564.605855,19.47,
5566.276792,24.33,5567.947541,20.51,5569.617889,19.46,
5571.288444,24.34,5572.959878,20.51,5574.630445,19.46,
5576.301802,24.34,5577.972518,20.52,5579.643963,19.46,
5581.315073,24.34,5582.986004,20.52,5584.657952,19.46,
5586.329564,24.33,5588.001389,20.51,5589.673137,19.46,
5591.345005,24.33,5593.015945,20.51,5594.686687,19.46,
5596.35824,24.33,5598.029145,20.51,5599.69987,19.46,
5601.388847,24.33,5603.059304,20.51,5604.731174,19.46,
5606.411479,24.33,5608.081784,20.51,5609.753645,19.46,
5611.428705,24.33,5613.100137,20.51,5614.769614,19.46,
5616.445446,24.33,5618.114942,20.51,5619.78503,19.46,
5621.455719,24.33,5623.125804,20.51,5624.795345,19.46,
5626.464948,24.33,5628.134918,20.51,5629.804788,19.46,
5631.47517,24.33,5633.145359,20.51,5634.815913,19.46,
5636.485995,24.33,5638.156976,20.51,5639.826954,19.46,
5641.497148,24.33,5643.167425,20.51,5644.838469,19.46,
5646.508858,24.33,5648.178835,20.51,5649.849486,19.46,
5651.520598,24.33,5653.190577,20.51,5654.86113,19.46,
5656.531706,24.33,5658.20266,20.51,5659.873006,19.45,
5661.544065,24.33,5663.214821,20.51,5664.885203,19.45,
5666.555978,24.32,5668.226236,20.51,5669.896797,19.44,
5671.567075,24.32,5673.237086,20.51,5674.906646,19.44,
5676.577194,24.33,5678.248197,20.51,5679.918405,19.44,
5681.588986,24.33,5683.258952,20.51,5684.928154,19.43,
5686.598636,24.34,5688.269039,20.51,5689.939778,19.43,
5691.610161,24.34,5693.280072,20.51,5694.949733,19.44,
5696.620219,24.33,5698.290395,20.51,5699.960312,19.44,
5701.630695,24.33,5703.30053,20.51,5704.970906,19.44,
5706.641382,24.33,5708.311259,20.51,5709.981111,19.43,
5711.651746,24.33,5713.321731,20.51,5714.991703,19.43,
5716.661456,24.33,5718.331939,20.51,5720.002582,19.43,
5721.672235,24.33,5723.341959,20.51,5725.011693,19.43,
5726.681267,24.34,5728.350854,20.51,5730.020699,19.43,
5731.689955,24.34,5733.359564,20.51,5735.030046,19.43,
5736.699594,24.34,5738.369157,20.51,5740.039893,19.43,
5741.710742,24.34,5743.381753,20.51,5745.05261,19.42,
5746.723388,24.34,5748.393851,20.51,5750.064087,19.42,
5751.733632,24.33,5753.402886,20.51,5755.073071,19.42,
5756.743707,24.33,5758.414909,20.51,5760.084661,19.42,
5761.754628,24.33,5763.424719,20.52,5765.094149,19.43,
5766.764087,24.33,5768.434317,20.52,5770.105485,19.43,
5771.78731,24.33,5773.457896,20.52,5775.130921,19.42,
5776.804527,24.32,5778.475705,20.52,5780.146616,19.42,
5781.817107,24.32,5783.48805,20.52,5785.158855,19.42,
5786.829542,24.34,5788.5005,20.51,5790.171024,19.42,
5791.844181,24.34,5793.514611,20.51,5795.184978,19.42,
5796.855269,24.34,5798.526283,20.51,5800.196999,19.42,
5801.867857,24.34,5803.53832,20.51,5805.208958,19.42,
5806.879669,24.33,5808.550547,20.51,5810.220797,19.41,
5811.891124,24.33,5813.562143,20.51,5815.232561,19.41,
5816.902344,24.33,5818.572269,20.51,5820.242793,19.41,
5821.913887,24.33,5823.584634,20.51,5825.255653,19.41,
5826.926425,24.33,5828.59749,20.51,5830.268584,19.41,
5831.938756,24.34,5833.609221,20.51,5835.280827,19.41,
5836.951977,24.34,5838.622235,20.51,5840.292835,19.41,
5841.963006,24.34,5843.633205,20.51,5845.303457,19.41,
5846.973411,24.34,5848.644423,20.51,5850.314877,19.41,
5851.98505,24.34,5853.655761,20.51,5855.326507,19.41,
5856.997499,24.32,5858.668613,20.51,5860.338978,19.41,
5862.010333,24.32,5863.680725,20.51,5865.351274,19.41,
5867.022331,24.32,5868.692813,20.51,5870.363786,19.4,
5872.034265,24.33,5873.705172,20.51,5875.376313,19.4,
5877.046657,24.33,5878.717057,20.51,5880.387716,19.4,
5882.058537,24.33,5883.728947,20.51,5885.400315,19.4,
5887.070671,24.33,5888.740814,20.51,5890.411484,19.4,
5892.082291,24.33,5893.75268,20.51,5895.423229,19.4,
5897.093704,24.35,5898.764786,20.51,5900.435116,19.4,
5902.105463,24.35,5903.776033,20.51,5905.446651,19.4,
5907.117462,24.34,5908.788276,20.51,5910.458645,19.4,
5912.128996,24.34,5913.799417,20.51,5915.470443,19.41,
5917.141918,24.34,5918.812348,20.51,5920.482616,19.41,
5922.153635,24.34,5923.823479,20.51,5925.493117,19.39,
5927.163506,24.32,5928.833313,20.51,5930.503465,19.39,
5932.173896,24.32,5933.844117,20.51,5935.514277,19.39,
5937.184268,24.32,5938.853974,20.51,5940.523839,19.38,
5942.194467,24.32,5943.864229,20.51,5945.534602,19.38,
5947.204248,24.33,5948.874822,20.51,5950.544841,19.37,
5952.214982,24.33,5953.885158,20.51,5955.555229,19.37,
5957.226291,24.33,5958.89622,20.51,5960.566712,19.37,
5962.237503,24.33,5963.907692,20.51,5965.578257,19.36,
5967.24838,24.33,5968.918536,20.51,5970.588463,19.36,
5972.258553,24.33,5973.928511,20.51,5975.598417,19.36,
5977.269275,24.33,5978.939586,20.51,5980.609134,19.36,
5982.278972,24.32,5983.948186,20.51,5985.618263,19.36,
5987.287834,24.32,5988.957183,20.51,5990.6273,19.36,
5992.297344,24.33,5993.967631,20.51,5995.637471,19.35,
5997.307943,24.33,5998.978058,20.51,6000.648434,19.35,
6002.31858,24.34,6003.988695,20.51,6005.658388,19.35,
6007.328907,24.34,6008.999062,20.51,6010.668939,19.35,
6012.338631,24.34,6014.008391,20.51,6015.678238,19.35,
6017.348578,24.34,6019.018458,20.51,6020.688326,19.35,
6022.358739,24.34,6024.028694,20.51,6025.699176,19.35,
6027.368784,24.34,6029.039439,20.51,6030.709442,19.35,
6032.379392,24.33,6034.050257,20.51,6035.720446,19.35,
6037.390702,24.33,6039.06116,20.51,6040.73185,19.35,
6042.402367,24.34,6044.07248,20.51,6045.741746,19.35,
6047.412799,24.34,6049.083365,20.51,6050.753485,19.35,
6052.423541,24.34,6054.093671,20.51,6055.764372,19.35,
6057.434739,24.33,6059.104238,20.51,6060.774185,19.35,
6062.444847,24.32,6064.115175,20.51,6065.785806,19.35,
6067.456128,24.32,6069.125834,20.51,6070.795286,19.36,
6072.465781,24.32,6074.136151,20.5,6075.806437,19.36,
6077.477286,24.33,6079.147528,20.5,6080.817679,19.36,
6082.487853,24.34,6084.158264,20.51,6085.82865,19.36,
6087.498976,24.34,6089.168916,20.51,6090.838388,19.36,
6092.508371,24.34,6094.178341,20.51,6095.848929,19.36,
6097.519445,24.33,6099.188774,20.51,6100.858365,19.36,
6102.529223,24.33,6104.199672,20.5,6105.869231,19.36,
6107.539063,24.34,6109.209185,20.5,6110.879681,19.36,
6112.550377,24.34,6114.22056,20.51,6115.890701,19.36,
6117.561491,24.34,6119.231457,20.51,6120.900787,19.36,
6122.570572,24.33,6124.241309,20.5,6125.911739,19.36,
6127.582302,24.33,6129.252341,20.5,6130.922427,19.35,
6132.59277,24.33,6134.262611,20.5,6135.932511,19.35,
6137.603631,24.33,6139.273497,20.5,6140.943512,19.35,
6142.614269,24.33,6144.284733,20.51,6145.95565,19.34,
6147.625783,24.33,6149.295644,20.51,6150.966458,19.34,
6152.636685,24.33,6154.306517,20.51,6155.977301,19.34,
6157.648578,24.33,6159.318788,20.51,6160.9897,19.34,
6162.660847,24.34,6164.330562,20.51,6166.001835,19.34,
6167.673093,24.34,6169.344574,20.5,6171.014955,19.33,
6172.685627,24.33,6174.355309,20.5,6176.025378,19.33,
6177.696405,24.33,6179.366634,20.51,6181.036719,19.33,
6182.708297,24.33,6184.378254,20.51,6186.048649,19.33,
6187.719675,24.33,6189.38967,20.51,6191.060045,19.33,
6192.730699,24.33,6194.401251,20.51,6196.07208,19.33,
6197.742786,24.33,6199.413783,20.51,6201.084415,19.32,
6202.754722,24.33,6204.424761,20.5,6206.094144,19.32,
6207.76476,24.33,6209.434849,20.5,6211.105111,19.32,
6212.77398,24.33,6214.444708,20.5,6216.114206,19.32,
6217.785413,24.33,6219.45639,20.5,6221.127217,19.33,
6222.797937,24.32,6224.468392,20.51,6226.138918,19.33,
6227.810151,24.32,6229.480163,20.51,6231.150409,19.33,
6232.821344,24.33,6234.491806,20.51,6236.162379,19.33,
6237.833237,24.33,6239.503582,20.51,6241.173775,19.33,
6242.844003,24.33,6244.514373,20.51,6246.185106,19.33,
6247.85515,24.34,6249.525371,20.51,6251.196147,19.33,
6252.867421,24.34,6254.538443,20.51,6256.208841,19.33,
6257.879699,24.33,6259.550842,20.51,6261.222302,19.33,
6262.892969,24.33,6264.562801,20.51,6266.232209,19.33,
6267.90243,24.33,6269.572828,20.51,6271.244344,19.33,
6272.915123,24.33,6274.585986,20.51,6276.257404,19.33,
6277.929274,24.33,6279.600729,20.51,6281.272403,19.33,
6282.944032,24.33,6284.614815,20.51,6286.285029,19.33,
6287.955686,24.33,6289.626329,20.51,6291.297426,19.33,
6292.968579,24.33,6294.639289,20.51,6296.310289,19.33,
6297.981464,24.33,6299.652433,20.51,6301.323715,19.33,
6302.994723,24.33,6304.665827,20.51,6306.336498,19.33,
6308.007001,24.33,6309.677738,20.51,6311.348573,19.32,
6313.019665,24.33,6314.690327,20.51,6316.372725,19.32,
6318.043049,24.33,6319.7142,20.52,6321.402887,19.32,
6323.074584,24.33,6324.745807,20.52,6326.416682,19.31,
6328.087722,24.33,6329.759448,20.51,6331.433155,19.31,
6333.104492,24.33,6334.77537,20.51,6336.44677,19.31,
6338.118603,24.33,6339.789756,20.51,6341.46087,19.31,
6343.131284,24.33,6344.801798,20.51,6346.471645,19.31,
6348.142608,24.34,6349.813611,20.51,6351.484422,19.31,
6353.155908,24.34,6354.826597,20.51,6356.496177,19.31,
6358.167795,24.34,6359.83875,20.51,6361.50918,19.31,
6363.180535,24.33,6364.850895,20.51,6366.520713,19.31,
6368.190538,24.33,6369.860429,20.51,6371.530252,19.31,
6373.20129,24.32,6374.871556,20.51,6376.542392,19.3,
6378.212495,24.32,6379.88227,20.51,6381.552222,19.3,
6383.222577,24.32,6384.892487,20.51,6386.562528,19.3,
6388.233677,24.32,6389.903889,20.51,6391.573836,19.3,
6393.243882,24.34,6394.913423,20.51,6396.582454,19.3,
6398.252355,24.34,6399.922372,20.51,6401.592552,19.3,
6403.262582,24.34,6404.933227,20.51,6406.603366,19.3,
6408.273419,24.34,6409.943513,20.51,6411.612907,19.3,
6413.283936,24.34,6414.95435,20.51,6416.624306,19.28,
6418.293915,24.34,6419.963194,20.51,6421.633003,19.28,
6423.303116,24.34,6424.973213,20.51,6426.643413,19.28,
6428.313764,24.33,6429.983498,20.5,6431.653114,19.28,
6433.323311,24.33,6434.993638,20.5,6436.662747,19.28,
6438.332302,24.33,6440.002792,20.51,6441.673524,19.28,
6443.345106,24.33,6445.015835,20.51,6446.686296,19.28,
6448.356871,24.33,6450.027093,20.51,6451.697338,19.28,
6453.367744,24.34,6455.037639,20.51,6456.707566,19.28,
6458.377926,24.34,6460.047793,20.51,6461.717664,19.28,
6463.3875,24.33,6465.05827,20.51,6466.728481,19.28,
6468.398292,24.33,6470.068727,20.5,6471.73965,19.27,
6473.410589,24.34,6475.080837,20.5,6476.751314,19.27,
6478.421799,24.34,6480.091914,20.51,6481.762704,19.27,
6483.433222,24.33,6485.105618,20.51,6486.778441,19.27,
6488.449371,24.32,6490.125563,20.51,6491.800325,19.27,
6493.471187,24.32,6495.145526,20.51,6496.816336,19.27,
6498.487703,24.32,6500.158207,20.51,6501.829006,19.26,
6503.501201,24.32,6505.175419,20.51,6506.846528,19.26,
6508.517845,24.33,6510.189025,20.51,6511.860291,19.26,
6513.531624,24.33,6515.202111,20.51,6516.873127,19.25,
6518.54425,24.33,6520.214804,20.51,6521.885295,19.25,
6523.556591,24.33,6525.228065,20.51,6526.899322,19.25,
6528.570322,24.33,6530.241846,20.51,6531.912969,19.25,
6533.583171,24.33,6535.253002,20.51,6536.923239,19.25,
6538.593645,24.32,6540.263534,20.51,6541.934133,19.25,
6543.604304,24.32,6545.273946,20.51,6546.944305,19.26,
6548.615883,24.33,6550.285855,20.51,6551.956232,19.26,
6553.62705,24.33,6555.297303,20.51,6556.967858,19.26,
6558.63861,24.33,6560.30893,20.51,6561.97942,19.26,
6563.649931,24.33,6565.320539,20.51,6566.991569,19.26,
6568.662071,24.32,6570.333508,20.51,6572.004494,19.26,
6573.675095,24.32,6575.345396,20.51,6577.016068,19.26,
6578.686854,24.32,6580.35744,20.51,6582.02787,19.26,
6583.697852,24.32,6585.367624,20.51,6587.038066,19.26,
6588.709145,24.32,6590.379329,20.51,6592.050136,19.26,
6593.721265,24.32,6595.391004,20.51,6597.060663,19.26,
6598.73171,24.32,6600.401656,20.51,6602.072152,19.26,
6603.742974,24.32,6605.413241,20.51,6607.083876,19.26,
6608.755045,24.32,6610.425386,20.51,6612.095707,19.26,
6613.766522,24.32,6615.437542,20.51,6617.108242,19.26,
6618.778846,24.32,6620.449208,20.51,6622.119596,19.26,
6623.79001,24.31,6625.460356,20.51,6627.130419,19.26,
6628.800491,24.31,6630.470979,20.51,6632.140784,19.26,
6633.810739,24.31,6635.480814,20.51,6637.15073,19.27,
6638.820347,24.31,6640.490324,20.51,6642.160805,19.27,
6643.831027,24.31,6645.501516,20.51,6647.171611,19.26,
6648.841933,24.31,6650.511741,20.51,6652.182017,19.26,
6653.851382,24.31,6655.521018,20.51,6657.191198,19.26,
6658.862292,24.31,6660.532368,20.51,6662.202073,19.27,
6663.872513,24.33,6665.543079,20.51,6667.213394,19.27,
6668.884318,24.33,6670.555175,20.51,6672.226396,19.27,
6673.898582,24.33,6675.569952,20.51,6677.24087,19.26,
6678.912155,24.33,6680.583502,20.51,6682.254646,19.26,
6683.926493,24.33,6685.597285,20.51,6687.268243,19.26,
6688.940347,24.33,6690.611543,20.51,6692.282527,19.25,
6693.953891,24.32,6695.624728,20.51,6697.296132,19.25,
6698.967542,24.32,6700.638558,20.51,6702.30893,19.25,
6703.980115,24.31,6705.650655,20.51,6707.321198,19.25,
6708.991202,24.31,6710.661061,20.51,6712.330552,19.25,
6714.00073,24.32,6715.67028,20.51,6717.339502,19.25,
6719.009675,24.32,6720.679803,20.51,6722.34953,19.25,
6724.019823,24.32,6725.689884,20.51,6727.35919,19.26,
6729.029247,24.33,6730.698975,20.51,6732.369695,19.26,
6734.039572,24.33,6735.709721,20.51,6737.379335,19.25,
6739.049429,24.33,6740.719281,20.51,6742.388494,19.25,
6744.058408,24.33,6745.728713,20.51,6747.39892,19.26,
6749.069783,24.33,6750.740004,20.51,6752.409737,19.26,
6754.080206,24.33,6755.749908,20.51,6757.419116,19.26,
6759.088974,24.33,6760.758948,20.51,6762.428317,19.26,
6764.098553,24.33,6765.769108,20.51,6767.438313,19.25,
6769.108667,24.33,6770.779032,20.51,6772.448637,19.25,
6774.11896,24.33,6775.789925,20.51,6777.460537,19.25,
6779.131124,24.33,6780.801614,20.51,6782.471987,19.25,
6784.142785,24.33,6785.813157,20.51,6787.483541,19.25,
6789.153701,24.32,6790.824305,20.51,6792.494576,19.25,
6794.165433,24.32,6795.835992,20.51,6797.506983,19.24,
6799.177452,24.32,6800.847662,20.51,6802.518604,19.24,
6804.189125,24.32,6805.860172,20.51,6807.531216,19.24,
6809.202394,24.32,6810.873725,20.51,6812.54487,19.24,
6814.217284,24.32,6815.887519,20.51,6817.559152,19.23,
6819.231088,24.32,6820.902382,20.51,6822.574052,19.23,
6824.245508,24.33,6825.916632,20.51,6827.58755,19.23,
6829.258206,24.33,6830.92952,20.51,6832.600413,19.23,
6834.271702,24.33,6835.942494,20.51,6837.614107,19.22,
6839.28562,24.33,6840.957102,20.51,6842.628863,19.22,
6844.299661,24.31,6845.971145,20.51,6847.642449,19.22,
6849.313644,24.31,6850.984171,20.51,6852.655062,19.22,
6854.325855,24.31,6855.996722,20.51,6857.66862,19.22,
6859.340648,24.31,6861.011235,20.51,6862.682738,19.22,
6864.354245,24.32,6866.026044,20.51,6867.698219,19.22,
6869.369813,24.34,6871.040587,20.51,6872.712088,19.22,
6874.382506,24.34,6876.05312,20.51,6877.723542,19.21,
6879.394859,24.33,6881.066352,20.51,6882.737153,19.21,
6884.407677,24.33,6886.078513,20.51,6887.748773,19.21,
6889.419924,24.33,6891.091151,20.51,6892.762605,19.2,
6894.433158,24.33,6896.104232,20.51,6897.775264,19.2,
6899.446834,24.32,6901.117989,20.51,6902.788947,19.2,
6904.461117,24.32,6906.132028,20.51,6907.802868,19.2,
6909.475048,24.33,6911.146571,20.51,6912.81703,19.2,
6914.488419,24.33,6916.159325,20.51,6917.830567,19.2,
6919.501368,24.32,6921.171986,20.51,6922.842874,19.2,
6924.5148,24.32,6926.186889,20.51,6927.858209,19.2,
6929.529823,24.32,6931.201578,20.51,6932.872724,19.2,
6934.544739,24.32,6936.216124,20.51,6937.888388,19.21,
6939.560463,24.32,6941.231966,20.51,6942.902354,19.21,
6944.573909,24.33,6946.245077,20.51,6947.916335,19.22,
6949.587879,24.33,6951.258791,20.51,6952.929315,19.22,
6954.599978,24.32,6956.270675,20.51,6957.941307,19.22,
6959.612721,24.32,6961.283958,20.51,6962.954969,19.22,
6964.626272,24.32,6966.296176,20.51,6967.967485,19.22,
6969.63821,24.31,6971.309276,20.51,6972.98054,19.22,
6974.651379,24.31,6976.322812,20.51,6977.993251,19.22,
6979.665125,24.32,6981.33637,20.51,6983.007092,19.22,
6984.679021,24.32,6986.349792,20.51,6988.021272,19.22,
6989.692825,24.32,6991.370809,20.51,6993.042713,19.22,
6994.714284,24.33,6996.392678,20.51,6998.064517,19.22,
6999.736307,24.33,7001.408535,20.51,7003.080274,19.22,
7004.751609,24.33,7006.42371,20.51,7008.094976,19.22,
7009.766309,24.33,7011.439348,20.51,7013.11056,19.21,
7014.781388,24.33,7016.453423,20.51,7018.124138,19.21,
7019.795614,24.33,7021.466541,20.51,7023.138416,19.21,
7024.809824,24.33,7026.480309,20.51,7028.151511,19.21,
7029.823194,24.33,7031.49451,20.51,7033.164732,19.21,
7034.835004,24.33,7036.505305,20.51,7038.176232,19.21,
7039.847271,24.33,7041.517828,20.51,7043.188582,19.21,
7044.859536,24.33,7046.529969,20.51,7048.20093,19.21,
7049.87149,24.33,7051.541399,20.51,7053.212174,19.22,
7054.8823,24.33,7056.553453,20.51,7058.224153,19.22,
7059.894933,24.33,7061.565283,20.51,7063.23557,19.22,
7064.90672,24.33,7066.577474,20.51,7068.24774,19.22,
7069.918213,24.32,7071.588987,20.51,7073.259406,19.22,
7074.930069,24.32,7076.601137,20.51,7078.271949,19.22,
7079.94302,24.32,7081.613839,20.51,7083.284683,19.22,
7084.955416,24.32,7086.626371,20.51,7088.297154,19.22,
7089.967191,24.32,7091.637575,20.51,7093.307852,19.22,
7094.978556,24.32,7096.648612,20.51,7098.319367,19.22,
7099.989741,24.32,7101.660384,20.51,7103.330665,19.22,
7105.000575,24.33,7106.671084,20.51,7108.342384,19.22,
7110.012987,24.33,7111.683452,20.51,7113.354317,19.22,
7115.025181,24.33,7116.694918,20.51,7118.36563,19.22,
7120.035467,24.33,7121.705088,20.51,7123.374779,19.22,
7125.044926,24.33,7126.714389,20.51,7128.384255,19.22,
7130.055066,24.32,7131.725254,20.51,7133.395428,19.22,
7135.066172,24.32,7136.736287,20.51,7138.406698,19.22,
7140.076993,24.32,7141.747351,20.51,7143.418367,19.21,
7145.088551,24.32,7146.758289,20.51,7148.427998,19.21,
7150.107039,24.32,7151.786389,20.51,7153.456601,19.21,
7155.126964,24.32,7156.798775,20.51,7158.468945,19.21,
7160.141162,24.32,7161.812146,20.51,7163.482886,19.21,
7165.153362,24.32,7166.823752,20.51,7168.493838,19.21,
7170.165862,24.31,7171.840204,20.51,7173.510327,19.21,
7175.182215,24.31,7176.852448,20.51,7178.523162,19.21,
7180.193936,24.31,7181.864478,20.51,7183.53486,19.21,
7185.204134,24.31,7186.873521,20.51,7188.54322,19.21,
7190.212879,24.32,7191.883013,20.51,7193.553416,19.21,
7195.224416,24.32,7196.89483,20.51,7198.565102,19.21,
7200.235552,24.33,7201.905128,20.51,7203.575517,19.21,
7205.246988,24.33,7206.916052,20.51,7208.585947,19.21,
7210.256029,24.33,7211.925913,20.51,7213.596211,19.21,
7215.266598,24.33,7216.937248,20.51,7218.607523,19.21,
7220.277491,24.31,7221.946934,20.51,7223.616851,19.21,
7225.287092,24.31,7226.95644,20.51,7228.627025,19.21,
7230.297343,24.31,7231.967914,20.51,7233.638659,19.21,
7235.308744,24.31,7236.978596,20.51,7238.649607,19.21,
7240.32009,24.3,7241.990235,20.51,7243.660786,19.21,
7245.331998,24.3,7247.00205,20.51,7248.673705,19.21,
7250.344498,24.31,7252.014581,20.51,7253.684681,19.21,
7255.355158,24.31,7257.025344,20.51,7258.696502,19.21,
7260.367326,24.32,7262.037534,20.51,7263.707362,19.21,
7265.377827,24.32,7267.048589,20.51,7268.71888,19.21,
7270.389474,24.31,7272.060492,20.51,7273.731285,19.21,
7275.402137,24.31,7277.072641,20.51,7278.743068,19.2,
7280.413545,24.31,7282.083924,20.51,7283.754239,19.2,
7285.424557,24.31,7287.094787,20.51,7288.764277,19.2,
7290.434282,24.31,7292.104587,20.51,7293.775451,19.2,
7295.445615,24.31,7297.116138,20.51,7298.78645,19.2,
7300.45663,24.31,7302.126609,20.51,7303.796541,19.2,
7305.467183,24.31,7307.137579,20.51,7308.807458,19.2,
7310.477931,24.31,7312.147617,20.51,7313.818353,19.19,
7315.488565,24.31,7317.158851,20.51,7318.828676,19.19,
7320.499261,24.31,7322.169598,20.51,7323.839565,19.18,
7325.510298,24.3,7327.180815,20.52,7328.851401,19.18,
7330.521833,24.3,7332.19193,20.52,7333.862567,19.19,
7335.533274,24.32,7337.20407,20.51,7338.873877,19.19,
7340.543922,24.32,7342.214041,20.51,7343.884317,19.19,
7345.554977,24.32,7347.225348,20.51,7348.895604,19.19,
7350.566028,24.32,7352.23628,20.51,7353.906629,19.19,
7355.57707,24.32,7357.247327,20.51,7358.918057,19.19,
7360.588936,24.32,7362.259567,20.51,7363.9292,19.19,
