TIME	P	Q	P(corr)	Q(corr)
s	mW	mJ	mW	mJ
1	0.000	0.000	0.000	0.000
2	0.000	-0.001	0.000	0.000
3	0.000	-0.001	0.000	0.000
4	0.000	-0.001	0.000	0.000
5	0.000	-0.002	0.000	0.000
6	0.000	-0.002	0.000	0.000
7	0.000	-0.002	0.000	0.000
8	0.000	-0.003	0.000	0.001
9	0.000	-0.003	0.000	0.001
10	0.000	-0.003	0.000	0.001
11	0.000	-0.004	0.000	0.001
12	0.000	-0.004	0.000	0.001
13	0.000	-0.005	0.000	0.001
14	0.000	-0.005	0.000	0.002
15	0.000	-0.005	0.000	0.002
16	0.000	-0.006	0.000	0.002
17	0.000	-0.006	0.000	0.002
18	0.000	-0.006	0.000	0.002
19	0.000	-0.007	0.000	0.002
20	0.000	-0.007	0.000	0.002
21	0.000	-0.008	0.000	0.002
22	0.000	-0.008	0.000	0.002
23	0.000	-0.008	0.000	0.002
24	0.000	-0.009	0.000	0.002
25	0.000	-0.009	0.000	0.002
26	0.007	-0.002	0.007	0.009
27	0.007	0.005	0.007	0.016
28	0.007	0.013	0.007	0.024
29	0.007	0.020	0.007	0.031
30	0.007	0.027	0.007	0.038
31	0.007	0.034	0.007	0.045
32	0.007	0.041	0.007	0.053
33	0.007	0.048	0.007	0.060
34	0.007	0.055	0.007	0.067
35	0.007	0.063	0.007	0.074
36	0.007	0.070	0.007	0.082
37	0.007	0.077	0.007	0.089
38	0.007	0.084	0.007	0.096
39	0.007	0.091	0.007	0.103
40	0.007	0.099	0.007	0.111
41	0.007	0.106	0.007	0.118
42	0.007	0.113	0.007	0.125
43	0.007	0.120	0.007	0.132
44	0.007	0.127	0.007	0.140
45	0.007	0.135	0.007	0.147
46	0.007	0.142	0.007	0.154
47	0.007	0.149	0.007	0.161
48	0.007	0.156	0.007	0.169
49	0.007	0.163	0.007	0.176
50	0.007	0.170	0.007	0.183
51	0.007	0.178	0.007	0.190
52	0.007	0.185	0.007	0.198
53	0.007	0.192	0.007	0.205
54	0.007	0.199	0.007	0.212
55	0.007	0.207	0.007	0.219
56	0.007	0.214	0.007	0.227
57	0.007	0.221	0.007	0.234
58	0.007	0.228	0.007	0.241
59	0.007	0.236	0.007	0.248
60	0.007	0.243	0.007	0.256
61	0.007	0.250	0.007	0.263
62	0.007	0.257	0.007	0.270
63	0.007	0.264	0.007	0.277
64	0.007	0.272	0.007	0.284
65	0.007	0.279	0.007	0.292
66	0.007	0.286	0.007	0.299
67	0.007	0.293	0.007	0.306
68	0.007	0.301	0.007	0.313
69	0.007	0.308	0.007	0.321
70	0.007	0.315	0.007	0.328
71	0.007	0.322	0.007	0.335
72	0.007	0.330	0.007	0.342
73	0.007	0.337	0.007	0.349
74	0.007	0.344	0.007	0.357
75	0.007	0.351	0.007	0.364
76	0.007	0.359	0.007	0.371
77	0.007	0.366	0.007	0.378
78	0.007	0.373	0.007	0.386
79	0.007	0.380	0.007	0.393
80	0.007	0.388	0.007	0.400
81	0.007	0.395	0.007	0.407
82	0.007	0.402	0.007	0.414
83	0.007	0.410	0.007	0.422
84	0.007	0.417	0.007	0.429
85	0.007	0.424	0.007	0.436
86	0.007	0.431	0.007	0.443
87	0.007	0.438	0.007	0.450
88	0.007	0.446	0.007	0.458
89	0.007	0.453	0.007	0.465
90	0.007	0.460	0.007	0.472
91	0.007	0.467	0.007	0.479
92	0.007	0.475	0.007	0.486
93	0.007	0.482	0.007	0.494
94	0.007	0.489	0.007	0.501
95	0.007	0.496	0.007	0.508
96	0.007	0.504	0.007	0.515
97	0.007	0.511	0.007	0.522
98	0.007	0.518	0.007	0.530
99	0.007	0.525	0.007	0.537
100	0.007	0.533	0.007	0.544
101	0.007	0.540	0.007	0.551
102	0.007	0.547	0.007	0.558
103	0.007	0.554	0.007	0.566
104	0.007	0.562	0.007	0.573
105	0.007	0.569	0.007	0.580
106	0.007	0.576	0.007	0.587
107	0.007	0.583	0.007	0.594
108	0.007	0.590	0.007	0.602
109	0.007	0.598	0.007	0.609
110	0.007	0.605	0.007	0.616
111	0.007	0.612	0.007	0.623
112	0.007	0.619	0.007	0.630
113	0.007	0.626	0.007	0.638
114	0.007	0.634	0.007	0.645
115	0.007	0.641	0.007	0.652
116	0.007	0.648	0.007	0.659
117	0.007	0.655	0.007	0.667
118	0.007	0.663	0.007	0.674
119	0.007	0.670	0.007	0.681
120	0.007	0.677	0.007	0.688
121	0.007	0.684	0.007	0.695
122	0.007	0.692	0.007	0.703
123	0.007	0.699	0.007	0.710
124	0.007	0.706	0.007	0.717
125	0.007	0.713	0.007	0.724
126	0.007	0.720	0.007	0.732
127	0.007	0.727	0.007	0.739
128	0.007	0.735	0.007	0.746
129	0.007	0.742	0.007	0.753
130	0.007	0.749	0.007	0.761
131	0.007	0.756	0.007	0.768
132	0.007	0.764	0.007	0.775
133	0.007	0.771	0.007	0.782
134	0.007	0.778	0.007	0.789
135	0.007	0.785	0.007	0.797
136	0.007	0.792	0.007	0.804
137	0.007	0.800	0.007	0.811
138	0.007	0.807	0.007	0.818
139	0.007	0.814	0.007	0.826
140	0.007	0.821	0.007	0.833
141	0.007	0.829	0.007	0.840
142	0.007	0.836	0.007	0.847
143	0.007	0.843	0.007	0.855
144	0.007	0.850	0.007	0.862
145	0.007	0.858	0.007	0.869
146	0.007	0.865	0.007	0.876
147	0.007	0.872	0.007	0.884
148	0.007	0.879	0.007	0.891
149	0.007	0.887	0.007	0.898
150	0.007	0.894	0.007	0.905
151	0.007	0.901	0.007	0.913
152	0.007	0.908	0.007	0.920
153	0.007	0.916	0.007	0.927
154	0.007	0.923	0.007	0.934
155	0.007	0.930	0.007	0.942
156	0.007	0.937	0.007	0.949
157	0.007	0.945	0.007	0.956
158	0.007	0.952	0.007	0.963
159	0.007	0.959	0.007	0.970
160	0.007	0.966	0.007	0.978
161	0.007	0.974	0.007	0.985
162	0.007	0.981	0.007	0.992
163	0.007	0.988	0.007	0.999
164	0.007	0.995	0.007	1.007
165	0.007	1.003	0.007	1.014
166	0.007	1.010	0.007	1.021
167	0.007	1.017	0.007	1.028
168	0.007	1.024	0.007	1.036
169	0.007	1.032	0.007	1.043
170	0.007	1.039	0.007	1.050
171	0.007	1.046	0.007	1.057
172	0.007	1.053	0.007	1.064
173	0.007	1.061	0.007	1.072
174	0.007	1.068	0.007	1.079
175	0.007	1.075	0.007	1.086
176	0.007	1.082	0.007	1.093
177	0.007	1.090	0.007	1.101
178	0.007	1.097	0.007	1.108
179	0.007	1.104	0.007	1.115
180	0.007	1.111	0.007	1.122
181	0.007	1.119	0.007	1.129
182	0.007	1.126	0.007	1.137
183	0.007	1.133	0.007	1.144
184	0.007	1.140	0.007	1.151
185	0.007	1.148	0.007	1.158
186	0.007	1.155	0.007	1.166
187	0.007	1.162	0.007	1.173
188	0.007	1.169	0.007	1.180
189	0.007	1.177	0.007	1.187
190	0.007	1.184	0.007	1.195
191	0.007	1.191	0.007	1.202
192	0.007	1.198	0.007	1.209
193	0.007	1.206	0.007	1.216
194	0.007	1.213	0.007	1.223
195	0.007	1.220	0.007	1.231
196	0.007	1.228	0.007	1.238
197	0.007	1.235	0.007	1.245
198	0.007	1.242	0.007	1.252
199	0.007	1.249	0.007	1.260
200	0.007	1.256	0.007	1.267
201	0.007	1.264	0.007	1.274
202	0.007	1.271	0.007	1.281
203	0.007	1.278	0.007	1.289
204	0.007	1.285	0.007	1.296
205	0.007	1.293	0.007	1.303
206	0.007	1.300	0.007	1.310
207	0.007	1.307	0.007	1.317
208	0.007	1.314	0.007	1.325
209	0.007	1.322	0.007	1.332
210	0.007	1.329	0.007	1.339
211	0.007	1.336	0.007	1.346
212	0.007	1.343	0.007	1.354
213	0.007	1.351	0.007	1.361
214	0.007	1.358	0.007	1.368
215	0.007	1.365	0.007	1.375
216	0.007	1.372	0.007	1.383
217	0.007	1.379	0.007	1.390
218	0.007	1.387	0.007	1.397
219	0.007	1.394	0.007	1.404
220	0.007	1.401	0.007	1.412
221	0.007	1.408	0.007	1.419
222	0.007	1.416	0.007	1.426
223	0.007	1.423	0.007	1.433
224	0.007	1.430	0.007	1.441
225	0.007	1.438	0.007	1.448
226	0.007	1.445	0.007	1.455
227	0.007	1.452	0.007	1.462
228	0.007	1.459	0.007	1.470
229	0.007	1.467	0.007	1.477
230	0.007	1.474	0.007	1.484
231	0.007	1.481	0.007	1.491
232	0.007	1.488	0.007	1.499
233	0.007	1.496	0.007	1.506
234	0.007	1.503	0.007	1.513
235	0.007	1.510	0.007	1.520
236	0.007	1.518	0.007	1.528
237	0.007	1.525	0.007	1.535
238	0.007	1.532	0.007	1.542
239	0.007	1.539	0.007	1.549
240	0.007	1.547	0.007	1.557
241	0.007	1.554	0.007	1.564
242	0.007	1.561	0.007	1.571
243	0.007	1.569	0.007	1.578
244	0.007	1.576	0.007	1.586
245	0.007	1.583	0.007	1.593
246	0.007	1.591	0.007	1.600
247	0.007	1.598	0.007	1.607
248	0.007	1.605	0.007	1.615
249	0.007	1.613	0.007	1.622
250	0.007	1.620	0.007	1.629
251	0.007	1.627	0.007	1.636
252	0.007	1.634	0.007	1.644
253	0.007	1.642	0.007	1.651
254	0.007	1.649	0.007	1.658
255	0.007	1.656	0.007	1.665
256	0.007	1.664	0.007	1.673
257	0.007	1.671	0.007	1.680
258	0.007	1.678	0.007	1.687
259	0.007	1.686	0.007	1.694
260	0.007	1.693	0.007	1.702
261	0.007	1.700	0.007	1.709
262	0.007	1.707	0.007	1.716
263	0.007	1.715	0.007	1.723
264	0.007	1.722	0.007	1.731
265	0.007	1.729	0.007	1.738
266	0.007	1.737	0.007	1.745
267	0.007	1.744	0.007	1.752
268	0.007	1.751	0.007	1.760
269	0.007	1.759	0.007	1.767
270	0.007	1.766	0.007	1.774
271	0.007	1.773	0.007	1.781
272	0.007	1.780	0.007	1.789
273	0.007	1.788	0.007	1.796
274	0.007	1.795	0.007	1.803
275	0.007	1.802	0.007	1.810
276	0.007	1.810	0.007	1.818
277	0.007	1.817	0.007	1.825
278	0.007	1.824	0.007	1.832
279	0.007	1.831	0.007	1.840
280	0.007	1.839	0.007	1.847
281	0.007	1.846	0.007	1.854
282	0.007	1.853	0.007	1.861
283	0.007	1.861	0.007	1.869
284	0.007	1.868	0.007	1.876
285	0.007	1.875	0.007	1.883
286	0.007	1.883	0.007	1.890
287	0.007	1.890	0.007	1.898
288	0.007	1.897	0.007	1.905
289	0.007	1.904	0.007	1.912
290	0.007	1.912	0.007	1.920
291	0.007	1.919	0.007	1.927
292	0.007	1.926	0.007	1.934
293	0.007	1.934	0.007	1.941
294	0.007	1.941	0.007	1.949
295	0.007	1.948	0.007	1.956
296	0.007	1.956	0.007	1.963
297	0.007	1.963	0.007	1.970
298	0.007	1.970	0.007	1.978
299	0.007	1.978	0.007	1.985
300	0.007	1.985	0.007	1.992
301	0.007	0.007	0.007	0.007
302	0.007	0.015	0.007	0.015
303	0.007	0.022	0.007	0.022
304	0.007	0.029	0.007	0.029
305	0.007	0.037	0.007	0.036
306	0.008	0.045	0.007	0.044
307	0.008	0.053	0.007	0.051
308	0.009	0.062	0.007	0.058
309	0.009	0.071	0.007	0.066
310	0.010	0.080	0.007	0.073
311	0.010	0.091	0.007	0.080
312	0.011	0.101	0.007	0.088
313	0.012	0.113	0.007	0.095
314	0.012	0.125	0.007	0.102
315	0.013	0.138	0.007	0.109
316	0.013	0.151	0.007	0.117
317	0.014	0.165	0.007	0.124
318	0.014	0.179	0.007	0.131
319	0.015	0.193	0.007	0.139
320	0.015	0.209	0.007	0.146
321	0.016	0.224	0.007	0.153
322	0.016	0.241	0.007	0.160
323	0.017	0.258	0.007	0.168
324	0.017	0.275	0.007	0.175
325	0.018	0.293	0.007	0.182
326	0.018	0.311	0.007	0.190
327	0.019	0.330	0.007	0.197
328	0.019	0.349	0.007	0.204
329	0.020	0.368	0.007	0.212
330	0.020	0.388	0.007	0.219
331	0.020	0.409	0.007	0.227
332	0.021	0.430	0.007	0.234
333	0.021	0.451	0.007	0.241
334	0.022	0.472	0.007	0.249
335	0.022	0.494	0.007	0.256
336	0.022	0.517	0.008	0.264
337	0.023	0.539	0.008	0.271
338	0.023	0.563	0.008	0.279
339	0.024	0.586	0.008	0.287
340	0.024	0.610	0.008	0.294
341	0.024	0.634	0.008	0.302
342	0.025	0.659	0.008	0.310
343	0.025	0.684	0.008	0.318
344	0.025	0.709	0.008	0.326
345	0.026	0.735	0.008	0.334
346	0.026	0.761	0.008	0.342
347	0.027	0.787	0.008	0.350
348	0.027	0.814	0.008	0.358
349	0.027	0.841	0.008	0.367
350	0.027	0.869	0.009	0.375
351	0.028	0.896	0.009	0.384
352	0.028	0.924	0.009	0.393
353	0.028	0.953	0.009	0.402
354	0.029	0.981	0.009	0.411
355	0.029	1.010	0.009	0.421
356	0.029	1.040	0.009	0.430
357	0.030	1.069	0.010	0.440
358	0.030	1.099	0.010	0.450
359	0.030	1.130	0.010	0.460
360	0.031	1.160	0.010	0.470
361	0.031	1.191	0.011	0.480
362	0.031	1.223	0.011	0.491
363	0.032	1.254	0.011	0.502
364	0.032	1.286	0.011	0.513
365	0.032	1.319	0.011	0.525
366	0.033	1.351	0.012	0.537
367	0.033	1.384	0.012	0.549
368	0.033	1.417	0.012	0.561
369	0.033	1.450	0.013	0.574
370	0.034	1.484	0.013	0.587
371	0.034	1.518	0.013	0.600
372	0.034	1.552	0.014	0.613
373	0.035	1.587	0.014	0.627
374	0.035	1.622	0.014	0.641
375	0.035	1.657	0.015	0.656
376	0.036	1.693	0.015	0.671
377	0.036	1.729	0.015	0.686
378	0.036	1.765	0.016	0.702
379	0.036	1.801	0.016	0.718
380	0.037	1.838	0.016	0.734
381	0.037	1.875	0.017	0.751
382	0.037	1.912	0.017	0.768
383	0.038	1.949	0.017	0.785
384	0.038	1.987	0.018	0.803
385	0.038	2.025	0.018	0.821
386	0.038	2.063	0.019	0.840
387	0.039	2.102	0.019	0.859
388	0.039	2.141	0.019	0.878
389	0.039	2.180	0.020	0.898
390	0.039	2.219	0.020	0.918
391	0.040	2.259	0.021	0.938
392	0.040	2.299	0.021	0.959
393	0.040	2.339	0.021	0.981
394	0.040	2.380	0.022	1.002
395	0.041	2.420	0.022	1.024
396	0.041	2.462	0.022	1.047
397	0.041	2.503	0.023	1.070
398	0.042	2.545	0.023	1.093
399	0.042	2.586	0.024	1.117
400	0.042	2.629	0.024	1.141
401	0.042	2.671	0.024	1.165
402	0.043	2.714	0.025	1.190
403	0.043	2.757	0.025	1.215
404	0.043	2.800	0.025	1.240
405	0.043	2.843	0.026	1.266
406	0.044	2.887	0.026	1.292
407	0.044	2.931	0.027	1.319
408	0.044	2.975	0.027	1.346
409	0.044	3.020	0.027	1.373
410	0.045	3.064	0.028	1.401
411	0.045	3.110	0.028	1.429
412	0.045	3.155	0.028	1.457
413	0.045	3.200	0.029	1.486
414	0.046	3.246	0.029	1.515
415	0.046	3.292	0.029	1.544
416	0.046	3.339	0.030	1.574
417	0.047	3.385	0.030	1.604
418	0.047	3.432	0.030	1.634
419	0.047	3.479	0.031	1.665
420	0.047	3.526	0.031	1.696
421	0.048	3.574	0.031	1.727
422	0.048	3.622	0.032	1.759
423	0.048	3.670	0.032	1.790
424	0.048	3.718	0.032	1.823
425	0.049	3.767	0.033	1.855
426	0.049	3.815	0.033	1.888
427	0.049	3.864	0.033	1.921
428	0.049	3.914	0.033	1.955
429	0.049	3.963	0.034	1.989
430	0.050	4.013	0.034	2.023
431	0.050	4.063	0.034	2.057
432	0.050	4.113	0.035	2.092
433	0.051	4.164	0.035	2.127
434	0.051	4.215	0.035	2.162
435	0.051	4.266	0.036	2.198
436	0.051	4.317	0.036	2.233
437	0.052	4.369	0.036	2.270
438	0.052	4.420	0.036	2.306
439	0.052	4.472	0.037	2.343
440	0.052	4.524	0.037	2.380
441	0.052	4.577	0.037	2.417
442	0.053	4.630	0.038	2.455
443	0.053	4.682	0.038	2.492
444	0.053	4.735	0.038	2.531
445	0.053	4.789	0.038	2.569
446	0.054	4.842	0.039	2.608
447	0.054	4.896	0.039	2.647
448	0.054	4.950	0.039	2.686
449	0.054	5.004	0.040	2.726
450	0.055	5.059	0.040	2.765
451	0.055	5.114	0.040	2.806
452	0.055	5.169	0.040	2.846
453	0.055	5.224	0.041	2.887
454	0.055	5.279	0.041	2.928
455	0.056	5.335	0.041	2.969
456	0.056	5.391	0.041	3.010
457	0.056	5.447	0.042	3.052
458	0.056	5.503	0.042	3.094
459	0.056	5.559	0.042	3.136
460	0.057	5.616	0.043	3.179
461	0.057	5.673	0.043	3.222
462	0.057	5.730	0.043	3.265
463	0.057	5.787	0.043	3.308
464	0.058	5.845	0.044	3.352
465	0.058	5.903	0.044	3.395
466	0.058	5.961	0.044	3.440
467	0.058	6.019	0.044	3.484
468	0.058	6.078	0.045	3.529
469	0.059	6.136	0.045	3.574
470	0.059	6.195	0.045	3.619
471	0.059	6.254	0.045	3.664
472	0.059	6.313	0.046	3.710
473	0.059	6.373	0.046	3.756
474	0.060	6.433	0.046	3.802
475	0.060	6.492	0.046	3.848
476	0.060	6.553	0.047	3.895
477	0.060	6.613	0.047	3.942
478	0.061	6.673	0.047	3.989
479	0.061	6.734	0.047	4.037
480	0.061	6.795	0.048	4.084
481	0.061	6.856	0.048	4.132
482	0.061	6.917	0.048	4.180
483	0.062	6.979	0.048	4.229
484	0.062	7.041	0.049	4.278
485	0.062	7.103	0.049	4.326
486	0.062	7.165	0.049	4.376
487	0.062	7.227	0.049	4.425
488	0.063	7.290	0.050	4.475
489	0.063	7.352	0.050	4.525
490	0.063	7.415	0.050	4.575
491	0.063	7.479	0.050	4.625
492	0.063	7.542	0.051	4.676
493	0.064	7.605	0.051	4.727
494	0.064	7.669	0.051	4.778
495	0.064	7.733	0.051	4.829
496	0.064	7.797	0.052	4.881
497	0.064	7.862	0.052	4.933
498	0.064	7.926	0.052	4.985
499	0.065	7.991	0.052	5.037
500	0.065	8.056	0.053	5.089
501	0.065	8.121	0.053	5.142
502	0.065	8.186	0.053	5.195
503	0.066	8.252	0.053	5.248
504	0.066	8.318	0.053	5.302
505	0.067	8.385	0.054	5.355
506	0.068	8.453	0.054	5.409
507	0.069	8.522	0.054	5.464
508	0.070	8.592	0.054	5.518
509	0.071	8.662	0.055	5.572
510	0.072	8.734	0.055	5.627
511	0.073	8.807	0.055	5.682
512	0.074	8.880	0.055	5.738
513	0.074	8.955	0.055	5.793
514	0.076	9.030	0.056	5.849
515	0.077	9.107	0.056	5.905
516	0.078	9.185	0.056	5.961
517	0.079	9.263	0.056	6.017
518	0.079	9.343	0.057	6.074
519	0.080	9.423	0.057	6.131
520	0.081	9.504	0.057	6.188
521	0.082	9.586	0.057	6.245
522	0.083	9.668	0.057	6.302
523	0.084	9.752	0.058	6.360
524	0.084	9.837	0.058	6.418
525	0.085	9.922	0.058	6.476
526	0.086	10.008	0.058	6.535
527	0.087	10.094	0.059	6.593
528	0.088	10.182	0.059	6.652
529	0.089	10.271	0.059	6.711
530	0.089	10.360	0.059	6.770
531	0.090	10.450	0.060	6.830
532	0.091	10.540	0.060	6.890
533	0.091	10.632	0.060	6.950
534	0.092	10.724	0.060	7.010
535	0.093	10.816	0.061	7.071
536	0.093	10.910	0.061	7.131
537	0.094	11.004	0.061	7.192
538	0.095	11.099	0.061	7.254
539	0.095	11.194	0.062	7.316
540	0.096	11.290	0.062	7.377
541	0.097	11.387	0.062	7.440
542	0.098	11.485	0.063	7.502
543	0.098	11.583	0.063	7.565
544	0.099	11.682	0.063	7.628
545	0.099	11.781	0.064	7.692
546	0.100	11.881	0.064	7.756
547	0.101	11.982	0.064	7.820
548	0.101	12.083	0.065	7.885
549	0.102	12.185	0.065	7.950
550	0.103	12.288	0.065	8.015
551	0.103	12.391	0.066	8.081
552	0.104	12.495	0.066	8.147
553	0.105	12.599	0.067	8.214
554	0.105	12.705	0.067	8.281
555	0.106	12.810	0.068	8.348
556	0.106	12.917	0.068	8.416
557	0.107	13.024	0.068	8.485
558	0.108	13.131	0.069	8.553
559	0.108	13.239	0.069	8.623
560	0.109	13.348	0.070	8.693
561	0.109	13.457	0.070	8.763
562	0.110	13.567	0.071	8.834
563	0.110	13.677	0.072	8.906
564	0.111	13.788	0.072	8.978
565	0.112	13.900	0.073	9.051
566	0.112	14.012	0.073	9.124
567	0.113	14.125	0.074	9.198
568	0.113	14.238	0.074	9.272
569	0.114	14.352	0.075	9.347
570	0.115	14.466	0.076	9.423
571	0.115	14.581	0.076	9.500
572	0.116	14.697	0.077	9.577
573	0.116	14.813	0.078	9.654
574	0.117	14.930	0.078	9.732
575	0.117	15.047	0.079	9.811
576	0.118	15.165	0.080	9.891
577	0.118	15.283	0.080	9.971
578	0.119	15.402	0.081	10.053
579	0.119	15.521	0.082	10.134
580	0.120	15.641	0.082	10.217
581	0.121	15.762	0.083	10.300
582	0.121	15.883	0.084	10.384
583	0.122	16.005	0.085	10.468
584	0.122	16.127	0.085	10.553
585	0.123	16.250	0.086	10.639
586	0.123	16.373	0.087	10.726
587	0.124	16.497	0.087	10.813
588	0.124	16.621	0.088	10.902
589	0.125	16.745	0.089	10.990
590	0.125	16.871	0.090	11.080
591	0.126	16.996	0.090	11.170
592	0.126	17.123	0.091	11.261
593	0.127	17.250	0.092	11.353
594	0.127	17.377	0.092	11.445
595	0.128	17.505	0.093	11.538
596	0.128	17.634	0.094	11.632
597	0.129	17.763	0.094	11.727
598	0.129	17.892	0.095	11.822
599	0.130	18.022	0.096	11.918
600	0.130	18.152	0.097	12.014
601	0.131	18.283	0.097	12.111
602	0.131	18.415	0.098	12.209
603	0.132	18.547	0.099	12.308
604	0.132	18.679	0.099	12.407
605	0.133	18.812	0.100	12.507
606	0.133	18.946	0.101	12.608
607	0.134	19.080	0.101	12.709
608	0.135	19.214	0.102	12.811
609	0.135	19.349	0.103	12.913
610	0.135	19.485	0.103	13.017
611	0.136	19.621	0.104	13.121
612	0.136	19.757	0.104	13.225
613	0.137	19.894	0.105	13.330
614	0.137	20.032	0.106	13.436
615	0.138	20.169	0.106	13.542
616	0.138	20.308	0.107	13.649
617	0.139	20.446	0.108	13.757
618	0.139	20.586	0.108	13.865
619	0.140	20.726	0.109	13.974
620	0.140	20.866	0.109	14.083
621	0.141	21.007	0.110	14.193
622	0.141	21.148	0.111	14.303
623	0.142	21.290	0.111	14.415
624	0.142	21.432	0.112	14.526
625	0.143	21.575	0.112	14.639
626	0.143	21.718	0.113	14.752
627	0.143	21.861	0.113	14.865
628	0.144	22.005	0.114	14.979
629	0.144	22.150	0.115	15.094
630	0.145	22.295	0.115	15.209
631	0.145	22.440	0.116	15.325
632	0.146	22.586	0.116	15.441
633	0.146	22.733	0.117	15.558
634	0.147	22.879	0.117	15.675
635	0.147	23.027	0.118	15.793
636	0.148	23.174	0.119	15.912
637	0.148	23.323	0.119	16.031
638	0.142	23.465	0.285	16.316
639	0.143	23.608	0.285	16.600
640	0.143	23.751	0.285	16.885
641	0.144	23.894	0.285	17.169
642	0.144	24.038	0.285	17.454
643	0.144	24.183	0.285	17.738
644	0.145	24.328	0.285	18.023
645	0.145	24.473	0.285	18.308
646	0.146	24.619	0.285	18.592
647	0.146	24.765	0.285	18.877
648	0.147	24.912	0.285	19.162
649	0.147	25.059	0.285	19.446
650	0.148	25.207	0.285	19.731
651	0.148	25.355	0.285	20.016
652	0.149	25.503	0.285	20.300
653	0.149	25.652	0.285	20.585
654	0.149	25.802	0.285	20.870
655	0.150	25.951	0.285	21.154
656	0.150	26.101	0.285	21.439
657	0.151	26.252	0.285	21.724
658	0.151	26.403	0.285	22.009
659	0.152	26.554	0.285	22.293
660	0.152	26.706	0.285	22.578
661	0.152	26.859	0.285	22.863
662	0.153	27.012	0.285	23.148
663	0.153	27.165	0.285	23.433
664	0.154	27.318	0.285	23.718
665	0.154	27.472	0.285	24.003
666	0.154	27.627	0.285	24.288
667	0.155	27.781	0.285	24.572
668	0.155	27.936	0.285	24.857
669	0.155	28.092	0.285	25.142
670	0.156	28.248	0.285	25.427
671	0.156	28.404	0.285	25.712
672	0.157	28.561	0.285	25.997
673	0.157	28.719	0.285	26.282
674	0.158	28.876	0.285	26.567
675	0.158	29.034	0.285	26.852
676	0.158	29.193	0.285	27.137
677	0.159	29.352	0.285	27.422
678	0.159	29.510	0.285	27.707
679	0.159	29.669	0.285	27.991
680	0.159	29.828	0.285	28.276
681	0.160	29.988	0.285	28.561
682	0.160	30.148	0.285	28.846
683	0.161	30.309	0.285	29.130
684	0.161	30.470	0.285	29.415
685	0.161	30.631	0.285	29.700
686	0.162	30.793	0.285	29.985
687	0.162	30.955	0.285	30.269
688	0.162	31.117	0.285	30.554
689	0.163	31.280	0.285	30.839
690	0.163	31.443	0.285	31.123
691	0.164	31.607	0.285	31.408
692	0.164	31.771	0.285	31.693
693	0.164	31.935	0.285	31.977
694	0.165	32.100	0.285	32.262
695	0.165	32.265	0.285	32.546
696	0.166	32.431	0.285	32.831
697	0.166	32.596	0.285	33.115
698	0.167	32.763	0.285	33.400
699	0.167	32.930	0.285	33.685
700	0.168	33.098	0.285	33.969
701	0.168	33.266	0.285	34.254
702	0.168	33.434	0.285	34.538
703	0.169	33.603	0.285	34.823
704	0.169	33.772	0.284	35.107
705	0.169	33.941	0.284	35.392
706	0.170	34.111	0.284	35.676
707	0.170	34.281	0.284	35.961
708	0.170	34.451	0.284	36.245
709	0.171	34.622	0.284	36.530
710	0.171	34.793	0.284	36.814
711	0.172	34.965	0.284	37.099
712	0.172	35.137	0.284	37.383
713	0.172	35.309	0.284	37.667
714	0.173	35.482	0.284	37.952
715	0.173	35.655	0.284	38.236
716	0.173	35.828	0.284	38.521
717	0.174	36.002	0.284	38.805
718	0.175	36.177	0.285	39.090
719	0.175	36.352	0.285	39.375
720	0.175	36.528	0.285	39.659
721	0.175	36.703	0.285	39.944
722	0.175	36.878	0.285	40.229
723	0.174	37.052	0.285	40.513
724	0.174	37.226	0.285	40.798
725	0.173	37.399	0.285	41.083
726	0.172	37.571	0.285	41.368
727	0.171	37.741	0.285	41.653
728	0.170	37.911	0.285	41.938
729	0.169	38.080	0.285	42.223
730	0.168	38.248	0.285	42.508
731	0.167	38.414	0.285	42.793
732	0.166	38.580	0.284	43.077
733	0.165	38.745	0.283	43.360
734	0.164	38.909	0.282	43.643
735	0.163	39.071	0.281	43.924
736	0.162	39.233	0.279	44.203
737	0.161	39.394	0.277	44.480
738	0.160	39.554	0.275	44.755
739	0.159	39.713	0.272	45.028
740	0.159	39.872	0.270	45.297
741	0.158	40.029	0.266	45.564
742	0.157	40.186	0.263	45.827
743	0.156	40.342	0.259	46.086
744	0.155	40.498	0.255	46.341
745	0.155	40.653	0.250	46.591
746	0.154	40.806	0.246	46.837
747	0.153	40.960	0.240	47.077
748	0.153	41.112	0.235	47.312
749	0.152	41.264	0.229	47.541
750	0.151	41.415	0.223	47.765
751	0.151	41.566	0.217	47.982
752	0.150	41.716	0.211	48.193
753	0.149	41.865	0.204	48.396
754	0.149	42.014	0.197	48.593
755	0.148	42.162	0.189	48.782
756	0.148	42.310	0.181	48.963
757	0.147	42.457	0.173	49.137
758	0.146	42.604	0.165	49.302
759	0.146	42.749	0.157	49.459
760	0.145	42.895	0.149	49.608
761	0.145	43.040	0.140	49.748
762	0.144	43.184	0.131	49.879
763	0.144	43.328	0.123	50.002
764	0.143	43.471	0.114	50.115
765	0.143	43.614	0.105	50.220
766	0.142	43.756	0.096	50.316
767	0.142	43.898	0.087	50.403
768	0.141	44.039	0.078	50.482
769	0.141	44.180	0.069	50.551
770	0.140	44.320	0.061	50.612
771	0.140	44.460	0.052	50.664
772	0.139	44.599	0.044	50.707
773	0.139	44.738	0.035	50.743
774	0.138	44.877	0.027	50.770
